query,cliques,impressoes,ctr,posicao,oportunidade_seo
ricahrds,0,98,0.0,6.918367346938775,True
ricahuelo casa,0,52,0.0,7.0,True
ricardo almeida,0,7,0.0,3.7142857142857144,True
ricardo almeida lojas,0,3,0.0,2.0,True
ricardo almeida park shopping,0,2,0.0,10.0,False
ricardo de almeida,0,1,0.0,2.0,False
ricardo ferreira richards,0,1,0.0,2.0,False
ricardo visco,0,1,0.0,2.0,False
ricardoalmeida,0,1,0.0,4.0,False
ricchards,0,5,0.0,4.4,True
ricgards,0,25,0.0,6.88,True
richaards,0,7,0.0,7.142857142857143,True
richadds,0,1,0.0,3.0,False
richaeds,0,36,0.0,6.694444444444445,True
richands,0,1,0.0,4.0,False
richard,0,2,0.0,3.0,False
richard loja,0,425,0.0,9.750588235294117,True
richard loja de roupa,0,4,0.0,9.5,True
richard lojas,0,12,0.0,5.583333333333333,True
richard lojas rio de janeiro,0,13,0.0,10.538461538461538,True
richard marca de roupa,0,70,0.0,5.228571428571429,True
richard roupas masculinas,0,1,0.0,11.0,False
richard s,0,1,0.0,10.0,False
richard store,0,1,0.0,12.0,False
richard stores,0,1,0.0,12.0,False
richarda,0,5,0.0,6.0,True
richardas,0,35,0.0,6.228571428571429,True
richardc,0,4,0.0,4.0,True
richardds,0,18,0.0,5.666666666666667,True
richarder,0,5,0.0,6.8,True
richardf,0,1,0.0,6.0,False
richardm xxx,0,1,0.0,4.0,False
richardoss,0,13,0.0,6.076923076923077,True
richardp,0,2,0.0,6.0,False
richardr,0,24,0.0,6.083333333333333,True
richards bh shopping,0,47,0.0,9.446808510638299,True
richards com br,0,3,0.0,70.0,True
richards do brasil,0,1,0.0,4.0,False
richards fotos,0,1,0.0,40.0,False
richards ibirapuera,0,1,0.0,3.0,False
richards icarai,0,1,0.0,3.0,False
richards kids,0,7,0.0,5.714285714285714,True
richards loja,0,6052,0.0,8.470423000660938,True
richards loja masculina,0,10,0.0,10.1,True
richards lojas,0,153,0.0,14.980392156862745,True
richards lojas sp,0,3,0.0,83.0,True
richards manaus,0,1,0.0,13.0,False
richards marca,0,2,0.0,5.5,False
richards marca de roupa,0,19,0.0,5.7368421052631575,True
richards moda,0,10,0.0,63.3,True
richards moda masculina,0,17,0.0,54.588235294117645,True
richards outlet,0,29,0.0,39.10344827586207,True
richards ribeirao shopping,0,6,0.0,12.333333333333334,True
richards rio de janeiro,0,1,0.0,90.0,False
richards roupas,0,2,0.0,27.0,False
richards roupas femininas,0,2,0.0,5.0,False
richards shopping morumbi,0,67,0.0,10.73134328358209,True
richards shopping recife,0,216,0.0,11.38425925925926,True
richards site,0,17,0.0,66.82352941176471,True
richards zona 01,0,1,0.0,1.0,False
richards é brasileira,0,1,0.0,10.0,False
richards.com.br,0,2,0.0,86.0,False
richardsa,0,3,0.0,6.333333333333333,True
richardsba,0,1,0.0,8.0,False
richardsk,0,1,0.0,7.0,False
richardsp,0,1,0.0,8.0,False
richardss,0,23,0.0,5.260869565217392,True
richardw,0,62,0.0,6.048387096774194,True
richardx,0,3,0.0,5.0,True
richarfd,0,6,0.0,7.333333333333333,True
richarfs,0,60,0.0,6.466666666666667,True
richarls,0,6,0.0,5.833333333333333,True
richaros,0,4,0.0,7.25,True
richars,0,376,0.0,7.1462765957446805,True
richarsa,0,17,0.0,5.823529411764706,True
richarsd,0,10,0.0,5.8,True
richarss,0,51,0.0,6.627450980392157,True
richatds,0,109,0.0,7.174311926605505,True
richats,0,7,0.0,6.571428571428571,True
richcards,0,2,0.0,7.0,False
richds,0,3,0.0,5.666666666666667,True
richeds,0,4,0.0,7.0,True
richerds,0,40,0.0,6.95,True
richords,0,18,0.0,6.333333333333333,True
richrads,0,20,0.0,5.75,True
richrds,0,71,0.0,6.690140845070423,True
richrs,0,13,0.0,6.923076923076923,True
richsrds,0,70,0.0,9.042857142857143,True
richuelo casa,0,180,0.0,6.155555555555556,True
ricjards,0,38,0.0,6.105263157894737,True
rio sul pet friendly,0,1,0.0,1.0,False
rio sul riachuelo,0,3,0.0,1.0,True
rip curl outlet santo amaro,0,6,0.0,24.0,True
riqchuelo casa,0,158,0.0,4.848101265822785,True
rischuelo casa,0,239,0.0,5.414225941422594,True
rischuelo home,0,38,0.0,5.2368421052631575,True
rishards,0,19,0.0,5.947368421052632,True
rivhards,0,48,0.0,6.3125,True
riviera cafe continente shopping,0,1,0.0,11.0,False
rixhards,0,28,0.0,6.928571428571429,True
rixhars,0,3,0.0,7.0,True
roachuelo casa,0,89,0.0,4.988764044943821,True
roberto santiago,0,1,0.0,2.0,False
robo garten,0,7,0.0,4.714285714285714,True
robo que faz sorvete,0,219,0.0,4.219178082191781,True
robo sorveteiro,0,1,0.0,50.0,False
roboteria,0,17,0.0,21.58823529411765,True
roboteria franquia,0,6,0.0,26.833333333333332,True
rochards,0,264,0.0,6.96969696969697,True
roda gigante,0,2,0.0,6.0,False
roda gigante altura,0,1,0.0,87.0,False
roda gigante big shopping,0,1,0.0,15.0,False
roda gigante de santa catarina,0,1,0.0,66.0,False
roda gigante do shopping campo limpo,0,1,0.0,16.0,False
roda gigante em joinville,0,9,0.0,8.88888888888889,True
roda gigante em las vegas,0,2,0.0,77.0,False
roda gigante em santa catarina,0,1,0.0,60.0,False
roda gigante joinville,0,198,0.0,6.494949494949495,True
roda gigante joinville valor,0,8,0.0,6.25,True
roda gigante las vegas,0,1,0.0,32.0,False
roda gigante las vegas altura,0,2,0.0,73.0,False
roda gigante shopping,0,2,0.0,6.0,False
roda shopping center,0,1,0.0,11.0,False
rodas gigante,0,1,0.0,10.0,False
rodas gigantes,0,1,0.0,100.0,False
rodizio balneario camboriu,0,1,0.0,9.0,False
rodoviaria balneario camboriu numero,0,3,0.0,70.66666666666667,True
rodoviaria de balneario camboriu,0,1,0.0,1.0,False
rodoviária balneário camboriú,0,1,0.0,1.0,False
rodízio balneário camboriú barato,0,1,0.0,2.0,False
rodízio de massas balneário camboriú 4 avenida,0,1,0.0,5.0,False
romeu retzlaff,0,4,0.0,24.0,True
rooftop blumenau,0,1,0.0,28.0,False
rooftop em balneário camboriú,0,1,0.0,4.0,False
rooftop em blumenau,0,1,0.0,38.0,False
ropek bebe,0,1,0.0,3.0,False
ropek roupa infantil,0,1,0.0,5.0,False
roupa continente,0,1,0.0,10.0,False
roupa da canal,0,2,0.0,77.5,False
roupa da taco,0,1,0.0,3.0,False
roupa de bebê na riachuelo,0,1,0.0,3.0,False
roupa dress to,0,1,0.0,86.0,False
roupa infantil grow up,0,2,0.0,37.0,False
roupa lanca perfume,0,1,0.0,66.0,False
roupa richards,0,1,0.0,2.0,False
roupas canal,0,81,0.0,6.802469135802469,True
roupas da canal,0,19,0.0,15.894736842105264,True
roupas da marca lança perfume,0,3,0.0,62.666666666666664,True
roupas de cama riachuelo,0,5,0.0,55.2,True
roupas grow up,0,8,0.0,36.0,True
roupas infantil lilica ripilica,0,2,0.0,66.5,False
roupas infantil riachuelo,0,1,0.0,22.0,False
roupas lanca perfume,0,1,0.0,75.0,False
roupas lilica ripilica original,0,1,0.0,5.0,False
roupas mob,0,1,0.0,56.0,False
roupas yogini,0,4,0.0,34.75,True
rpg florianopolis,0,1,0.0,10.0,False
rrichards,0,1,0.0,7.0,False
rtwalk,0,8,0.0,6.5,True
rua 1401 balneário camboriú,0,1,0.0,50.0,False
rua 7 de setembro,0,1,0.0,5.0,False
rua almeida junior,0,79,0.0,21.759493670886076,True
rua almeida junior 25,0,20,0.0,7.2,True
rua almeida junior 31,0,1,0.0,10.0,False
rua almeida junior 59 jardim santana,0,1,0.0,10.0,False
rua almeida júnior,0,19,0.0,21.263157894736842,True
rua angelo dias 220,0,1,0.0,2.0,False
rua de balneário camboriú,0,1,0.0,73.0,False
rua joinville blumenau,0,6,0.0,61.0,True
rua josé almeida,0,1,0.0,11.0,False
rua sete de setembro 1213 blumenau,0,1,0.0,5.0,False
rua xv de novembro blumenau lojas,0,2,0.0,3.0,False
ruachuelo casa,0,173,0.0,6.190751445086705,True
ruachuelo home,0,5,0.0,4.0,True
ruchards,0,196,0.0,7.239795918367347,True
ruchars,0,4,0.0,6.25,True
s mall,0,1,0.0,90.0,False
s24 estudante,0,1,0.0,3.0,False
s6 lite samsung estudante,0,1,0.0,6.0,False
sabin cupom de desconto,0,1,0.0,11.0,False
sabores do mar balneário camboriú cardápio,0,1,0.0,11.0,False
sabrina 2,0,1,0.0,1.0,False
sabta lolla,0,1,0.0,43.0,False
sac adcos,0,1,0.0,1.0,False
sac riachuelo,0,1,0.0,2.0,False
sac schutz,0,2,0.0,2.0,False
sac schutz email,0,2,0.0,1.5,False
sac simple organic,0,2,0.0,2.0,False
sacolao santa lolla,0,71,0.0,4.746478873239436,True
safari sc,0,1,0.0,10.0,False
saias lez a lez,0,1,0.0,7.0,False
saida de praia blue beach,0,1,0.0,61.0,False
saint germain balneario shopping,0,5,0.0,10.8,True
sala comercial em shopping,0,18,0.0,32.611111111111114,True
sala macro xe continente shopping,0,1,0.0,34.0,False
sala vip balneario shopping,0,10,0.0,14.0,True
sala vip cinema balneario shopping,0,7,0.0,16.285714285714285,True
sala vip continente shopping,0,4,0.0,17.5,True
sala vip florianopolis,0,2,0.0,92.5,False
sala vip nacoes shopping,0,8,0.0,15.5,True
salad shop,0,34,0.0,10.647058823529411,True
salad shopping,0,5,0.0,9.8,True
salad store,0,2,0.0,17.5,False
salad tasty,0,1,0.0,53.0,False
salanas,0,1,0.0,77.0,False
salao almeida junior,0,18,0.0,10.277777777777779,True
salao balneario shopping,0,39,0.0,10.743589743589743,True
salao continente shopping,0,4,0.0,12.25,True
salao de beleza balneario camboriu dentro de 400 m,0,30,0.0,8.6,True
salao de beleza balneario shopping,0,12,0.0,10.833333333333334,True
salao de beleza no shopping balneario camboriu,0,1,0.0,11.0,False
salao de beleza shopping balneario camboriu,0,3,0.0,7.333333333333333,True
salao shopping,0,6,0.0,9.166666666666666,True
salao shopping balneario,0,20,0.0,11.3,True
salao shopping balneario camboriu,0,22,0.0,10.272727272727273,True
salao shopping neumarkt,0,115,0.0,11.878260869565217,True
salario assistente de loja,0,1,0.0,1.0,False
salas modernas,0,4,0.0,80.75,True
salas modernas grandes,0,1,0.0,81.0,False
sale day,0,2,0.0,7.5,False
sale days,0,8,0.0,12.375,True
sale mega,0,1,0.0,27.0,False
sale shoping,0,1,0.0,10.0,False
sales promos,0,1,0.0,39.0,False
salina,0,2,0.0,1.0,False
salina loja,0,1,0.0,8.0,False
salina mall,0,1,0.0,22.0,False
salinas,0,67,0.0,56.97014925373134,True
salinas biquinis brasil,0,7,0.0,77.42857142857143,True
salinas biquínis,0,1,0.0,34.0,False
salinas franquia,0,4,0.0,8.0,True
salinas kids,0,1,0.0,10.0,False
salinas loja,0,352,0.0,11.096590909090908,True
salinas lojas,0,55,0.0,30.327272727272728,True
salinas lojas rj,0,7,0.0,66.71428571428571,True
salinas lojas sp,0,1,0.0,86.0,False
salinas maios,0,1,0.0,75.0,False
salinas maiô,0,1,0.0,39.0,False
salinas mall,0,2,0.0,77.5,False
salinas moda praia,0,2,0.0,48.0,False
salinas outlet mall,0,5,0.0,42.0,True
salinas saida de praia,0,3,0.0,66.33333333333333,True
salinas shopping,0,54,0.0,30.666666666666668,True
salinas shopping center,0,10,0.0,29.3,True
salinas shopping fotos,0,2,0.0,6.5,False
salinas shopping iguatemi,0,60,0.0,9.966666666666667,True
salinas shopping morumbi,0,13,0.0,12.23076923076923,True
salinas shopping salvador,0,1,0.0,1.0,False
salinas tem shopping,0,1,0.0,9.0,False
salto,0,1,0.0,6.0,False
salto bloco uza,0,1,0.0,3.0,False
salto dourado uza,0,1,0.0,11.0,False
salto uza,0,1,0.0,3.0,False
salário de vendedor de loja de calçados,0,1,0.0,1.0,False
salão de beleza balneário camboriú shopping,0,5,0.0,21.8,True
salão de beleza nações shopping criciúma,0,2,0.0,27.0,False
salão de festas almeida’s rio de janeiro,0,2,0.0,13.0,False
salão shopping continente,0,7,0.0,13.714285714285714,True
samsonite,0,5,0.0,24.8,True
samsonite loja,0,1,0.0,52.0,False
samsonite lojas,0,2,0.0,48.0,False
samsonite norte shopping,0,11,0.0,10.727272727272727,True
samsonite samsonite,0,2,0.0,50.0,False
samsonite shopping tijuca,0,3,0.0,16.333333333333336,True
samsung,0,1,0.0,3.0,False
samsung balneario camboriu shopping,0,8,0.0,13.5,True
samsung balneário shopping,0,23,0.0,12.217391304347826,True
samsung center shopping,0,1,0.0,62.0,False
samsung continente shopping,0,21,0.0,11.333333333333334,True
samsung da desconto para estudantes,0,1,0.0,2.0,False
samsung de qual pais,0,1,0.0,1.0,False
samsung desconto de estudante,0,1,0.0,3.0,False
samsung desconto estudante,0,6,0.0,3.0,True
samsung desconto estudante tablet,0,1,0.0,2.0,False
samsung desconto para estudante,0,1,0.0,2.0,False
samsung dia dos pais,0,1,0.0,36.0,False
samsung dias dos pais,0,1,0.0,30.0,False
samsung epp estudantes,0,1,0.0,3.0,False
samsung estudante,0,8,0.0,4.25,True
samsung estudante cadastro,0,1,0.0,2.0,False
samsung estudante como funciona,0,3,0.0,3.0,True
samsung estudante cupom,0,1,0.0,2.0,False
samsung estudante desconto,0,4,0.0,3.0,True
samsung estudante login,0,1,0.0,6.0,False
samsung estudante notebook,0,1,0.0,3.0,False
samsung estudante tab s6 lite,0,2,0.0,2.0,False
samsung estudante tablet,0,3,0.0,3.0,True
samsung estudante é confiavel,0,2,0.0,2.0,False
samsung estudantes desconto,0,1,0.0,3.0,False
samsung estudantes é confiavel,0,1,0.0,2.0,False
samsung galaxy junior,0,2,0.0,26.5,False
samsung galaxy s9 tablet,0,1,0.0,9.0,False
samsung junior,0,5,0.0,28.2,True
samsung neumarkt,0,9,0.0,10.555555555555555,True
samsung norte shopping,0,2,0.0,23.5,False
samsung notebook estudante,0,1,0.0,2.0,False
samsung pais,0,1,0.0,1.0,False
samsung pais de origem,0,1,0.0,40.0,False
samsung para estudante,0,7,0.0,3.857142857142857,True
samsung para estudantes,0,5,0.0,3.6,True
samsung para estudantes desconto,0,2,0.0,3.0,False
samsung para estudantes vale a pena,0,2,0.0,3.0,False
samsung para estudantes é confiavel,0,1,0.0,2.0,False
samsung promoção dia dos pais,0,250,0.0,7.808,True
samsung promoção estudante,0,1,0.0,3.0,False
samsung que pais,0,1,0.0,1.0,False
samsung shopping,0,1,0.0,96.0,False
samsung shopping continente,0,28,0.0,12.178571428571429,True
samsung shopping estação,0,1,0.0,30.0,False
samsung shopping neumarkt,0,30,0.0,9.833333333333334,True
samsung shopping prêmio,0,1,0.0,98.0,False
samsung students,0,1,0.0,4.0,False
samsung tab s6 lite estudante,0,1,0.0,3.0,False
samsung tab s9 fe estudante,0,1,0.0,3.0,False
samsung tablet para estudantes,0,1,0.0,3.0,False
samsung tem desconto para estudantes,0,1,0.0,2.0,False
samsung é de qual pais,0,1,0.0,1.0,False
samta lolla,0,1,0.0,4.0,False
san francisco continente,0,2,0.0,11.5,False
san paolo tartuferia,0,1,0.0,61.0,False
sandalia,0,3,0.0,6.0,True
sandalia feminina,0,1,0.0,11.0,False
sandalia feminina chique,0,1,0.0,2.0,False
sandalia petite jolie,0,1,0.0,5.0,False
sandalia plataforma moleca,0,1,0.0,5.0,False
sandalia schutz,0,8,0.0,5.0,True
sandalia uza,0,2,0.0,6.0,False
sandalia uza shoes,0,3,0.0,4.666666666666666,True
sandaliaria continente shopping,0,2,0.0,9.5,False
sandalias,0,1,0.0,8.0,False
sandalias baixas,0,1,0.0,4.0,False
sandalias brasil,0,4,0.0,3.0,True
sandalias brasileras marcas,0,10,0.0,1.0,True
sandalias brazil,0,4,0.0,5.0,True
sandalias cleopatra,0,1,0.0,3.0,False
sandalias da moda,0,1,0.0,2.0,False
sandalias do brasil,0,2,0.0,3.0,False
sandalias modernas,0,1,0.0,3.0,False
sandalias schutz,0,1,0.0,5.0,False
sandalias uza,0,1,0.0,48.0,False
sandália,0,7,0.0,3.857142857142857,True
sandália branca,0,2,0.0,5.0,False
sandália brasileira,0,2,0.0,2.0,False
sandália confort usaflex,0,1,0.0,4.0,False
sandália da schutz,0,1,0.0,6.0,False
sandália de couro feminina,0,1,0.0,1.0,False
sandália femenina,0,1,0.0,4.0,False
sandália feminina,0,2,0.0,3.0,False
sandália feminina com salto grosso,0,2,0.0,4.0,False
sandália ipanema sempre nova,0,1,0.0,5.0,False
sandália moleca,0,1,0.0,6.0,False
sandália papete,0,1,0.0,3.0,False
sandália plataforma reta,0,1,0.0,6.0,False
sandália prata uza,0,1,0.0,10.0,False
sandália rasteira chique,0,1,0.0,2.0,False
sandália salto médio fino,0,1,0.0,5.0,False
sandália santa lolla anabela,0,1,0.0,5.0,False
sandália schutz,0,7,0.0,5.571428571428571,True
sandália schutz original,0,4,0.0,4.5,True
sandália schutz promoção,0,4,0.0,3.25,True
sandália schutz salto,0,1,0.0,5.0,False
sandália vermelha arezzo,0,1,0.0,5.0,False
sandálias da moda feminina,0,1,0.0,2.0,False
sandálias do brasil,0,1,0.0,2.0,False
sandálias femininas,0,2,0.0,5.5,False
sandálias moleca plataforma,0,1,0.0,3.0,False
sanfu bijuterias florianópolis,0,2,0.0,11.0,False
santa ajuda gnt como participar,0,1,0.0,47.0,False
santa almeida,0,4,0.0,12.25,True
santa catarina,0,1,0.0,1.0,False
santa catarina balneario,0,7,0.0,86.28571428571429,True
santa catarina balneario camboriu,0,4,0.0,140.0,True
santa catarina balneário camboriú,0,9,0.0,97.11111111111111,True
santa catarina brazil cities,0,3,0.0,4.333333333333334,True
santa catarina cidades,0,1,0.0,1.0,False
santa catarina cities,0,85,0.0,22.28235294117647,True
santa catarina city,0,34,0.0,33.3235294117647,True
santa catarina economy news,0,2,0.0,49.5,False
santa catarina historia,0,1,0.0,101.0,False
santa catarina idh,0,5,0.0,54.2,True
santa catarina loja,0,1,0.0,28.0,False
santa catarina lojas,0,3,0.0,51.333333333333336,True
santa catarina mall,0,5,0.0,59.2,True
santa catarina municipalities,0,1,0.0,24.0,False
santa catarina outlet,0,8,0.0,47.625,True
santa catarina porto shopping,0,1,0.0,76.0,False
santa catarina retail news,0,9,0.0,10.444444444444445,True
santa catarina shopping,0,58,0.0,35.48275862068966,True
santa catarina shopping lojas,0,2,0.0,37.0,False
santa catarina tamanho,0,3,0.0,43.333333333333336,True
santa catarina tem shopping,0,12,0.0,3.0833333333333335,True
santa catarina ultimas noticias,0,1,0.0,51.0,False
santa centa,0,1,0.0,4.0,False
santa disney,0,2,0.0,63.5,False
santa isabel centro,0,1,0.0,72.0,False
santa isabel norte,0,1,0.0,7.0,False
santa isabel shopping,0,2,0.0,7.5,False
santa lila,0,1,0.0,4.0,False
santa lloa,0,1,0.0,5.0,False
santa loa,0,1,0.0,9.0,False
santa loja,0,5,0.0,43.4,True
santa lol,0,1,0.0,10.0,False
santa lola,0,96,0.0,9.104166666666666,True
santa lola brasil,0,18,0.0,7.055555555555555,True
santa lola loja,0,29,0.0,13.862068965517242,True
santa lola lojas,0,48,0.0,11.75,True
santa lola marca,0,13,0.0,6.153846153846154,True
santa lola santa,0,1,0.0,2.0,False
santa lola shopping,0,21,0.0,9.714285714285714,True
santa lolaa,0,1,0.0,8.0,False
santa loll,0,1,0.0,49.0,False
santa lolla,0,810,0.0,13.179012345679013,True
santa lolla afonso pena,0,1,0.0,4.0,False
santa lolla asa sul,0,1,0.0,5.0,False
santa lolla balneario,0,144,0.0,8.0625,True
santa lolla balneario camboriu shopping,0,20,0.0,12.45,True
santa lolla bc,0,225,0.0,10.142222222222221,True
santa lolla bolsa,0,1,0.0,6.0,False
santa lolla brasil,0,363,0.0,6.87603305785124,True
santa lolla calçados,0,1,0.0,25.0,False
santa lolla calçados outlet,0,8,0.0,94.25,True
santa lolla center norte,0,1,0.0,59.0,False
santa lolla centro,0,1,0.0,10.0,False
santa lolla centro rj,0,1,0.0,7.0,False
santa lolla cnpj,0,1,0.0,13.0,False
santa lolla continente shopping,0,54,0.0,7.0,True
santa lolla ecomme,0,1,0.0,5.0,False
santa lolla endereço,0,1,0.0,6.0,False
santa lolla fotos,0,939,0.0,2.7614483493077744,True
santa lolla franquia,0,274,0.0,11.514598540145986,True
santa lolla franquia valor,0,86,0.0,18.24418604651163,True
santa lolla garten shopping,0,26,0.0,10.5,True
santa lolla higienopolis,0,4,0.0,11.75,True
santa lolla historia,0,2,0.0,29.0,False
santa lolla história,0,2,0.0,3.0,False
santa lolla iguatemi,0,1,0.0,15.0,False
santa lolla itajai,0,1,0.0,10.0,False
santa lolla joinville,0,39,0.0,12.076923076923077,True
santa lolla lancamentos,0,1,0.0,60.0,False
santa lolla loja,0,117,0.0,18.35042735042735,True
santa lolla loja fisica,0,1,0.0,13.0,False
santa lolla loja shopping,0,4,0.0,10.25,True
santa lolla lojas,0,667,0.0,17.04647676161919,True
santa lolla lojas fisicas,0,4,0.0,9.25,True
santa lolla mais perto de mim,0,1,0.0,1.0,False
santa lolla marca,0,66,0.0,8.530303030303031,True
santa lolla no shopping,0,6,0.0,9.166666666666666,True
santa lolla norte shopping,0,4,0.0,12.0,True
santa lolla nova america,0,1,0.0,3.0,False
santa lolla oficial,0,2,0.0,52.5,False
santa lolla onde tem,0,5,0.0,12.6,True
santa lolla patos de minas,0,1,0.0,4.0,False
santa lolla perto de mim,0,10,0.0,4.1,True
santa lolla photos,0,2,0.0,8.5,False
santa lolla plaza,0,4,0.0,29.0,True
santa lolla proximo a mim,0,1,0.0,7.0,False
santa lolla shoes,0,1,0.0,69.0,False
santa lolla shopping,0,251,0.0,10.768924302788845,True
santa lolla shopping abc,0,1,0.0,7.0,False
santa lolla shopping balneario,0,6,0.0,11.5,True
santa lolla shopping continente,0,21,0.0,6.142857142857143,True
santa lolla shopping della,0,1,0.0,10.0,False
santa lolla shopping itaguaçu,0,1,0.0,9.0,False
santa lolla shopping tijuca,0,1,0.0,14.0,False
santa lolla shopping uniao,0,1,0.0,13.0,False
santa lolla tambau,0,1,0.0,3.0,False
santa lolla tem em qual shopping,0,1,0.0,4.0,False
santa lolla trabalhe conosco,0,11,0.0,27.09090909090909,True
santa lolla umuarama,0,22,0.0,11.454545454545455,True
santa lolla vitoria de santo antao,0,1,0.0,6.0,False
santa lolla wikipedia,0,3,0.0,3.3333333333333335,True
santa lolla é franquia,0,13,0.0,10.461538461538462,True
santa lolla é uma santa,0,177,0.0,8.621468926553671,True
santa lollla,0,1,0.0,36.0,False
santa lolls,0,1,0.0,41.0,False
santa lolo,0,2,0.0,4.5,False
santa loola,0,1,0.0,9.0,False
santa loolla,0,1,0.0,10.0,False
