campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,gender,shopping,video_p25,video_p50,video_p75,video_p100
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,354870,144060,2.463349,436,0.122862,1.064908,1.308366,464.3,227.0,0,2.045374,146.0,0,3.180137,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14039.0,0,0.033072,40.0,0,0,14039.0,0,0.033072,0,0,0,0.0,0,0,0.0,0,0,,,,213.0,female,BS,2555.0,583.0,313.0,207.0
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,402821,160987,2.502196,408,0.101286,1.27326,1.28963,519.49,188.0,0,2.763245,86.0,0,6.040581,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19538.0,0,0.026589,71.0,0,0,19538.0,0,0.026589,0,0,0,0.0,0,0,0.0,0,0,,,,174.0,male,BS,3181.0,902.0,477.0,287.0
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,3296,1474,2.236092,7,0.212379,0.664286,1.410801,4.65,1.0,0,4.65,1.0,0,4.65,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,156.0,0,0.029808,0.0,0,0,156.0,0,0.029808,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,unknown,BS,27.0,5.0,3.0,2.0
ALC - PASSAPORTE ELAS,120242577698480402,OUTCOME_AWARENESS,2026-03-01,389616,283972,1.372023,710,0.182231,0.921197,1.678704,654.05,610.0,0,1.072213,0.0,0,0.0,10.0,0,65.405,0,0,0,0,0,0,82.0,0,7.97622,0,0,0,630.0,0,1.038175,19.0,0,0,630.0,0,1.038175,0,0,0,10.0,0,0,407.0,0,0,,,,608.0,female,BS,,,,
ALC - PASSAPORTE ELAS,120242577698480402,OUTCOME_AWARENESS,2026-03-01,220241,182689,1.205552,339,0.153922,1.012419,1.558338,343.21,290.0,0,1.183483,0.0,0,0.0,1.0,0,343.21,0,0,0,0,0,0,54.0,0,6.355741,0,0,0,316.0,0,1.086108,25.0,0,0,316.0,0,1.086108,0,0,0,1.0,0,0,262.0,0,0,,,,290.0,male,BS,,,,
ALC - PASSAPORTE ELAS,120242577698480402,OUTCOME_AWARENESS,2026-03-01,1780,1487,1.197041,2,0.11236,1.37,1.539326,2.74,2.0,0,1.37,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1.0,0,2.74,0,0,0,2.0,0,1.37,0.0,0,0,2.0,0,1.37,0,0,0,0.0,0,0,9.0,0,0,,,,2.0,unknown,BS,,,,
ALC - Heroínas do K-pop,120243021110970402,OUTCOME_AWARENESS,2026-03-01,772866,417983,1.849037,1311,0.169628,0.942365,1.598518,1235.44,946.0,0,1.305962,92.0,0,13.428696,10.0,0,123.544,0,0,0,0,0,0,141.0,0,8.761986,0,0,0,1097.0,0,1.126199,99.0,0,0,1097.0,0,1.126199,0,0,0,10.0,0,0,750.0,0,0,,,,308.0,female,BS,,,,
ALC - Heroínas do K-pop,120243021110970402,OUTCOME_AWARENESS,2026-03-01,793034,402256,1.971466,998,0.125846,1.257495,1.582505,1254.98,730.0,0,1.719151,114.0,0,11.008596,7.0,0,179.282857,0,0,0,0,0,0,96.0,0,13.072708,0,0,0,871.0,0,1.44085,93.0,0,0,871.0,0,1.44085,0,0,0,7.0,0,0,472.0,0,0,,,,291.0,male,BS,,,,
ALC - Heroínas do K-pop,120243021110970402,OUTCOME_AWARENESS,2026-03-01,6068,3285,1.847184,11,0.181279,0.864545,1.567238,9.51,8.0,0,1.18875,1.0,0,9.51,0.0,0,0.0,0,0,0,0,0,0,1.0,0,9.51,0,0,0,10.0,0,0.951,0.0,0,0,10.0,0,0.951,0,0,0,0.0,0,0,4.0,0,0,,,,4.0,unknown,BS,,,,
ALC - PROMO IPHONE,120243347374580402,OUTCOME_AWARENESS,2026-03-01,211584,135140,1.565665,172,0.081292,1.840407,1.496096,316.55,108.0,0,2.931019,1.0,0,316.55,5.0,0,63.31,0,0,0,0,0,0,57.0,0,5.553509,0,0,0,1480.0,0,0.213885,22.0,0,0,1480.0,0,0.213885,0,0,0,5.0,0,0,263.0,0,0,,,,80.0,female,BS,4627.0,1716.0,1045.0,777.0
ALC - PROMO IPHONE,120243347374580402,OUTCOME_AWARENESS,2026-03-01,261940,161800,1.618912,225,0.085898,1.7164,1.474345,386.19,145.0,0,2.663379,1.0,0,386.19,0.0,0,0.0,0,0,0,0,0,0,43.0,0,8.981163,0,0,0,2045.0,0,0.188846,31.0,0,0,2046.0,0,0.188754,0,0,0,0.0,0,0,245.0,0,0,,,,118.0,male,BS,6840.0,2392.0,1445.0,967.0
ALC - PROMO IPHONE,120243347374580402,OUTCOME_AWARENESS,2026-03-01,2103,1378,1.526125,0,0.0,0.0,1.450309,3.05,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,2.0,0,1.525,0,0,0,20.0,0,0.1525,0.0,0,0,20.0,0,0.1525,0,0,0,0.0,0,0,3.0,0,0,,,,0.0,unknown,BS,50.0,24.0,14.0,11.0
