campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,publisher_platform,shopping,video_p25,video_p50,video_p75,video_p100
TRAF - ARENA SUMMER VIBES SEPHORA,120241256148390402,LINK_CLICKS,2026-02-01,812599,577425,1.407281,985,0.121216,0.900883,1.092015,887.37,810.0,0,1.095519,382.0,0,2.322958,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7318.0,0,0.121259,10.0,0,0,7318.0,0,0.121259,0,0,0,0.0,0,0,0.0,0,0,,,,809.0,instagram,BS,7409.0,3568.0,2328.0,1823.0
TRAF - ARENA SUMMER VIBES SEPHORA,120241256148390402,LINK_CLICKS,2026-02-01,266,266,1.0,0,0.0,0.0,0.714286,0.19,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,messenger,BS,1.0,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,545600,334119,1.632951,656,0.120235,1.005737,1.209244,659.763299,431.0,0,1.530773,130.0,0,5.075102,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,501.0,0,1.316893,68.0,0,0,501.0,0,1.316893,0,0,0,0.0,0,0,0.0,0,0,,,,421.0,facebook,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,1037783,574849,1.805314,1295,0.124785,1.034785,1.291259,1340.0467,1086.0,0,1.233929,553.0,0,2.423231,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1136.0,0,1.179619,44.0,0,0,1136.0,0,1.179619,0,0,0,0.0,0,0,0.0,0,0,,,,1023.0,instagram,BS,,,,
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-01,104,93,1.11828,0,0.0,0.0,1.826932,0.190001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,248,132,1.878788,30,12.096774,0.308009,37.259182,9.240277,34.0,0,0.271773,16.0,0,0.577517,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,34.0,0,0.271773,0.0,0,0,34.0,0,0.271773,0,0,0,0.0,0,0,0.0,0,0,,,,34.0,audience_network,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,58152,35517,1.6373,1135,1.951782,0.205751,4.015804,233.527006,934.0,0,0.250029,535.0,0,0.436499,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,971.0,0,0.240502,36.0,0,0,974.0,0,0.239761,0,0,0,0.0,0,0,0.0,0,0,,,,932.0,facebook,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,229331,92900,2.468579,2673,1.165564,0.282534,3.293112,755.212656,2372.0,0,0.318386,965.0,0,0.782604,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2475.0,0,0.305136,83.0,0,0,2475.0,0,0.305136,0,0,0,0.0,0,0,0.0,0,0,,,,1238.0,instagram,BS,,,,
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-01,393,369,1.065041,1,0.254453,2.020061,5.140103,2.020061,1.0,0,2.020061,1.0,0,2.020061,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,2.020061,0.0,0,0,1.0,0,2.020061,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,threads,BS,,,,
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-01,34506,28228,1.222403,46,0.13331,0.873913,1.165015,40.2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9.0,0,4.466667,9.0,0,0,9.0,0,4.466667,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,BS,,,,
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-01,77501,57630,1.344803,90,0.116128,1.013,1.176372,91.17,75.0,0,1.2156,12.0,0,7.5975,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,101.0,0,0.902673,17.0,0,0,101.0,0,0.902673,0,0,0,0.0,0,0,0.0,0,0,,,,48.0,instagram,BS,,,,
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-01,29734,23390,1.271227,17,0.057174,2.03,1.160624,34.51,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,0,4.93,7.0,0,0,7.0,0,4.93,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,BS,,,,
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-01,101413,73889,1.372505,72,0.070997,1.709861,1.213947,123.11,55.0,0,2.238364,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,225.0,0,0.547156,10.0,0,0,225.0,0,0.547156,0,0,0,0.0,0,0,0.0,0,0,,,,8.0,instagram,BS,36.0,9.0,3.0,3.0
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-01,1216,1152,1.055556,0,0.0,0.0,1.192343,1.449889,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,BS,,,,
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-01,103837,74606,1.391805,83,0.079933,1.561447,1.248111,129.600111,58.0,0,2.234485,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3124.0,0,0.041485,10.0,0,0,3124.0,0,0.041485,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,BS,732.0,140.0,45.0,24.0
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-01,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,BS,,,,
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-01,1306,1275,1.024314,1,0.07657,1.40991,1.079564,1.40991,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,1.40991,1.0,0,0,1.0,0,1.40991,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,BS,,,,
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-01,131873,68100,1.936461,133,0.100855,1.170753,1.180758,155.71009,98.0,0,1.588878,2.0,0,77.855045,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7156.0,0,0.021759,18.0,0,0,7156.0,0,0.021759,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,BS,1598.0,674.0,268.0,140.0
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,22573,20479,1.102251,18,0.079741,1.152778,0.91924,20.75,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,5.1875,4.0,0,0,4.0,0,5.1875,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,BS,,,,
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,39420,37471,1.052014,43,0.109082,0.916047,0.999239,39.39,32.0,0,1.230938,0.0,0,0.0,1.0,0,39.39,0,0,0,0,0,0,1.0,0,39.39,0,0,0,39.0,0,1.01,7.0,0,0,39.0,0,1.01,0,0,0,1.0,0,0,15.0,0,0,,,,8.0,instagram,BS,,,,
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,162890,107944,1.509023,87,0.05341,1.960124,1.046908,170.530786,2.0,0,85.265393,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1.0,0,170.530786,0,0,0,25.0,0,6.821231,23.0,0,0,25.0,0,6.821231,0,0,0,0.0,0,0,1.0,0,0,,,,0.0,facebook,BS,,,,
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,463714,194876,2.379534,406,0.087554,1.328816,1.163431,539.499214,306.0,0,1.763069,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2676.0,0,0.201607,39.0,0,0,2676.0,0,0.201607,0,0,0,0.0,0,0,3.0,0,0,,,,83.0,instagram,BS,460.0,129.0,76.0,50.0
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,210748,116564,1.808002,114,0.054093,2.141651,1.158484,244.148258,11.0,0,22.195296,0.0,0,0.0,3.0,0,81.382753,0,0,0,0,0,0,27.0,0,9.042528,0,0,0,60.0,0,4.069138,49.0,0,0,60.0,0,4.069138,0,0,0,3.0,0,0,165.0,0,0,,,,0.0,facebook,BS,,,,
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,274735,132766,2.069317,261,0.095001,1.330198,1.263697,347.181742,207.0,0,1.677206,0.0,0,0.0,3.0,0,115.727247,0,0,0,0,0,0,31.0,0,11.199411,0,0,0,3256.0,0,0.106628,18.0,0,0,3256.0,0,0.106628,0,0,0,3.0,0,0,200.0,0,0,,,,50.0,instagram,BS,599.0,110.0,40.0,28.0
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,3.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,5.0,0,0,,,,0.0,unknown,BS,,,,
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,95644,78264,1.222069,6,0.006273,12.512049,0.784914,75.072296,0.0,0,0.0,0.0,0,0.0,1.0,0,75.072296,0,0,0,0,0,0,12.0,0,6.256025,0,0,0,2.0,0,37.536148,2.0,0,0,2.0,0,37.536148,0,0,0,1.0,0,0,50.0,0,0,,,,0.0,facebook,BS,,,,
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,484822,210730,2.300679,501,0.103337,1.155464,1.194021,578.887704,329.0,0,1.759537,0.0,0,0.0,5.0,0,115.777541,0,0,0,0,0,0,64.0,0,9.04512,0,0,0,28202.0,0,0.020526,82.0,0,0,28202.0,0,0.020526,0,0,0,5.0,0,0,299.0,0,0,,,,2.0,instagram,BS,4424.0,1467.0,648.0,392.0
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,913720,403105,2.266705,577,0.063148,2.009217,1.268789,1159.318052,47.0,0,24.666342,1.0,0,1159.318052,7.0,0,165.616865,0,0,0,0,0,0,80.0,0,14.491476,0,0,0,230.0,0,5.040513,179.0,0,0,231.0,0,5.018693,0,0,0,6.0,0,0,456.0,0,0,,,,0.0,facebook,BS,,,,
ALC - GASTRONOMIA - BS,120242410811390402,OUTCOME_AWARENESS,2026-03-01,2023558,748430,2.703737,2030,0.100318,1.340774,1.345043,2721.771948,1648.0,0,1.651561,2.0,0,1360.885974,9.0,0,302.419105,0,0,0,0,0,0,208.0,0,13.085442,0,0,0,1812.0,0,1.502082,151.0,0,0,1812.0,0,1.502082,0,0,0,9.0,0,0,1164.0,0,0,,,,506.0,instagram,BS,,,,
ALC - MINI DAY SPA,120242455605130402,OUTCOME_AWARENESS,2026-03-01,112499,64619,1.740959,251,0.223113,0.631059,1.407976,158.39584,95.0,0,1.667325,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16075.0,0,0.009854,51.0,0,0,16075.0,0,0.009854,0,0,0,0.0,0,0,35.0,0,0,,,,0.0,facebook,BS,909.0,240.0,96.0,60.0
ALC - MINI DAY SPA,120242455605130402,OUTCOME_AWARENESS,2026-03-01,240422,164545,1.461132,246,0.10232,1.388635,1.420852,341.60416,126.0,0,2.711144,1.0,0,341.60416,3.0,0,113.868053,0,0,0,0,0,0,37.0,0,9.232545,0,0,0,11165.0,0,0.030596,55.0,0,0,11165.0,0,0.030596,0,0,0,3.0,0,0,180.0,0,0,,,,0.0,instagram,BS,965.0,179.0,99.0,68.0
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,232418,102682,2.263474,416,0.178988,0.71944,1.28771,299.286972,65.0,0,4.604415,31.0,0,9.654418,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17842.0,0,0.016774,56.0,0,0,17842.0,0,0.016774,0,0,0,0.0,0,0,0.0,0,0,,,,52.0,facebook,BS,2392.0,755.0,385.0,234.0
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,526036,223347,2.355241,430,0.081743,1.594775,1.303624,685.753062,346.0,0,1.981945,200.0,0,3.428765,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,15148.0,0,0.04527,53.0,0,0,15148.0,0,0.04527,0,0,0,0.0,0,0,0.0,0,0,,,,331.0,instagram,BS,3196.0,696.0,393.0,256.0
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-03-01,2533,1932,1.311077,5,0.197394,0.679993,1.342268,3.399966,5.0,0,0.679993,2.0,0,1.699983,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,743.0,0,0.004576,2.0,0,0,743.0,0,0.004576,0,0,0,0.0,0,0,0.0,0,0,,,,5.0,threads,BS,175.0,39.0,15.0,6.0
ALC - PASSAPORTE ELAS,120242577698480402,OUTCOME_AWARENESS,2026-03-01,58010,56087,1.034286,114,0.196518,0.69341,1.362674,79.048695,85.0,0,0.929985,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,6.0,0,13.174783,0,0,0,97.0,0,0.814935,12.0,0,0,97.0,0,0.814935,0,0,0,0.0,0,0,59.0,0,0,,,,85.0,facebook,BS,,,,
ALC - PASSAPORTE ELAS,120242577698480402,OUTCOME_AWARENESS,2026-03-01,553627,419743,1.318967,937,0.169248,0.982872,1.663487,920.951305,817.0,0,1.127235,0.0,0,0.0,11.0,0,83.722846,0,0,0,0,0,0,131.0,0,7.030163,0,0,0,851.0,0,1.082199,32.0,0,0,851.0,0,1.082199,0,0,0,11.0,0,0,619.0,0,0,,,,815.0,instagram,BS,,,,
ALC - Heroínas do K-pop,120243021110970402,OUTCOME_AWARENESS,2026-03-01,525833,294404,1.786093,386,0.073407,1.953103,1.433721,753.897937,197.0,0,3.826893,78.0,0,9.665358,1.0,0,753.897937,0,0,0,0,0,0,92.0,0,8.194543,0,0,0,257.0,0,2.933455,60.0,0,0,257.0,0,2.933455,0,0,0,1.0,0,0,375.0,0,0,,,,177.0,facebook,BS,,,,
ALC - Heroínas do K-pop,120243021110970402,OUTCOME_AWARENESS,2026-03-01,1046135,578237,1.80918,1934,0.184871,0.902809,1.669031,1746.032063,1487.0,0,1.174198,129.0,0,13.535132,16.0,0,109.127004,0,0,0,0,0,0,146.0,0,11.959124,0,0,0,1721.0,0,1.014545,132.0,0,0,1721.0,0,1.014545,0,0,0,16.0,0,0,851.0,0,0,,,,426.0,instagram,BS,,,,
ALC - A casa mágica da Gabby,120243428312700402,OUTCOME_AWARENESS,2026-03-01,91765,73665,1.245707,127,0.138397,1.025906,1.419822,130.29,80.0,0,1.628625,31.0,0,4.202903,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,93.0,0,1.400968,13.0,0,0,93.0,0,1.400968,0,0,0,0.0,0,0,0.0,0,0,,,,79.0,facebook,BS,,,,
ALC - A casa mágica da Gabby,120243428312700402,OUTCOME_AWARENESS,2026-03-01,143675,105143,1.366472,239,0.166348,0.919289,1.529215,219.71,196.0,0,1.120969,73.0,0,3.009726,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,220.0,0,0.998682,13.0,0,0,220.0,0,0.998682,0,0,0,0.0,0,0,0.0,0,0,,,,143.0,instagram,BS,,,,
ALC - A casa mágica da Gabby,120243428312700402,OUTCOME_AWARENESS,2026-03-01,8,8,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,BS,,,,
ALC - Programação para os pequenos no fds,120243505357570402,OUTCOME_AWARENESS,2026-03-01,18142,15443,1.174772,24,0.13229,0.952083,1.259508,22.85,18.0,0,1.269444,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,11.0,0,2.077273,0,0,0,19.0,0,1.202632,1.0,0,0,19.0,0,1.202632,0,0,0,0.0,0,0,21.0,0,0,,,,0.0,facebook,BS,,,,
ALC - Programação para os pequenos no fds,120243505357570402,OUTCOME_AWARENESS,2026-03-01,12512,10558,1.185073,14,0.111893,1.195,1.337116,16.73,11.0,0,1.520909,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,5.0,0,3.346,0,0,0,11.0,0,1.520909,0.0,0,0,11.0,0,1.520909,0,0,0,0.0,0,0,29.0,0,0,,,,5.0,instagram,BS,,,,
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-04-01,284416,150205,1.893519,529,0.185995,0.623883,1.160392,330.034081,208.0,0,1.586702,15.0,0,22.002272,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13697.0,0,0.024095,69.0,0,0,13697.0,0,0.024095,0,0,0,0.0,0,0,0.0,0,0,,,,28.0,facebook,BS,1840.0,588.0,300.0,169.0
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-04-01,399327,184373,2.165865,378,0.094659,1.262476,1.19505,477.215901,293.0,0,1.628723,113.0,0,4.22315,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11180.0,0,0.042685,53.0,0,0,11180.0,0,0.042685,0,0,0,0.0,0,0,0.0,0,0,,,,162.0,instagram,BS,2253.0,546.0,279.0,147.0
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-04-01,1306,1124,1.161922,1,0.07657,1.430018,1.09496,1.430018,1.0,0,1.430018,1.0,0,1.430018,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,273.0,0,0.005238,0.0,0,0,273.0,0,0.005238,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,threads,BS,58.0,11.0,4.0,2.0
ALC - UNIZUSHI + DULADU,120242554636430402,OUTCOME_AWARENESS,2026-04-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,BS,,,,
ALC - Programação para os pequenos no fds,120243505357570402,OUTCOME_AWARENESS,2026-04-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,BS,,,,
ALC -  New in: Louen,120244275580200402,OUTCOME_AWARENESS,2026-04-01,61588,45122,1.364922,25,0.040592,2.794115,1.134196,69.85287,1.0,0,69.85287,0.0,0,0.0,1.0,0,69.85287,0,0,0,0,0,0,4.0,0,17.463218,0,0,0,7.0,0,9.978981,6.0,0,0,7.0,0,9.978981,0,0,0,1.0,0,0,30.0,0,0,,,,0.0,facebook,BS,,,,
ALC -  New in: Louen,120244275580200402,OUTCOME_AWARENESS,2026-04-01,140058,94862,1.476439,132,0.094247,1.314448,1.238823,173.50713,102.0,0,1.70105,1.0,0,173.50713,5.0,0,34.701426,0,0,0,0,0,0,55.0,0,3.154675,0,0,0,116.0,0,1.495751,14.0,0,0,116.0,0,1.495751,0,0,0,5.0,0,0,208.0,0,0,,,,14.0,instagram,BS,,,,
ALC - Orion Verso,120244275602510402,OUTCOME_AWARENESS,2026-04-01,27204,19217,1.415622,32,0.11763,1.05179,1.237218,33.657281,1.0,0,33.657281,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,2.0,0,16.82864,0,0,0,15.0,0,2.243819,14.0,0,0,15.0,0,2.243819,0,0,0,0.0,0,0,15.0,0,0,,,,0.0,facebook,BS,,,,
ALC - Orion Verso,120244275602510402,OUTCOME_AWARENESS,2026-04-01,70893,49384,1.435546,69,0.09733,1.306126,1.27125,90.122719,50.0,0,1.802454,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,32.0,0,2.816335,0,0,0,57.0,0,1.5811,6.0,0,0,57.0,0,1.5811,0,0,0,0.0,0,0,157.0,0,0,,,,12.0,instagram,BS,,,,
ALC - LEGUEIROS,120244693276740402,OUTCOME_AWARENESS,2026-04-01,37,23,1.608696,0,0.0,0.0,1.351327,0.049999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,BS,,,,
ALC - LEGUEIROS,120244693276740402,OUTCOME_AWARENESS,2026-04-01,401171,250696,1.600229,516,0.128623,1.068372,1.374177,551.280001,409.0,0,1.347873,0.0,0,0.0,7.0,0,78.754286,0,0,0,0,0,0,161.0,0,3.424099,0,0,0,491.0,0,1.12277,26.0,0,0,491.0,0,1.12277,0,0,0,7.0,0,0,520.0,0,0,,,,0.0,instagram,BS,,,,
ALC - SHOULDER,120244697055620402,OUTCOME_AWARENESS,2026-04-01,21,13,1.615385,0,0.0,0.0,0.952336,0.019999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,BS,,,,
ALC - SHOULDER,120244697055620402,OUTCOME_AWARENESS,2026-04-01,162092,101066,1.603823,161,0.099326,1.311553,1.302717,211.160001,116.0,0,1.820345,1.0,0,211.160001,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,128.0,0,1.649688,12.0,0,0,128.0,0,1.649688,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,BS,,,,
ALC | A menina mágica,120245113213580402,OUTCOME_AWARENESS,2026-04-01,24958,20741,1.203317,47,0.188316,0.66766,1.257312,31.38,38.0,0,0.825789,18.0,0,1.743333,0.0,0,0.0,0,0,0,0,0,0,12.0,0,2.615,0,0,0,45.0,0,0.697333,3.0,0,0,45.0,0,0.697333,0,0,0,0.0,0,0,19.0,0,0,,,,38.0,instagram,BS,,,,
ALC - Golden,120245123572570402,OUTCOME_AWARENESS,2026-04-01,248098,172880,1.435088,298,0.120114,1.209396,1.452652,360.4,231.0,0,1.560173,3.0,0,120.133333,6.0,0,60.066667,0,0,0,0,0,0,109.0,0,3.306422,0,0,0,11004.0,0,0.032752,55.0,0,0,11004.0,0,0.032752,0,0,0,6.0,0,0,288.0,0,0,,,,0.0,instagram,BS,1983.0,435.0,231.0,97.0
ALC - Gastronomia — AON,120217368581940157,OUTCOME_AWARENESS,2025-10-27,97731,95669,1.021553,77,0.078788,1.912468,1.506789,147.26,34.0,0,4.331176,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4120.0,0,0.035743,24.0,0,0,4120.0,0,0.035743,0,0,0,0.0,0,0,0.0,0,0,,,,21.0,instagram,NK,965.0,276.0,141.0,78.0
ENG - NK Gourmet,120231845557790157,OUTCOME_ENGAGEMENT,2025-10-27,15338,13949,1.099577,63,0.410745,1.063651,4.368888,67.01,8.0,0,8.37625,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6540.0,0,0.010246,101.0,0,0,6540.0,0,0.010246,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,instagram,NK,2327.0,1305.0,798.0,436.0
ALC - Copo Oktober,120231909879820157,OUTCOME_AWARENESS,2025-10-27,35800,35244,1.015776,40,0.111732,1.21025,1.352235,48.41,37.0,0,1.308378,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,279.0,0,0.173513,3.0,0,0,279.0,0,0.173513,0,0,0,0.0,0,0,0.0,0,0,,,,37.0,instagram,NK,33.0,6.0,5.0,3.0
TRAF - Oktober kids Copo,120231910022750157,LINK_CLICKS,2025-10-27,32327,20172,1.602568,225,0.696013,0.422622,2.941504,95.09,211.0,0,0.450664,145.0,0,0.655793,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,217.0,0,0.438203,6.0,0,0,217.0,0,0.438203,0,0,0,0.0,0,0,0.0,0,0,,,,211.0,instagram,NK,,,,
ALC - Jantar de Halloween - Outback,120232421949330157,OUTCOME_AWARENESS,2025-10-27,83587,77979,1.071917,130,0.155527,1.011231,1.572733,131.46,111.0,0,1.184324,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,124.0,0,1.060161,9.0,0,0,124.0,0,1.060161,0,0,0,0.0,0,0,0.0,0,0,,,,111.0,instagram,NK,,,,
TFG - Jantar de Halloween Outback 2025,120232811097920157,LINK_CLICKS,2025-10-27,9,7,1.285714,1,11.111111,0.450111,50.012362,0.450111,1.0,0,0.450111,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.450111,0.0,0,0,1.0,0,0.450111,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,audience_network,NK,,,,
