campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,video_p25,video_p50,video_p75,video_p100,shopping
ALC - Lojas - Diversão,120226684244550075,OUTCOME_AWARENESS,2025-12-14,7348,7348,1.0,7,0.095264,1.572857,1.498367,11.01,5.0,0,2.202,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Natal Noel Decor,120234329536470075,OUTCOME_AWARENESS,2025-12-14,12889,12539,1.027913,14,0.10862,1.462857,1.588952,20.48,12.0,0,1.706667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,72.0,8.0,5.0,4.0,NR
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2025-12-14,28569,28569,1.0,58,0.203017,0.691207,1.403269,40.09,43.0,0,0.932326,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,37.0,12.0,4.0,1.0,NR
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2025-12-14,6479,5848,1.1079,306,4.722951,0.123693,5.841951,37.85,183.0,0,0.206831,149.0,0,0.254027,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,210.0,97.0,72.0,34.0,NR
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2025-12-14,19748,19561,1.00956,29,0.14685,1.184828,1.739923,34.36,20.0,0,1.718,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,395.0,132.0,71.0,44.0,NR
ALC- Diário da lancheira,120235811993880075,OUTCOME_AWARENESS,2025-12-14,5906,5744,1.028203,8,0.135455,1.1375,1.540806,9.1,7.0,0,1.3,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,4.0,2.0,,NR
ALC - CHURRAS,120235922401180075,OUTCOME_AWARENESS,2025-12-14,5764,5749,1.002609,12,0.208189,1.358333,2.827897,16.3,5.0,0,3.26,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,58.0,30.0,15.0,10.0,NR
ENG - CHURRAS NR,120235922750610075,OUTCOME_ENGAGEMENT,2025-12-14,248,217,1.142857,6,2.419355,0.808333,19.556452,4.85,3.0,0,1.616667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Oficina de Decoupage Mundo Kids,120236859772950075,OUTCOME_AWARENESS,2025-12-14,7645,7424,1.029768,11,0.143885,1.05,1.510791,11.55,8.0,0,1.44375,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2025-12-15,6873,6873,1.0,9,0.130947,1.154444,1.511713,10.39,8.0,0,1.29875,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,74.0,27.0,16.0,10.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2025-12-15,6850,6634,1.03256,7,0.10219,1.44,1.471533,10.08,6.0,0,1.68,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,164.0,52.0,23.0,19.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2025-12-15,6134,5945,1.031791,7,0.114118,1.332857,1.52103,9.33,6.0,0,1.555,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,61.0,21.0,10.0,6.0,NR
ALC - Lojas - Diversão,120226684244550075,OUTCOME_AWARENESS,2025-12-15,6650,6650,1.0,11,0.165414,0.889091,1.470677,9.78,9.0,0,1.086667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Natal Noel Decor,120234329536470075,OUTCOME_AWARENESS,2025-12-15,11499,10813,1.063442,17,0.147839,1.045294,1.545352,17.77,14.0,0,1.269286,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,54.0,8.0,5.0,2.0,NR
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2025-12-15,27752,27752,1.0,57,0.205391,0.610702,1.254324,34.81,38.0,0,0.916053,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,33.0,13.0,12.0,6.0,NR
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2025-12-15,6057,5468,1.107718,286,4.721809,0.112168,5.296351,32.08,165.0,0,0.194424,127.0,0,0.252598,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,177.0,100.0,57.0,31.0,NR
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2025-12-15,12795,12795,1.0,13,0.101602,1.631538,1.657679,21.21,8.0,0,2.65125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,289.0,88.0,49.0,37.0,NR
ALC- Diário da lancheira,120235811993880075,OUTCOME_AWARENESS,2025-12-15,5198,5198,1.0,12,0.230858,0.651667,1.504425,7.82,11.0,0,0.710909,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ENG - CHURRAS NR,120235922750610075,OUTCOME_ENGAGEMENT,2025-12-15,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Comedy Show,120237038393530075,OUTCOME_AWARENESS,2025-12-15,8990,8990,1.0,12,0.133482,1.1325,1.51168,13.59,10.0,0,1.359,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2025-12-16,6301,6297,1.000635,6,0.095223,1.603333,1.526742,9.62,4.0,0,2.405,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,50.0,21.0,6.0,4.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2025-12-16,6247,6247,1.0,5,0.080038,1.836,1.469505,9.18,4.0,0,2.295,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,222.0,75.0,46.0,29.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2025-12-16,5974,5894,1.013573,9,0.150653,1.036667,1.561768,9.33,4.0,0,2.3325,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,76.0,32.0,18.0,6.0,NR
ALC - Lojas - Diversão,120226684244550075,OUTCOME_AWARENESS,2025-12-16,2320,2285,1.015317,5,0.215517,0.7,1.508621,3.5,4.0,0,0.875,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Natal Noel Decor,120234329536470075,OUTCOME_AWARENESS,2025-12-16,4167,4026,1.035022,6,0.143988,1.098333,1.581473,6.59,5.0,0,1.318,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,21.0,5.0,3.0,3.0,NR
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2025-12-16,23940,22896,1.045597,70,0.292398,0.497857,1.455723,34.85,41.0,0,0.85,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,151.0,53.0,25.0,16.0,NR
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2025-12-16,5305,4853,1.093138,190,3.581527,0.166158,5.95099,31.57,107.0,0,0.295047,93.0,0,0.339462,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,168.0,60.0,42.0,27.0,NR
ALC - Senhora Farinha,120235105425650075,OUTCOME_AWARENESS,2025-12-16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2025-12-16,8272,8272,1.0,12,0.145068,1.196667,1.735977,14.36,10.0,0,1.436,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,171.0,68.0,32.0,24.0,NR
ALC- Diário da lancheira,120235811993880075,OUTCOME_AWARENESS,2025-12-16,1699,1699,1.0,2,0.117716,1.355,1.595056,2.71,2.0,0,1.355,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10.0,3.0,2.0,2.0,NR
ALC - Comedy Show,120237038393530075,OUTCOME_AWARENESS,2025-12-16,21458,21458,1.0,31,0.144468,1.056129,1.525771,32.74,20.0,0,1.637,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Avatar 3,120237105275340075,OUTCOME_AWARENESS,2025-12-16,18551,18433,1.006402,12,0.064687,2.225833,1.439815,26.71,9.0,0,2.967778,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2025-12-17,7329,6943,1.055596,8,0.109155,1.34875,1.472234,10.79,4.0,0,2.6975,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,53.0,19.0,4.0,2.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2025-12-17,6688,6688,1.0,3,0.044856,3.44,1.543062,10.32,3.0,0,3.44,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,76.0,29.0,14.0,9.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2025-12-17,6548,6465,1.012838,5,0.076359,2.204,1.682957,11.02,4.0,0,2.755,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,59.0,27.0,17.0,4.0,NR
ALC - Natal Noel Decor,120234329536470075,OUTCOME_AWARENESS,2025-12-17,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2025-12-17,25549,24732,1.033034,30,0.117421,1.058667,1.243101,31.76,27.0,0,1.176296,5.0,0,6.352,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,60.0,16.0,5.0,2.0,NR
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2025-12-17,9027,8385,1.076565,275,3.046416,0.123091,3.749862,33.85,176.0,0,0.19233,138.0,0,0.24529,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,141.0,62.0,36.0,25.0,NR
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2025-12-17,7808,7660,1.019321,9,0.115266,1.365556,1.574027,12.29,5.0,0,2.458,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,92.0,22.0,14.0,7.0,NR
ALC- Diário da lancheira,120235811993880075,OUTCOME_AWARENESS,2025-12-17,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Comedy Show,120237038393530075,OUTCOME_AWARENESS,2025-12-17,8137,8137,1.0,13,0.159764,0.981538,1.568146,12.76,9.0,0,1.417778,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Avatar 3,120237105275340075,OUTCOME_AWARENESS,2025-12-17,11102,10497,1.057636,5,0.045037,3.328,1.498829,16.64,5.0,0,3.328,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2025-12-18,6120,5857,1.044904,12,0.196078,0.726667,1.424837,8.72,7.0,0,1.245714,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,52.0,13.0,7.0,3.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2025-12-18,6577,6346,1.036401,9,0.136841,1.092222,1.494602,9.83,6.0,0,1.638333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,248.0,89.0,46.0,30.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2025-12-18,6272,6191,1.013084,12,0.191327,0.823333,1.575255,9.88,5.0,0,1.976,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,112.0,51.0,35.0,11.0,NR
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2025-12-18,23167,21759,1.064709,47,0.202875,0.71383,1.448181,33.55,29.0,0,1.156897,7.0,0,4.792857,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,123.0,44.0,25.0,15.0,NR
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2025-12-18,5120,4721,1.084516,255,4.980469,0.13302,6.625,33.92,151.0,0,0.224636,112.0,0,0.302857,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,128.0,46.0,24.0,15.0,NR
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2025-12-18,5865,5675,1.03348,10,0.170503,0.886,1.510656,8.86,6.0,0,1.476667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,63.0,19.0,11.0,4.0,NR
ALC - Comedy Show,120237038393530075,OUTCOME_AWARENESS,2025-12-18,4024,3921,1.026269,9,0.223658,0.708889,1.585487,6.38,6.0,0,1.063333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Avatar 3,120237105275340075,OUTCOME_AWARENESS,2025-12-18,5301,5209,1.017662,6,0.113186,1.328333,1.50349,7.97,5.0,0,1.594,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2025-12-19,6077,5968,1.018264,8,0.131644,1.135,1.494158,9.08,3.0,0,3.026667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,34.0,10.0,4.0,2.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2025-12-19,6259,6259,1.0,7,0.111839,1.354286,1.514619,9.48,2.0,0,4.74,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,249.0,76.0,42.0,29.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2025-12-19,6051,5792,1.044717,12,0.198314,0.808333,1.603041,9.7,8.0,0,1.2125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,77.0,30.0,17.0,4.0,NR
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2025-12-19,23394,22643,1.033167,37,0.15816,0.955135,1.510644,35.34,25.0,0,1.4136,1.0,0,35.34,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,126.0,47.0,25.0,16.0,NR
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2025-12-19,5458,5005,1.090509,246,4.507145,0.131463,5.925247,32.34,140.0,0,0.231,115.0,0,0.281217,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,151.0,60.0,35.0,19.0,NR
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2025-12-19,5557,5551,1.001081,10,0.179953,0.867,1.560194,8.67,5.0,0,1.734,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,57.0,15.0,13.0,8.0,NR
ALC - Comedy Show,120237038393530075,OUTCOME_AWARENESS,2025-12-19,4034,4034,1.0,5,0.123946,1.286,1.593951,6.43,3.0,0,2.143333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,,,,NR
ALC - Avatar 3,120237105275340075,OUTCOME_AWARENESS,2025-12-19,5545,5538,1.001264,6,0.108206,1.388333,1.502254,8.33,6.0,0,1.388333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Feira do Vinil,120237294424520075,OUTCOME_AWARENESS,2025-12-19,31617,30741,1.028496,37,0.117026,1.34973,1.57953,49.94,30.0,0,1.664667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Panetone Cacau Show,120237294698980075,OUTCOME_AWARENESS,2025-12-19,2942,2942,1.0,2,0.067981,2.29,1.556764,4.58,1.0,0,4.58,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,76.0,44.0,12.0,5.0,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2025-12-20,7067,6947,1.017274,7,0.099052,1.474286,1.460308,10.32,4.0,0,2.58,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,52.0,11.0,8.0,6.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2025-12-20,6752,6691,1.009117,7,0.103673,1.461429,1.515107,10.23,5.0,0,2.046,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,243.0,95.0,57.0,41.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2025-12-20,6169,5964,1.034373,5,0.08105,1.924,1.55941,9.62,4.0,0,2.405,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,75.0,31.0,21.0,5.0,NR
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2025-12-20,31949,30515,1.046993,63,0.197189,0.711111,1.402235,44.8,42.0,0,1.066667,2.0,0,22.4,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,68.0,25.0,15.0,9.0,NR
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2025-12-20,5935,5667,1.047291,273,4.599832,0.131722,6.058972,35.96,154.0,0,0.233506,126.0,0,0.285397,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,164.0,69.0,43.0,32.0,NR
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2025-12-20,5925,5925,1.0,11,0.185654,0.797273,1.480169,8.77,4.0,0,2.1925,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,56.0,14.0,7.0,4.0,NR
ALC - Comedy Show,120237038393530075,OUTCOME_AWARENESS,2025-12-20,4054,3962,1.023221,15,0.370005,0.424667,1.571288,6.37,10.0,0,0.637,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,1.0,,,NR
ALC - Avatar 3,120237105275340075,OUTCOME_AWARENESS,2025-12-20,6506,6354,1.023922,6,0.092223,1.576667,1.454042,9.46,6.0,0,1.576667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Feira do Vinil,120237294424520075,OUTCOME_AWARENESS,2025-12-20,54181,53351,1.015557,66,0.121814,1.254697,1.528396,82.81,52.0,0,1.5925,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Panetone Cacau Show,120237294698980075,OUTCOME_AWARENESS,2025-12-20,5356,5356,1.0,13,0.242718,0.606923,1.473114,7.89,11.0,0,0.717273,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,117.0,65.0,16.0,6.0,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2025-12-21,9863,9757,1.010864,12,0.121667,1.0475,1.27446,12.57,11.0,0,1.142727,1.0,0,12.57,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,119.0,53.0,9.0,7.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2025-12-21,9468,9468,1.0,13,0.137305,0.938462,1.288551,12.2,9.0,0,1.355556,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,162.0,73.0,48.0,32.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2025-12-21,8841,8839,1.000226,3,0.033933,3.84,1.30302,11.52,2.0,0,5.76,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,189.0,73.0,38.0,19.0,NR
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2025-12-21,31219,28590,1.091955,58,0.185784,0.658276,1.222973,38.18,35.0,0,1.090857,4.0,0,9.545,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,581.0,206.0,111.0,63.0,NR
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2025-12-21,8029,7056,1.137897,394,4.907211,0.098756,4.846183,38.91,189.0,0,0.205873,162.0,0,0.240185,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,175.0,101.0,78.0,44.0,NR
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2025-12-21,8616,8616,1.0,19,0.22052,0.576316,1.270891,10.95,4.0,0,2.7375,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,87.0,29.0,22.0,8.0,NR
ALC - Comedy Show,120237038393530075,OUTCOME_AWARENESS,2025-12-21,1216,1216,1.0,0,0.0,0.0,1.389803,1.69,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Avatar 3,120237105275340075,OUTCOME_AWARENESS,2025-12-21,6920,6735,1.027468,8,0.115607,1.10125,1.273121,8.81,7.0,0,1.258571,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Feira do Vinil,120237294424520075,OUTCOME_AWARENESS,2025-12-21,12414,12192,1.018209,11,0.08861,1.567273,1.388755,17.24,10.0,0,1.724,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Panetone Cacau Show,120237294698980075,OUTCOME_AWARENESS,2025-12-21,5940,5940,1.0,13,0.218855,0.59,1.291246,7.67,10.0,0,0.767,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,121.0,76.0,14.0,7.0,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2025-12-22,7411,7188,1.031024,6,0.080961,1.536667,1.244097,9.22,4.0,0,2.305,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,77.0,29.0,12.0,9.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2025-12-22,7565,7363,1.027434,8,0.10575,1.18,1.247852,9.44,6.0,0,1.573333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,384.0,145.0,82.0,56.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2025-12-22,8069,8008,1.007617,13,0.16111,0.816154,1.314909,10.61,11.0,0,0.964545,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,110.0,43.0,30.0,13.0,NR
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2025-12-22,32648,30901,1.056535,46,0.140897,0.74413,1.048456,34.23,32.0,0,1.069688,4.0,0,8.5575,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,364.0,123.0,60.0,37.0,NR
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2025-12-22,7281,6559,1.110078,302,4.147782,0.105728,4.385387,31.93,153.0,0,0.208693,119.0,0,0.268319,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,146.0,75.0,54.0,31.0,NR
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2025-12-22,7748,7456,1.039163,13,0.167785,0.763846,1.281621,9.93,6.0,0,1.655,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,72.0,30.0,17.0,7.0,NR
ALC - Avatar 3,120237105275340075,OUTCOME_AWARENESS,2025-12-22,1678,1612,1.040943,2,0.11919,1.035,1.233611,2.07,1.0,0,2.07,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Feira do Vinil,120237294424520075,OUTCOME_AWARENESS,2025-12-22,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,NR
ALC - Panetone Cacau Show,120237294698980075,OUTCOME_AWARENESS,2025-12-22,5106,5071,1.006902,9,0.176263,0.736667,1.298472,6.63,5.0,0,1.326,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,115.0,70.0,12.0,3.0,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2025-12-23,6744,6692,1.00777,9,0.133452,1.037778,1.384935,9.34,7.0,0,1.334286,2.0,0,4.67,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,145.0,60.0,29.0,21.0,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2025-12-23,6884,6862,1.003206,6,0.087159,1.565,1.364033,9.39,2.0,0,4.695,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,285.0,102.0,61.0,38.0,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2025-12-23,6656,6402,1.039675,10,0.15024,0.937,1.407752,9.37,6.0,0,1.561667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,73.0,28.0,18.0,,NR
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2025-12-23,26327,24211,1.087398,38,0.144339,0.927105,1.33817,35.23,16.0,0,2.201875,2.0,0,17.615,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,195.0,91.0,46.0,25.0,NR
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2025-12-23,7733,7178,1.07732,317,4.099315,0.104953,4.302341,33.27,160.0,0,0.207938,116.0,0,0.28681,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,132.0,62.0,45.0,28.0,NR
