campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,video_p25,video_p50,video_p75,video_p100,age,shopping
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-09,30908,27777,1.112719,33,0.106768,1.015455,1.084185,33.51,23.0,0,1.456957,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,179.0,22.0,10.0,6.0,25-34,BS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-09,11092,10399,1.066641,5,0.045078,2.52,1.135954,12.6,4.0,0,3.15,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,78.0,22.0,12.0,7.0,35-44,BS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-09,5700,5409,1.053799,5,0.087719,1.108,0.97193,5.54,3.0,0,1.846667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,25.0,2.0,,,45-54,BS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-09,4319,4102,1.052901,3,0.069461,1.416667,0.984024,4.25,1.0,0,4.25,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12.0,1.0,1.0,1.0,55-64,BS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-09,3127,2928,1.067964,0,0.0,0.0,0.895427,2.8,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,2.0,2.0,1.0,65+,BS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-09,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-09,166366,83843,1.984256,36,0.021639,5.106944,1.105094,183.85,4.0,0,45.9625,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9041.0,2017.0,1178.0,849.0,18-24,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-09,197850,107928,1.833167,59,0.029821,3.740678,1.115492,220.7,9.0,0,24.522222,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9229.0,2265.0,1350.0,973.0,25-34,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-09,96468,55808,1.728569,26,0.026952,4.1,1.10503,106.6,4.0,0,26.65,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5520.0,1228.0,687.0,485.0,35-44,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-09,68618,40641,1.688393,35,0.051007,2.105429,1.073916,73.69,6.0,0,12.281667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4354.0,927.0,480.0,312.0,45-54,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-09,57326,33578,1.707249,63,0.109898,0.957778,1.052576,60.34,12.0,0,5.028333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3978.0,876.0,408.0,260.0,55-64,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-09,35821,20627,1.736607,57,0.159125,0.661754,1.053014,37.72,2.0,0,18.86,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2593.0,688.0,286.0,170.0,65+,BS
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-02-09,11,11,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-09,33502,31499,1.063589,46,0.137305,0.878637,1.206415,40.417316,34.0,0,1.188745,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,18-24,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-09,37203,33731,1.102932,51,0.137086,0.880922,1.207618,44.927016,39.0,0,1.151975,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,25-34,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-09,20416,18012,1.133467,16,0.07837,1.545522,1.211224,24.728358,3.0,0,8.242786,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,35-44,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-09,14854,13151,1.129496,12,0.080786,1.44907,1.170651,17.388845,5.0,0,3.477769,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,45-54,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-09,12205,10547,1.157201,6,0.04916,2.389841,1.17485,14.339048,1.0,0,14.339048,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,55-64,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-09,7557,6586,1.147434,10,0.132328,0.877942,1.16176,8.779417,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,65+,BS
ALC - Semana do Cinema - BS JAN 25,120241101673890402,OUTCOME_AWARENESS,2026-02-09,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-09,57808,32788,1.763084,66,0.114171,1.010909,1.154166,66.72,43.0,0,1.551628,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,79.0,36.0,13.0,11.0,18-24,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-09,70342,38712,1.817059,68,0.096671,1.1825,1.143129,80.41,39.0,0,2.061795,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,119.0,45.0,20.0,12.0,25-34,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-09,43898,23842,1.841205,25,0.05695,2.052,1.168618,51.3,8.0,0,6.4125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,71.0,31.0,16.0,12.0,35-44,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-09,37056,18244,2.031134,21,0.056671,2.018095,1.143674,42.38,1.0,0,42.38,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,34.0,17.0,9.0,8.0,45-54,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-09,32816,17000,1.930353,38,0.115797,0.990789,1.147306,37.65,4.0,0,9.4125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,43.0,20.0,5.0,3.0,55-64,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-09,19872,11135,1.784643,40,0.201288,0.5845,1.17653,23.38,3.0,0,7.793333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,3.0,1.0,1.0,65+,BS
ALC - Inauguração - Shantal,120241101729600402,OUTCOME_AWARENESS,2026-02-09,3,3,1.0,0,0.0,0.0,3.333333,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-09,351865,204759,1.718435,488,0.13869,0.925093,1.283007,451.445144,400.0,0,1.128613,205.0,0,2.202171,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,18-24,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-09,468503,285238,1.642499,560,0.11953,1.078548,1.289185,603.986882,448.0,0,1.348185,212.0,0,2.848995,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,25-34,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-09,235962,143055,1.64945,246,0.104254,1.216599,1.268354,299.28341,190.0,0,1.575176,68.0,0,4.401227,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,35-44,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-09,149271,92566,1.61259,150,0.100488,1.225747,1.231734,183.862095,113.0,0,1.627098,34.0,0,5.407709,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,45-54,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-09,110828,65300,1.697213,133,0.120006,1.011365,1.213696,134.511533,79.0,0,1.702678,30.0,0,4.483718,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,55-64,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-09,68909,41531,1.659218,128,0.185752,0.642664,1.193762,82.260937,76.0,0,1.082381,20.0,0,4.113047,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,65+,BS
ALC - Carnaval Kids,120241264649820402,OUTCOME_AWARENESS,2026-02-09,45,45,1.0,0,0.0,0.0,0.888899,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-09,85211,32378,2.631756,842,0.988135,0.282514,2.791625,237.877136,780.0,0,0.304971,252.0,0,0.943957,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,18-24,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-09,96608,37422,2.581583,1029,1.065129,0.284032,3.025306,292.268768,913.0,0,0.320119,345.0,0,0.847156,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,25-34,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-09,42049,18341,2.292623,688,1.636186,0.246766,4.037554,169.775093,577.0,0,0.294238,335.0,0,0.506791,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,35-44,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-09,17180,9709,1.769492,247,1.437718,0.287741,4.136911,71.072132,211.0,0,0.336835,123.0,0,0.577822,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,45-54,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-09,20631,11772,1.752548,370,1.793418,0.236872,4.248104,87.642629,322.0,0,0.272182,165.0,0,0.531167,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,55-64,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-09,26435,13529,1.953951,663,2.508039,0.213174,5.346482,141.33424,538.0,0,0.262703,297.0,0,0.475873,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,65+,BS
TRAF - Carnaval,120241501677080402,LINK_CLICKS,2026-02-09,10,10,1.0,0,0.0,0.0,3.00009,0.030001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-09,39146,28018,1.397173,51,0.130282,0.893725,1.164359,45.58,39.0,0,1.168718,6.0,0,7.596667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,18-24,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-09,35493,26889,1.319982,43,0.121151,0.975349,1.181641,41.94,31.0,0,1.352903,6.0,0,6.99,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,25-34,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-09,14488,11144,1.300072,14,0.096632,1.191429,1.151298,16.68,5.0,0,3.336,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,35-44,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-09,9457,7724,1.224366,10,0.105742,1.126,1.190652,11.26,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,45-54,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-09,8322,6607,1.259573,9,0.108147,1.091111,1.180005,9.82,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,55-64,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-09,5099,4019,1.268724,9,0.176505,0.676667,1.194352,6.09,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,65+,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-02-09,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-09,50594,35397,1.42933,42,0.083014,1.454286,1.207258,61.08,32.0,0,1.90875,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19.0,4.0,1.0,1.0,18-24,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-09,38595,29381,1.313604,27,0.069957,1.717407,1.201451,46.37,19.0,0,2.440526,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12.0,3.0,1.0,1.0,25-34,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-09,14280,11096,1.28695,4,0.028011,4.355,1.219888,17.42,2.0,0,8.71,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,2.0,1.0,1.0,35-44,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-09,10917,8995,1.213674,3,0.02748,4.25,1.167903,12.75,1.0,0,12.75,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,,,,45-54,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-09,9503,7129,1.333006,5,0.052615,2.354,1.238556,11.77,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,55-64,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-09,7253,5789,1.252893,8,0.110299,1.02875,1.134703,8.23,1.0,0,8.23,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,65+,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-02-09,5,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-09,37705,26179,1.440277,21,0.055696,2.217926,1.235286,46.576446,14.0,0,3.326889,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,245.0,41.0,9.0,7.0,18-24,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-09,38619,27152,1.422326,38,0.098397,1.282534,1.261977,48.736281,27.0,0,1.805047,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,319.0,61.0,20.0,7.0,25-34,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-09,16214,12100,1.34,12,0.07401,1.66654,1.233408,19.998474,8.0,0,2.499809,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,97.0,25.0,10.0,4.0,35-44,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-09,7045,5392,1.306565,8,0.113556,1.082417,1.229147,8.659339,6.0,0,1.443223,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,43.0,6.0,3.0,3.0,45-54,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-09,3599,2683,1.341409,3,0.083356,1.539883,1.283592,4.619647,2.0,0,2.309824,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20.0,6.0,3.0,3.0,55-64,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-09,1868,1470,1.270748,1,0.053533,2.449813,1.311463,2.449813,1.0,0,2.449813,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,1.0,,,65+,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-02-09,4,4,1.0,0,0.0,0.0,2.499809,0.009999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-09,43665,22758,1.918666,44,0.100767,1.178334,1.187374,51.8467,35.0,0,1.481334,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,382.0,157.0,45.0,23.0,18-24,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-09,51538,26566,1.939998,58,0.112538,1.032348,1.161787,59.876189,39.0,0,1.535287,1.0,0,59.876189,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,572.0,265.0,100.0,56.0,25-34,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-09,19667,10865,1.810124,14,0.071185,1.747746,1.244137,24.468443,9.0,0,2.718716,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,278.0,116.0,55.0,25.0,35-44,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-09,9507,5278,1.80125,13,0.136741,0.843023,1.152761,10.959302,11.0,0,0.9963,1.0,0,10.959302,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,174.0,68.0,34.0,17.0,45-54,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-09,5875,3302,1.779225,3,0.051064,2.139864,1.092696,6.419591,2.0,0,3.209796,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,128.0,47.0,24.0,14.0,55-64,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-09,2923,1698,1.721437,2,0.068423,1.774887,1.214428,3.549774,2.0,0,1.774887,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,64.0,21.0,10.0,5.0,65+,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-02-09,4,3,1.333333,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,16264,15380,1.057477,16,0.098377,1.025625,1.008977,16.41,11.0,0,1.491818,0.0,0,0.0,1.0,0,16.41,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,18-24,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,19570,18176,1.076695,22,0.112417,0.875909,0.98467,19.27,13.0,0,1.482308,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1.0,0,19.27,0,0,0,,,,,25-34,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,9816,9054,1.084162,7,0.071312,1.305714,0.931133,9.14,3.0,0,3.046667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,35-44,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,6777,6316,1.072989,7,0.103291,0.868571,0.897152,6.08,4.0,0,1.52,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,45-54,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,5801,5012,1.157422,6,0.10343,0.951667,0.984313,5.71,1.0,0,5.71,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,55-64,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,3761,3479,1.081058,3,0.079766,1.173333,0.935921,3.52,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,65+,BS
ALC - Ghibli Fest,120242067064510402,OUTCOME_AWARENESS,2026-03-01,4,4,1.0,0,0.0,0.0,2.5,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,105060,63281,1.660214,89,0.084714,1.28229,1.086273,114.123803,63.0,0,1.811489,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,70.0,18.0,12.0,8.0,18-24,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,82480,54956,1.500837,71,0.086081,1.231872,1.060414,87.462915,55.0,0,1.590235,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,81.0,20.0,8.0,7.0,25-34,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,32423,22758,1.424686,18,0.055516,1.853951,1.029242,33.371112,14.0,0,2.383651,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,34.0,13.0,10.0,7.0,35-44,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,25814,19724,1.308761,13,0.05036,1.927757,0.970823,25.060835,4.0,0,6.265209,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,24.0,8.0,6.0,5.0,45-54,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,23653,17754,1.332263,5,0.021139,4.394146,0.928877,21.970732,1.0,0,21.970732,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9.0,4.0,2.0,2.0,55-64,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,19243,14410,1.335392,17,0.088344,1.064741,0.940633,18.100603,2.0,0,9.050302,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10.0,,,,65+,BS
ALC - Moda Feminina | Verão - AON,120242067169520402,OUTCOME_AWARENESS,2026-03-01,8,8,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,59538,37958,1.568523,55,0.092378,1.258463,1.162543,69.215475,42.0,0,1.647988,0.0,0,0.0,1.0,0,69.215475,0,0,0,0,0,0,10.0,0,6.921548,0,0,0,57.0,8.0,4.0,2.0,18-24,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,65160,43079,1.51257,49,0.0752,1.526651,1.148034,74.805918,37.0,0,2.021782,0.0,0,0.0,1.0,0,74.805918,0,0,0,0,0,0,1.0,0,74.805918,0,0,0,55.0,12.0,7.0,6.0,25-34,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,36007,24306,1.481404,15,0.041659,2.640876,1.100151,39.613134,6.0,0,6.602189,0.0,0,0.0,1.0,0,39.613134,0,0,0,0,0,0,7.0,0,5.659019,0,0,0,23.0,7.0,1.0,1.0,35-44,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,27044,17851,1.514985,12,0.044372,2.437693,1.081656,29.252314,3.0,0,9.750771,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,1.0,,,45-54,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,23266,15303,1.520355,14,0.060174,1.732994,1.042806,24.261919,3.0,0,8.087306,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1.0,0,24.261919,0,0,0,4.0,,,,55-64,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,15205,10168,1.495378,16,0.105229,0.978202,1.029348,15.651238,3.0,0,5.217079,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1.0,0,15.651238,0,0,0,1.0,,,,65+,BS
ALC - Moda Masculina - AON,120242067335900402,OUTCOME_AWARENESS,2026-03-01,6,6,1.0,0,0.0,0.0,3.333597,0.020002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,BS
ALC - Lojas Corredor Zara,120242067408940402,OUTCOME_AWARENESS,2026-03-01,99795,45679,2.184702,105,0.105216,1.046027,1.100585,109.832834,74.0,0,1.484227,0.0,0,0.0,3.0,0,36.610945,0,0,0,0,0,0,4.0,0,27.458209,0,0,0,831.0,318.0,111.0,63.0,18-24,BS
