campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,video_p25,device_platform,shopping,video_p50,video_p75,video_p100
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-22,17,17,1.0,0,0.0,0.0,0.588235,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,NR,,,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-22,7636,7636,1.0,5,0.065479,1.902,1.245416,9.51,4.0,0,2.3775,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,57.0,mobile_app,NR,20.0,10.0,6.0
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-22,4,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,NR,,,
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-01-22,7941,7655,1.037361,9,0.113336,1.087778,1.232842,9.79,3.0,0,3.263333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,388.0,mobile_app,NR,130.0,68.0,43.0
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-01-22,7559,7532,1.003585,9,0.119063,1.077778,1.283239,9.7,5.0,0,1.94,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_app,NR,1.0,1.0,1.0
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-01-22,11388,11388,1.0,18,0.158061,1.014444,1.603442,18.26,5.0,0,3.652,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,92.0,mobile_app,NR,38.0,19.0,12.0
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-01-22,17735,17306,1.024789,16,0.090217,1.530625,1.380885,24.49,8.0,0,3.06125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,274.0,mobile_app,NR,65.0,30.0,18.0
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-01-22,37095,37095,1.0,73,0.196792,0.792877,1.560318,57.88,35.0,0,1.653714,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2107.0,mobile_app,NR,791.0,414.0,289.0
ENG - GANHADOR CARRO,120238391288220075,OUTCOME_ENGAGEMENT,2026-01-22,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,NR,,,
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-01-22,25328,24840,1.019646,35,0.138187,0.901714,1.246052,31.56,28.0,0,1.127143,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,NR,,,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-23,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,NR,,,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-23,8108,8063,1.005581,11,0.135668,0.934545,1.267884,10.28,10.0,0,1.028,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,60.0,mobile_app,NR,24.0,5.0,3.0
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-23,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,NR,,,
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-01-23,7753,7633,1.015721,9,0.116084,1.112222,1.291113,10.01,6.0,0,1.668333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,252.0,mobile_app,NR,95.0,53.0,38.0
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-01-23,7700,7519,1.024072,4,0.051948,2.545,1.322078,10.18,1.0,0,10.18,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,29.0,mobile_app,NR,10.0,5.0,3.0
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-01-23,12143,12085,1.004799,22,0.181174,0.897273,1.625628,19.74,15.0,0,1.316,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,110.0,mobile_app,NR,48.0,28.0,18.0
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-01-23,18036,17898,1.00771,30,0.166334,0.832333,1.384453,24.97,16.0,0,1.560625,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,232.0,mobile_app,NR,44.0,22.0,13.0
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-01-23,41081,40294,1.019531,91,0.221514,0.631538,1.398944,57.47,46.0,0,1.249348,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2030.0,mobile_app,NR,717.0,355.0,241.0
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-01-23,25605,25273,1.013137,26,0.101543,1.263462,1.282953,32.85,11.0,0,2.986364,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,NR,,,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-24,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,NR,,,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-24,7935,7846,1.011343,6,0.075614,1.591667,1.203529,9.55,4.0,0,2.3875,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,61.0,mobile_app,NR,15.0,9.0,5.0
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-01-24,8173,7845,1.04181,7,0.085648,1.471429,1.260247,10.3,5.0,0,2.06,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,218.0,mobile_app,NR,74.0,41.0,27.0
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-01-24,8345,8063,1.034975,10,0.119832,1.062,1.272618,10.62,9.0,0,1.18,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,mobile_app,NR,2.0,1.0,1.0
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-01-24,13785,13395,1.029115,29,0.210374,0.735172,1.546609,21.32,14.0,0,1.522857,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,158.0,mobile_app,NR,58.0,33.0,31.0
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-01-24,18412,18174,1.013096,32,0.1738,0.780625,1.356724,24.98,14.0,0,1.784286,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,210.0,mobile_app,NR,41.0,12.0,8.0
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-01-24,44074,44074,1.0,90,0.204202,0.643222,1.313473,57.89,49.0,0,1.181429,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1958.0,mobile_app,NR,769.0,414.0,293.0
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-01-24,26670,26117,1.021174,23,0.086239,1.443478,1.244844,33.2,18.0,0,1.844444,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,NR,,,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-25,9,9,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,NR,1.0,1.0,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-25,9585,9570,1.001567,8,0.083464,1.375,1.147627,11.0,5.0,0,2.2,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,79.0,mobile_app,NR,38.0,6.0,4.0
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-25,8,8,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,NR,,,
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-01-25,9398,9398,1.0,3,0.031922,3.596667,1.148117,10.79,3.0,0,3.596667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,257.0,mobile_app,NR,94.0,61.0,41.0
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-01-25,8914,8420,1.05867,8,0.089746,1.3575,1.218308,10.86,8.0,0,1.3575,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,54.0,mobile_app,NR,19.0,13.0,7.0
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-01-25,16033,15380,1.042458,27,0.168403,0.815185,1.372794,22.01,16.0,0,1.375625,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,207.0,mobile_app,NR,64.0,39.0,28.0
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-01-25,21481,21481,1.0,43,0.200177,0.639767,1.280667,27.51,22.0,0,1.250455,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,250.0,mobile_app,NR,63.0,27.0,14.0
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-01-25,47573,46500,1.023075,95,0.199693,0.622947,1.243983,59.18,56.0,0,1.056786,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2277.0,mobile_app,NR,826.0,439.0,299.0
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-01-25,28365,28104,1.009287,33,0.116341,1.007273,1.171867,33.24,29.0,0,1.146207,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,NR,,,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-26,3,3,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,NR,,,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-26,8552,8552,1.0,10,0.116932,1.012,1.183349,10.12,8.0,0,1.265,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,63.0,mobile_app,NR,22.0,11.0,8.0
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-26,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,NR,,,
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-01-26,8495,8463,1.003781,5,0.058858,1.98,1.165391,9.9,5.0,0,1.98,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,388.0,mobile_app,NR,115.0,69.0,48.0
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-01-26,8223,8223,1.0,6,0.072966,1.638333,1.195427,9.83,6.0,0,1.638333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,29.0,mobile_app,NR,5.0,5.0,4.0
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-01-26,13403,13403,1.0,24,0.179064,0.785833,1.407148,18.86,13.0,0,1.450769,1.0,0,18.86,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,161.0,mobile_app,NR,59.0,34.0,25.0
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-01-26,18722,18276,1.024404,28,0.149557,0.873929,1.307018,24.47,16.0,0,1.529375,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,214.0,mobile_app,NR,51.0,26.0,19.0
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-01-26,40665,40665,1.0,90,0.221321,0.575111,1.272839,51.76,48.0,0,1.078333,1.0,0,51.76,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2276.0,mobile_app,NR,802.0,397.0,278.0
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-01-26,24642,24174,1.01936,28,0.113627,1.063929,1.208912,29.79,18.0,0,1.655,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,NR,,,
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-01-26,6,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,NR,,,
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-01-26,17137,17137,1.0,33,0.192566,0.639394,1.231254,21.1,10.0,0,2.11,2.0,0,10.55,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,133.0,mobile_app,NR,34.0,21.0,9.0
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-01-26,11,11,1.0,0,0.0,0.0,0.909091,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_web,NR,,,
ALC - Show Kpop,120238712911550075,OUTCOME_AWARENESS,2026-01-26,227,221,1.027149,0,0.0,0.0,0.837004,0.19,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,27.0,desktop,NR,11.0,6.0,3.0
ALC - Show Kpop,120238712911550075,OUTCOME_AWARENESS,2026-01-26,32019,31099,1.029583,44,0.137418,0.940455,1.292358,41.38,3.0,0,13.793333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1913.0,mobile_app,NR,727.0,439.0,242.0
ALC - Show Kpop,120238712911550075,OUTCOME_AWARENESS,2026-01-26,60,60,1.0,0,0.0,0.0,0.333333,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,mobile_web,NR,1.0,1.0,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-27,2,2,1.0,0,0.0,0.0,4.994829,0.00999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,NR,,,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-27,7597,7597,1.0,7,0.092142,1.378573,1.27024,9.65001,6.0,0,1.608335,1.0,0,9.65001,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,149.0,mobile_app,NR,62.0,35.0,25.0
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-27,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,NR,,,
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-01-27,7722,7722,1.0,8,0.1036,1.2125,1.256151,9.7,6.0,0,1.616667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,478.0,mobile_app,NR,155.0,90.0,61.0
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-01-27,7514,7144,1.051792,8,0.106468,1.235,1.314879,9.88,7.0,0,1.411429,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,111.0,mobile_app,NR,42.0,26.0,16.0
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-01-27,12904,12041,1.071672,22,0.17049,0.882273,1.504185,19.41,11.0,0,1.764545,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,195.0,mobile_app,NR,74.0,42.0,25.0
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-01-27,17752,17517,1.013416,23,0.129563,1.084348,1.404912,24.94,15.0,0,1.662667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,228.0,mobile_app,NR,48.0,22.0,11.0
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-01-27,37734,37734,1.0,98,0.259713,0.536327,1.392908,52.56,35.0,0,1.501714,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2618.0,mobile_app,NR,943.0,454.0,307.0
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-01-27,22528,21688,1.038731,21,0.093217,1.39381,1.299272,29.27,13.0,0,2.251538,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,NR,,,
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-01-27,60,60,1.0,1,1.666667,0.04,0.666667,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,desktop,NR,1.0,1.0,
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-01-27,42232,42232,1.0,80,0.18943,0.6705,1.270127,53.64,27.0,0,1.986667,12.0,0,4.47,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,340.0,mobile_app,NR,95.0,60.0,29.0
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-01-27,23,23,1.0,0,0.0,0.0,2.173913,0.05,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,NR,,,
ALC - Show Kpop,120238712911550075,OUTCOME_AWARENESS,2026-01-27,978,926,1.056156,0,0.0,0.0,1.359918,1.33,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,156.0,desktop,NR,57.0,33.0,20.0
ALC - Show Kpop,120238712911550075,OUTCOME_AWARENESS,2026-01-27,77756,74923,1.037812,88,0.113175,1.199545,1.35758,105.56,3.0,0,35.186667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4982.0,mobile_app,NR,1889.0,1128.0,652.0
ALC - Show Kpop,120238712911550075,OUTCOME_AWARENESS,2026-01-27,158,156,1.012821,0,0.0,0.0,1.518987,0.24,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,mobile_web,NR,7.0,2.0,2.0
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-28,7,7,1.0,0,0.0,0.0,1.428571,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,NR,,,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-28,7622,7622,1.0,14,0.183679,0.715,1.313304,10.01,8.0,0,1.25125,2.0,0,5.005,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,139.0,mobile_app,NR,48.0,23.0,14.0
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-28,3,3,1.0,0,0.0,0.0,3.333333,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,NR,,,
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-01-28,7225,7027,1.028177,7,0.096886,1.33,1.288581,9.31,5.0,0,1.862,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,410.0,mobile_app,NR,125.0,82.0,62.0
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-01-28,7395,7393,1.000271,9,0.121704,1.075556,1.308993,9.68,7.0,0,1.382857,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,61.0,mobile_app,NR,19.0,8.0,6.0
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-01-28,12222,11933,1.024219,22,0.180003,0.839091,1.510391,18.46,13.0,0,1.42,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,164.0,mobile_app,NR,74.0,36.0,22.0
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-01-28,16875,16072,1.049963,30,0.177778,0.810667,1.441185,24.32,19.0,0,1.28,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,160.0,mobile_app,NR,47.0,29.0,18.0
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-01-28,35821,35821,1.0,89,0.248458,0.571685,1.420396,50.88,46.0,0,1.106087,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2160.0,mobile_app,NR,792.0,426.0,295.0
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-01-28,21559,21559,1.0,13,0.0603,2.207692,1.331231,28.7,9.0,0,3.188889,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,NR,,,
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-01-28,65,64,1.015625,0,0.0,0.0,0.615385,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,NR,1.0,,
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-01-28,40827,40827,1.0,96,0.235139,0.547292,1.286893,52.54,27.0,0,1.945926,14.0,0,3.752857,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,345.0,mobile_app,NR,94.0,52.0,19.0
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-01-28,33,33,1.0,0,0.0,0.0,0.909091,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_web,NR,,,
ALC - Show Kpop,120238712911550075,OUTCOME_AWARENESS,2026-01-28,1055,1018,1.036346,4,0.379147,0.3325,1.260664,1.33,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,172.0,desktop,NR,65.0,40.0,27.0
ALC - Show Kpop,120238712911550075,OUTCOME_AWARENESS,2026-01-28,75051,71089,1.055733,95,0.126581,1.096105,1.387457,104.13,6.0,0,17.355,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4871.0,mobile_app,NR,1782.0,1003.0,577.0
ALC - Show Kpop,120238712911550075,OUTCOME_AWARENESS,2026-01-28,137,137,1.0,0,0.0,0.0,2.043796,0.28,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,mobile_web,NR,2.0,1.0,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-29,14,14,1.0,0,0.0,0.0,0.714286,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,NR,,,
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-29,6759,6751,1.001185,6,0.088771,1.531667,1.359669,9.19,3.0,0,3.063333,1.0,0,9.19,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,202.0,mobile_app,NR,87.0,45.0,33.0
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-29,7,7,1.0,0,0.0,0.0,2.857143,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_web,NR,,,
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-01-29,7266,7140,1.017647,9,0.123865,1.112222,1.377649,10.01,6.0,0,1.668333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,150.0,mobile_app,NR,57.0,30.0,22.0
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-01-29,6836,6836,1.0,4,0.058514,2.3075,1.350205,9.23,3.0,0,3.076667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,63.0,mobile_app,NR,14.0,9.0,6.0
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-01-29,12373,11936,1.036612,20,0.161642,0.966,1.561464,19.32,13.0,0,1.486154,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,202.0,mobile_app,NR,64.0,38.0,20.0
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-01-29,16132,15575,1.035762,37,0.229358,0.645946,1.481527,23.9,26.0,0,0.919231,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,44.0,mobile_app,NR,10.0,6.0,6.0
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-01-29,37157,35658,1.042038,76,0.204538,0.705526,1.443066,53.62,31.0,0,1.729677,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1716.0,mobile_app,NR,542.0,256.0,184.0
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-01-29,21295,21295,1.0,24,0.112703,1.21125,1.365109,29.07,17.0,0,1.71,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,NR,,,
