hora,plataforma,impressoes,cliques,custo,conversoes,ctr,cpc
5,Google Ads,288,1,0.620505,0.0,0.3472222222222222,0.620505
5,Google Ads,13,2,0.34,1.0,15.384615384615385,0.17
5,Google Ads,8,3,1.03,1.738095,37.5,0.3433333333333333
5,Google Ads,733,14,8.387029,3.0,1.9099590723055935,0.5990735
5,Google Ads,503,16,15.598644,18.0,3.180914512922465,0.97491525
5,Google Ads,606,19,8.00384,29.0,3.1353135313531353,0.4212547368421053
5,Google Ads,536,12,15.445618,14.0,2.2388059701492535,1.2871348333333332
5,Google Ads,691,26,15.060093,14.0,3.762662807525326,0.5792343461538462
5,Google Ads,924,2,2.537568,16.0,0.21645021645021645,1.268784
5,Google Ads,1366,0,6.420358,25.0,0.0,0.0
5,Google Ads,188,0,0.591376,0.0,0.0,0.0
5,Google Ads,757,24,19.242454,25.0,3.1704095112285335,0.8017689166666666
5,Google Ads,96,0,0.1398,2.0,0.0,0.0
5,Google Ads,1196,1,3.592942,1.0,0.08361204013377926,3.592942
5,Google Ads,1344,5,3.694654,22.0,0.3720238095238095,0.7389308
5,Google Ads,1,0,0.000299,0.0,0.0,0.0
5,Google Ads,42,0,0.132975,1.0,0.0,0.0
5,Google Ads,185,0,0.265077,0.0,0.0,0.0
5,Google Ads,44,0,0.138633,0.0,0.0,0.0
5,Google Ads,76,0,0.243462,0.0,0.0,0.0
5,Google Ads,68,0,0.24343,0.0,0.0,0.0
5,Google Ads,51,0,0.162285,0.0,0.0,0.0
5,Google Ads,183,0,1.326403,2.0,0.0,0.0
5,Google Ads,93,1,0.574495,2.0,1.0752688172043012,0.574495
5,Google Ads,256,12,0.922924,1.0,4.6875,0.07691033333333333
5,Google Ads,548,21,1.976976,0.0,3.832116788321168,0.09414171428571429
5,Google Ads,441,0,1.265614,5.0,0.0,0.0
5,Google Ads,163,1,0.590326,8.0,0.6134969325153374,0.590326
5,Google Ads,92,1,0.660538,6.0,1.0869565217391304,0.660538
5,Google Ads,175,1,1.15062,5.0,0.5714285714285714,1.15062
5,Google Ads,448,21,1.969942,3.0,4.6875,0.0938067619047619
5,Google Ads,306,22,1.489068,4.0,7.18954248366013,0.06768490909090909
5,Google Ads,618,1,1.177105,16.0,0.16181229773462785,1.177105
5,Google Ads,852,1,2.473144,13.0,0.11737089201877934,2.473144
5,Google Ads,42,0,0.429972,1.0,0.0,0.0
5,Google Ads,295,12,1.254486,2.0,4.067796610169491,0.1045405
5,Google Ads,25,0,0.081574,0.0,0.0,0.0
5,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,6,0,0.037043,0.0,0.0,0.0
5,Google Ads,371,0,0.841842,0.0,0.0,0.0
5,Google Ads,80,0,0.294498,0.0,0.0,0.0
5,Google Ads,72,0,0.258204,0.0,0.0,0.0
5,Google Ads,92,0,0.334559,0.0,0.0,0.0
5,Google Ads,1243,4,3.673886,2.0,0.32180209171359614,0.9184715
5,Google Ads,102,0,0.316877,0.0,0.0,0.0
5,Google Ads,353,2,2.207115,7.0,0.56657223796034,1.1035575
5,Google Ads,507,3,2.935105,12.0,0.591715976331361,0.9783683333333334
5,Google Ads,294,0,0.75679,5.0,0.0,0.0
5,Google Ads,36,0,0.141053,0.0,0.0,0.0
5,Google Ads,37,0,0.10532,3.0,0.0,0.0
5,Google Ads,7,1,0.031907,0.0,14.285714285714285,0.031907
5,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,88,0,0.409118,2.0,0.0,0.0
5,Google Ads,34,0,0.11285,0.0,0.0,0.0
5,Google Ads,68,1,0.198162,5.0,1.4705882352941175,0.198162
5,Google Ads,400,0,1.552307,0.0,0.0,0.0
5,Google Ads,6,0,0.04206,0.0,0.0,0.0
5,Google Ads,2,0,0.0,0.0,0.0,0.0
5,Google Ads,229,11,4.636645,0.0,4.8034934497816595,0.4215131818181818
5,Google Ads,474,16,3.328648,1.0,3.375527426160337,0.2080405
5,Google Ads,102,4,1.432292,1.0,3.9215686274509802,0.358073
5,Google Ads,1210,1,9.63271,7.0,0.08264462809917356,9.63271
5,Google Ads,45,0,0.613135,2.0,0.0,0.0
5,Google Ads,271,1,1.900007,3.0,0.36900369003690037,1.900007
5,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,2,0,0.0,0.0,0.0,0.0
5,Google Ads,11,1,0.043077,0.0,9.090909090909092,0.043077
5,Google Ads,7,0,0.002898,0.0,0.0,0.0
5,Google Ads,235,6,1.277836,1.0,2.553191489361702,0.21297266666666667
5,Google Ads,659,3,8.545406,10.0,0.4552352048558422,2.8484686666666668
5,Google Ads,208,2,8.510802,4.0,0.9615384615384616,4.255401
5,Google Ads,2,0,0.0,0.0,0.0,0.0
5,Google Ads,4,2,0.017628,1.769231,50.0,0.008814
5,Google Ads,31,1,0.070904,1.0,3.225806451612903,0.070904
5,Google Ads,62,0,0.237254,2.0,0.0,0.0
5,Google Ads,170,0,0.258315,0.0,0.0,0.0
5,Google Ads,6,0,0.044687,0.0,0.0,0.0
5,Google Ads,275,0,1.563242,0.0,0.0,0.0
5,Google Ads,126,0,0.296358,0.0,0.0,0.0
5,Google Ads,69,0,0.349185,4.0,0.0,0.0
5,Google Ads,58,0,0.344696,2.0,0.0,0.0
5,Google Ads,22,0,0.197904,0.0,0.0,0.0
5,Google Ads,24,0,0.128383,0.0,0.0,0.0
5,Google Ads,7,4,10.12,2.0,57.14285714285714,2.53
5,Google Ads,98,0,0.694981,1.0,0.0,0.0
5,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,3,0,0.0,0.0,0.0,0.0
5,Google Ads,194,0,0.584186,2.0,0.0,0.0
5,Google Ads,36,6,0.838972,6.5,16.666666666666664,0.13982866666666668
5,Google Ads,28,7,0.2,4.5,25.0,0.028571428571428574
5,Google Ads,55,19,0.5008,5.0,34.54545454545455,0.026357894736842108
5,Google Ads,54,17,0.399922,6.333334,31.48148148148148,0.023524823529411765
5,Google Ads,23,5,0.63,6.583334,21.73913043478261,0.126
5,Google Ads,53,10,0.2,4.0,18.867924528301888,0.02
5,Google Ads,250,23,15.370892,9.0,9.2,0.6682996521739131
5,Google Ads,162,20,13.380343,4.0,12.345679012345679,0.66901715
5,Google Ads,176,22,10.84217,4.0,12.5,0.49282590909090906
5,Google Ads,160,15,11.650821,5.0,9.375,0.7767214
5,Google Ads,150,15,8.118142,5.0,10.0,0.5412094666666667
5,Google Ads,125,12,5.542864,2.0,9.6,0.46190533333333333
5,Google Ads,29,1,0.03,0.0,3.4482758620689653,0.03
5,Google Ads,17,1,0.27,3.0,5.88235294117647,0.27
5,Google Ads,624,6,1.183648,25.0,0.9615384615384616,0.19727466666666668
5,Google Ads,498,0,1.065933,13.0,0.0,0.0
5,Google Ads,693,0,1.030713,11.0,0.0,0.0
5,Google Ads,153,0,0.380685,0.0,0.0,0.0
5,Google Ads,152,0,0.337246,0.0,0.0,0.0
5,Google Ads,20,2,0.16,1.0,10.0,0.08
5,Google Ads,13,0,0.0,0.0,0.0,0.0
5,Google Ads,514,1,1.120552,14.0,0.19455252918287938,1.120552
5,Google Ads,201,0,0.7511,3.0,0.0,0.0
5,Google Ads,160,0,0.426793,0.0,0.0,0.0
5,Google Ads,344,0,0.698948,0.0,0.0,0.0
5,Google Ads,20,0,0.0,0.0,0.0,0.0
5,Google Ads,7,3,0.56,5.0,42.857142857142854,0.18666666666666668
5,Google Ads,320,14,14.370402,16.0,4.375,1.0264572857142857
5,Google Ads,287,13,12.486741,6.0,4.529616724738676,0.9605185384615385
5,Google Ads,363,12,9.557639,8.0,3.3057851239669422,0.7964699166666667
5,Google Ads,338,11,13.239216,23.0,3.2544378698224854,1.203565090909091
5,Google Ads,225,7,9.769984,5.0,3.111111111111111,1.3957119999999998
5,Google Ads,587,2,0.994683,17.0,0.34071550255536626,0.4973415
5,Google Ads,541,0,1.098213,17.0,0.0,0.0
5,Google Ads,156,0,0.355847,0.0,0.0,0.0
5,Google Ads,483,13,13.432238,9.0,2.691511387163561,1.0332490769230769
5,Google Ads,53,0,0.087655,1.0,0.0,0.0
5,Google Ads,713,2,1.88813,0.0,0.2805049088359046,0.944065
5,Google Ads,1018,3,1.808554,10.0,0.29469548133595286,0.6028513333333333
5,Google Ads,34,0,0.343041,1.0,0.0,0.0
5,Google Ads,41,0,0.105574,1.0,0.0,0.0
5,Google Ads,97,0,0.201867,0.0,0.0,0.0
5,Google Ads,49,0,0.113192,0.0,0.0,0.0
5,Google Ads,65,0,0.150114,0.0,0.0,0.0
5,Google Ads,37,0,0.092466,0.0,0.0,0.0
5,Google Ads,33,0,0.082928,0.0,0.0,0.0
5,Google Ads,88,0,0.461052,2.0,0.0,0.0
5,Google Ads,78,0,0.463833,2.0,0.0,0.0
5,Google Ads,806,36,3.160229,1.0,4.466501240694789,0.08778413888888889
5,Google Ads,956,46,4.050318,1.0,4.811715481171548,0.08805039130434782
5,Google Ads,189,0,0.507928,1.0,0.0,0.0
5,Google Ads,119,1,0.528134,3.0,0.8403361344537815,0.528134
5,Google Ads,62,0,0.394723,2.0,0.0,0.0
5,Google Ads,231,0,0.792407,2.0,0.0,0.0
5,Google Ads,28,3,0.071824,0.0,10.714285714285714,0.023941333333333332
5,Google Ads,720,39,3.369156,7.0,5.416666666666667,0.08638861538461538
5,Google Ads,352,0,0.697827,12.0,0.0,0.0
5,Google Ads,813,0,1.877599,15.0,0.0,0.0
5,Google Ads,56,0,0.467668,1.0,0.0,0.0
5,Google Ads,314,16,1.489794,0.0,5.095541401273886,0.093112125
5,Google Ads,2,0,0.004212,0.0,0.0,0.0
5,Google Ads,1,1,0.05,0.0,100.0,0.05
5,Google Ads,304,2,1.860649,1.0,0.6578947368421052,0.9303245
5,Google Ads,150,0,0.466004,0.0,0.0,0.0
5,Google Ads,215,0,0.599156,0.0,0.0,0.0
5,Google Ads,211,0,0.630331,1.0,0.0,0.0
5,Google Ads,222,0,0.587096,0.0,0.0,0.0
5,Google Ads,732,2,2.339191,2.0,0.273224043715847,1.1695955
5,Google Ads,194,0,0.525282,0.0,0.0,0.0
5,Google Ads,674,0,2.783053,8.0,0.0,0.0
5,Google Ads,2,0,0.0,0.0,0.0,0.0
5,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,409,2,2.493758,5.0,0.4889975550122249,1.246879
5,Google Ads,266,0,0.696264,6.0,0.0,0.0
5,Google Ads,30,0,0.051692,0.0,0.0,0.0
5,Google Ads,61,0,0.225499,1.0,0.0,0.0
5,Google Ads,232,2,0.523169,1.0,0.8620689655172413,0.2615845
5,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,67,0,0.148635,0.0,0.0,0.0
5,Google Ads,145,0,0.773064,2.0,0.0,0.0
5,Google Ads,111,1,0.28186,3.0,0.9009009009009009,0.28186
5,Google Ads,1,1,2.35,0.0,100.0,2.35
5,Google Ads,165,0,0.73142,0.0,0.0,0.0
5,Google Ads,255,0,7.513731,6.0,0.0,0.0
5,Google Ads,10,1,0.15,0.0,10.0,0.15
5,Google Ads,321,21,3.049112,4.0,6.5420560747663545,0.14519580952380953
5,Google Ads,78,5,0.508896,2.0,6.41025641025641,0.1017792
5,Google Ads,247,7,0.789479,2.0,2.834008097165992,0.11278271428571429
5,Google Ads,148,0,2.428605,1.0,0.0,0.0
5,Google Ads,328,0,3.958241,0.0,0.0,0.0
5,Google Ads,303,3,3.022987,5.0,0.9900990099009901,1.0076623333333334
5,Google Ads,4,0,0.0,0.0,0.0,0.0
5,Google Ads,6,0,0.0,0.0,0.0,0.0
5,Google Ads,619,39,3.916904,3.0,6.30048465266559,0.1004334358974359
5,Google Ads,436,12,2.725707,0.0,2.7522935779816518,0.22714225
5,Google Ads,298,11,1.506009,1.0,3.691275167785235,0.13690990909090908
5,Google Ads,133,2,2.305198,6.0,1.5037593984962405,1.152599
5,Google Ads,139,1,3.68451,1.0,0.7194244604316548,3.68451
5,Google Ads,2,1,0.1,0.0,50.0,0.1
5,Google Ads,9,1,0.323783,1.0,11.11111111111111,0.323783
5,Google Ads,3,0,0.0,0.0,0.0,0.0
5,Google Ads,10,0,0.008962,0.0,0.0,0.0
5,Google Ads,277,1,0.627421,3.0,0.36101083032490977,0.627421
5,Google Ads,15,0,0.140432,0.0,0.0,0.0
5,Google Ads,205,0,1.163137,0.0,0.0,0.0
5,Google Ads,104,0,0.206409,0.0,0.0,0.0
5,Google Ads,65,0,0.348165,0.0,0.0,0.0
5,Google Ads,52,0,0.271889,0.0,0.0,0.0
5,Google Ads,23,1,0.797048,0.0,4.3478260869565215,0.797048
5,Google Ads,37,0,0.292424,0.0,0.0,0.0
5,Google Ads,11,1,0.03,0.0,9.090909090909092,0.03
5,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,3,0,0.0,0.0,0.0,0.0
5,Google Ads,92,1,0.659033,0.0,1.0869565217391304,0.659033
5,Google Ads,2,0,0.0,0.0,0.0,0.0
5,Google Ads,124,0,0.259134,0.0,0.0,0.0
5,Google Ads,28,8,1.578814,9.0,28.57142857142857,0.19735175
5,Google Ads,19,8,0.46,5.5,42.10526315789473,0.0575
5,Google Ads,52,18,0.733651,4.5,34.61538461538461,0.04075838888888889
5,Google Ads,61,20,0.596304,5.0,32.78688524590164,0.029815199999999997
5,Google Ads,20,5,0.984348,4.166667,25.0,0.1968696
5,Google Ads,58,13,0.346107,4.5,22.413793103448278,0.026623615384615384
5,Google Ads,88,4,2.799006,2.0,4.545454545454546,0.6997515
5,Google Ads,127,15,7.856307,5.0,11.811023622047244,0.5237538
5,Google Ads,209,16,9.427622,6.0,7.655502392344498,0.589226375
5,Google Ads,102,6,2.472583,5.0,5.88235294117647,0.4120971666666667
5,Google Ads,110,9,5.542206,3.0,8.181818181818182,0.6158006666666667
5,Google Ads,81,5,1.998284,1.0,6.172839506172839,0.3996568
5,Google Ads,21,0,0.0,0.0,0.0,0.0
5,Google Ads,9,0,0.0,0.0,0.0,0.0
5,Google Ads,388,0,0.687467,18.0,0.0,0.0
5,Google Ads,426,1,0.935282,13.0,0.2347417840375587,0.935282
5,Google Ads,415,0,0.607373,11.0,0.0,0.0
5,Google Ads,147,1,0.333626,0.0,0.6802721088435374,0.333626
5,Google Ads,406,1,0.870489,1.0,0.24630541871921183,0.870489
5,Google Ads,15,0,0.0,0.0,0.0,0.0
5,Google Ads,4,1,0.1,0.0,25.0,0.1
5,Google Ads,380,1,0.854267,10.0,0.2631578947368421,0.854267
5,Google Ads,287,0,0.75092,1.0,0.0,0.0
5,Google Ads,206,0,0.508966,0.0,0.0,0.0
5,Google Ads,279,0,0.658596,0.0,0.0,0.0
5,Google Ads,26,3,0.43,3.0,11.538461538461538,0.14333333333333334
5,Google Ads,3,1,0.16,0.0,33.33333333333333,0.16
5,Google Ads,254,8,3.59091,7.0,3.149606299212598,0.44886375
5,Google Ads,67,5,4.661114,2.0,7.462686567164178,0.9322228000000001
5,Google Ads,272,12,5.245961,26.0,4.411764705882353,0.4371634166666667
5,Google Ads,58,2,8.990459,2.0,3.4482758620689653,4.4952295
5,Google Ads,67,2,1.625673,2.0,2.9850746268656714,0.8128365
5,Google Ads,425,0,0.688141,7.0,0.0,0.0
5,Google Ads,460,1,0.962412,18.0,0.21739130434782608,0.962412
5,Google Ads,242,0,0.770787,1.0,0.0,0.0
5,Google Ads,351,17,4.395868,2.0,4.843304843304843,0.2585804705882353
5,Google Ads,46,0,0.069568,1.0,0.0,0.0
5,Google Ads,785,0,2.140534,0.0,0.0,0.0
5,Google Ads,875,1,1.466005,15.0,0.1142857142857143,1.466005
5,Google Ads,38,0,0.4358,4.0,0.0,0.0
5,Google Ads,59,0,0.169813,0.0,0.0,0.0
5,Google Ads,156,0,0.37363,0.0,0.0,0.0
5,Google Ads,259,0,0.986058,0.0,0.0,0.0
5,Google Ads,66,0,0.216786,0.0,0.0,0.0
5,Google Ads,42,0,0.109719,0.0,0.0,0.0
5,Google Ads,58,0,0.176025,0.0,0.0,0.0
5,Google Ads,60,0,0.256406,2.0,0.0,0.0
5,Google Ads,98,1,0.377231,4.0,1.0204081632653061,0.377231
5,Google Ads,71,5,0.165983,0.0,7.042253521126761,0.0331966
5,Google Ads,131,2,0.380063,0.0,1.5267175572519083,0.1900315
5,Google Ads,419,1,1.062362,8.0,0.23866348448687352,1.062362
5,Google Ads,91,0,0.286658,2.0,0.0,0.0
5,Google Ads,114,0,0.550427,4.0,0.0,0.0
5,Google Ads,167,3,0.806066,3.0,1.7964071856287425,0.26868866666666663
5,Google Ads,24,2,0.067,0.0,8.333333333333332,0.0335
5,Google Ads,638,26,2.991098,3.0,4.075235109717868,0.11504223076923077
5,Google Ads,319,0,0.633055,5.0,0.0,0.0
5,Google Ads,716,1,1.947925,15.0,0.13966480446927373,1.947925
5,Google Ads,70,1,0.745285,1.0,1.4285714285714286,0.745285
5,Google Ads,142,5,0.581878,1.0,3.5211267605633805,0.1163756
5,Google Ads,8,0,0.007508,0.0,0.0,0.0
5,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,3,0,0.0,0.0,0.0,0.0
5,Google Ads,450,2,1.488935,0.0,0.4444444444444444,0.7444675
5,Google Ads,140,0,0.417197,0.0,0.0,0.0
5,Google Ads,131,0,0.480772,0.0,0.0,0.0
5,Google Ads,136,0,0.407856,0.0,0.0,0.0
5,Google Ads,140,0,0.400577,0.0,0.0,0.0
5,Google Ads,762,0,2.092644,1.0,0.0,0.0
5,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,232,0,0.774899,0.0,0.0,0.0
5,Google Ads,298,1,1.458783,9.0,0.33557046979865773,1.458783
5,Google Ads,4,2,0.06,0.0,50.0,0.03
5,Google Ads,2,0,0.0,0.0,0.0,0.0
5,Google Ads,232,1,2.559827,6.0,0.43103448275862066,2.559827
5,Google Ads,347,0,0.880891,6.0,0.0,0.0
5,Google Ads,26,0,0.04647,0.0,0.0,0.0
5,Google Ads,31,0,0.074061,1.0,0.0,0.0
5,Google Ads,146,1,0.364064,3.0,0.684931506849315,0.364064
5,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,63,1,0.155212,1.0,1.5873015873015872,0.155212
5,Google Ads,25,0,0.094313,1.0,0.0,0.0
5,Google Ads,126,0,0.369629,6.0,0.0,0.0
5,Google Ads,371,0,1.381986,0.0,0.0,0.0
5,Google Ads,2076,1,28.739039,29.0,0.04816955684007707,28.739039
5,Google Ads,20,4,1.11,1.0,20.0,0.2775
5,Google Ads,263,12,1.143179,2.0,4.562737642585551,0.09526491666666666
5,Google Ads,11,1,0.058966,0.0,9.090909090909092,0.058966
5,Google Ads,60,3,0.189169,0.0,5.0,0.06305633333333334
5,Google Ads,450,0,5.600634,6.0,0.0,0.0
5,Google Ads,1265,2,23.422105,21.0,0.15810276679841898,11.7110525
5,Google Ads,1761,0,8.232029,17.0,0.0,0.0
5,Google Ads,3,0,0.0,0.0,0.0,0.0
5,Google Ads,9,4,0.48,2.083333,44.44444444444444,0.12
5,Google Ads,299,13,1.25396,3.0,4.3478260869565215,0.09645846153846153
5,Google Ads,90,1,0.457883,0.0,1.1111111111111112,0.457883
5,Google Ads,58,1,0.202031,0.0,1.7241379310344827,0.202031
5,Google Ads,1845,4,21.787352,35.0,0.21680216802168023,5.446838
5,Google Ads,1617,2,22.557223,17.0,0.12368583797155226,11.2786115
5,Google Ads,2,0,0.014547,0.0,0.0,0.0
5,Google Ads,7,1,0.59,2.0,14.285714285714285,0.59
5,Google Ads,8,1,0.26,0.0,12.5,0.26
5,Google Ads,4,0,0.0,0.0,0.0,0.0
5,Google Ads,157,0,1.200242,7.0,0.0,0.0
5,Google Ads,37,0,0.09705,0.0,0.0,0.0
5,Google Ads,143,0,0.888105,5.0,0.0,0.0
5,Google Ads,612,8,1.64174,7.0,1.3071895424836601,0.2052175
5,Google Ads,16,0,0.137534,0.0,0.0,0.0
5,Google Ads,141,0,0.835933,0.0,0.0,0.0
5,Google Ads,92,0,0.19707,0.0,0.0,0.0
5,Google Ads,63,0,0.247374,0.0,0.0,0.0
5,Google Ads,54,0,0.277563,0.0,0.0,0.0
5,Google Ads,20,0,0.22666,0.0,0.0,0.0
5,Google Ads,38,0,0.286334,0.0,0.0,0.0
5,Google Ads,7,3,3.955924,0.0,42.857142857142854,1.3186413333333333
5,Google Ads,4,2,4.4,0.0,50.0,2.2
5,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,90,1,0.559972,0.0,1.1111111111111112,0.559972
5,Google Ads,2,0,0.0,0.0,0.0,0.0
5,Google Ads,3,1,2.98,0.0,33.33333333333333,2.98
5,Google Ads,216,0,0.627658,0.0,0.0,0.0
5,Google Ads,1,0,0.0,0.0,0.0,0.0
5,Google Ads,13,3,0.519754,2.0,23.076923076923077,0.17325133333333334
5,Google Ads,20,5,0.51,0.666667,25.0,0.10200000000000001
5,Google Ads,26,9,0.38087,1.0,34.61538461538461,0.042318888888888885
5,Google Ads,33,10,0.29,6.0,30.303030303030305,0.028999999999999998
5,Google Ads,22,3,0.83,1.0,13.636363636363635,0.27666666666666667
5,Google Ads,40,8,0.128638,12.0,20.0,0.01607975
5,Google Ads,164,21,13.71887,10.0,12.804878048780488,0.6532795238095238
5,Google Ads,68,6,4.249908,2.0,8.823529411764707,0.7083179999999999
5,Google Ads,124,13,8.869195,1.0,10.483870967741936,0.6822457692307692
5,Google Ads,63,6,3.974586,2.0,9.523809523809524,0.662431
5,Google Ads,285,19,13.709242,6.0,6.666666666666667,0.7215390526315789
5,Google Ads,72,3,0.406315,1.0,4.166666666666666,0.13543833333333333
5,Google Ads,26,2,0.16,1.0,7.6923076923076925,0.08
5,Google Ads,4,0,0.0,0.0,0.0,0.0
5,Google Ads,216,1,0.629272,14.0,0.4629629629629629,0.629272
5,Google Ads,344,1,0.750666,12.0,0.29069767441860467,0.750666
5,Google Ads,358,1,0.472438,14.0,0.27932960893854747,0.472438
5,Google Ads,50,0,0.145491,0.0,0.0,0.0
5,Google Ads,99,0,0.17962,0.0,0.0,0.0
5,Google Ads,14,1,0.39,1.0,7.142857142857142,0.39
5,Google Ads,6,0,0.0,0.0,0.0,0.0
5,Google Ads,350,1,0.71034,8.0,0.2857142857142857,0.71034
5,Google Ads,125,0,0.367647,0.0,0.0,0.0
5,Google Ads,102,0,0.279981,0.0,0.0,0.0
5,Google Ads,68,0,0.130202,0.0,0.0,0.0
5,Google Ads,15,0,0.0,0.0,0.0,0.0
5,Google Ads,8,2,0.09,5.0,25.0,0.045
5,Google Ads,444,16,14.058273,28.0,3.6036036036036037,0.8786420625
5,Google Ads,55,4,2.32935,1.0,7.2727272727272725,0.5823375
5,Google Ads,107,2,4.212019,22.0,1.8691588785046727,2.1060095
5,Google Ads,210,5,15.235351,19.0,2.380952380952381,3.0470702
5,Google Ads,179,3,3.692187,12.0,1.675977653631285,1.230729
5,Google Ads,311,3,1.229599,10.0,0.964630225080386,0.4098663333333334
5,Google Ads,260,2,0.534224,9.0,0.7692307692307693,0.267112
5,Google Ads,65,0,0.213132,0.0,0.0,0.0
5,Google Ads,263,10,6.987065,0.0,3.802281368821293,0.6987065
5,Google Ads,35,0,0.075277,0.0,0.0,0.0
5,Google Ads,757,1,2.235732,0.0,0.13210039630118892,2.235732
5,Google Ads,766,3,1.681177,9.0,0.39164490861618795,0.5603923333333333
5,Google Ads,43,1,0.542889,3.0,2.3255813953488373,0.542889
5,Google Ads,113,0,0.378861,0.0,0.0,0.0
5,Google Ads,150,1,0.332414,0.0,0.6666666666666667,0.332414
5,Google Ads,171,0,0.627182,0.0,0.0,0.0
5,Google Ads,102,0,0.31287,1.0,0.0,0.0
5,Google Ads,81,0,0.270842,0.0,0.0,0.0
5,Google Ads,102,0,0.310144,0.0,0.0,0.0
5,Google Ads,399,0,2.971709,12.0,0.0,0.0
5,Google Ads,153,3,1.638678,4.0,1.9607843137254901,0.546226
5,Google Ads,1230,51,4.218001,1.0,4.146341463414634,0.08270590196078431
5,Google Ads,1755,61,6.073936,2.0,3.4757834757834756,0.0995727213114754
5,Google Ads,794,3,3.793025,14.0,0.3778337531486146,1.2643416666666667
5,Google Ads,315,2,1.505558,11.0,0.6349206349206349,0.752779
5,Google Ads,121,0,1.156086,4.0,0.0,0.0
5,Google Ads,252,1,1.084936,3.0,0.3968253968253968,1.084936
5,Google Ads,745,37,4.147843,1.0,4.966442953020135,0.11210386486486486
5,Google Ads,1287,68,5.581209,5.0,5.283605283605284,0.08207660294117647
5,Google Ads,426,0,0.799064,13.0,0.0,0.0
5,Google Ads,1206,1,4.125011,23.0,0.08291873963515754,4.125011
5,Google Ads,91,1,1.052545,2.0,1.098901098901099,1.052545
5,Google Ads,685,29,2.824735,6.0,4.233576642335766,0.0974046551724138
5,Google Ads,840,28,4.808414,4.0,3.3333333333333335,0.17172907142857144
5,Google Ads,2,0,0.0,0.0,0.0,0.0
5,Google Ads,3,0,0.0,0.0,0.0,0.0
5,Google Ads,309,0,1.130485,0.0,0.0,0.0
5,Google Ads,142,0,0.38616,0.0,0.0,0.0
5,Google Ads,176,0,0.509829,0.0,0.0,0.0
5,Google Ads,132,0,0.38849,0.0,0.0,0.0
5,Google Ads,155,0,0.494908,0.0,0.0,0.0
5,Google Ads,694,2,1.831665,3.0,0.2881844380403458,0.9158325
5,Google Ads,5,1,0.27,0.333334,20.0,0.27
5,Google Ads,167,0,0.417036,0.0,0.0,0.0
5,Google Ads,397,1,3.211552,11.0,0.2518891687657431,3.211552
5,Google Ads,3,0,0.0,0.0,0.0,0.0
5,Google Ads,3,0,0.0,0.0,0.0,0.0
5,Google Ads,420,4,2.516681,2.0,0.9523809523809524,0.62917025
5,Google Ads,342,1,0.80269,7.0,0.29239766081871343,0.80269
5,Google Ads,12,0,0.01486,0.0,0.0,0.0
5,Google Ads,32,0,0.066312,1.0,0.0,0.0
5,Google Ads,26,1,0.175084,2.0,3.8461538461538463,0.175084
5,Google Ads,48,3,0.22017,5.0,6.25,0.07339
5,Google Ads,81,0,0.413629,1.0,0.0,0.0
5,Google Ads,85,1,0.180815,7.0,1.1764705882352942,0.180815
5,Google Ads,259,2,1.024352,0.0,0.7722007722007722,0.512176
5,Google Ads,124,0,0.793542,3.0,0.0,0.0
5,Google Ads,40,1,0.130454,2.0,2.5,0.130454
5,Google Ads,75,1,0.386038,1.0,1.3333333333333335,0.386038
5,Google Ads,771,0,3.565685,0.0,0.0,0.0
5,Google Ads,93,1,0.580989,4.0,1.0752688172043012,0.580989
5,Google Ads,299,0,0.380658,5.0,0.0,0.0
5,Google Ads,7,0,0.060217,0.0,0.0,0.0
5,Google Ads,382,1,1.981854,1.0,0.2617801047120419,1.981854
5,Google Ads,72,0,0.291461,2.0,0.0,0.0
5,Google Ads,38,7,1.619085,8.0,18.421052631578945,0.23129785714285717
5,Google Ads,29,5,0.32,2.833333,17.24137931034483,0.064
5,Google Ads,35,16,0.835621,3.5,45.714285714285715,0.0522263125
5,Google Ads,63,10,0.23,0.0,15.873015873015872,0.023
5,Google Ads,29,3,0.626401,1.0,10.344827586206897,0.20880033333333334
5,Google Ads,65,16,0.530444,9.5,24.615384615384617,0.03315275
5,Google Ads,131,13,7.443962,1.0,9.923664122137405,0.5726124615384616
5,Google Ads,219,25,17.663047,9.0,11.415525114155251,0.7065218799999999
5,Google Ads,192,22,13.632149,5.0,11.458333333333332,0.6196431363636363
5,Google Ads,90,11,7.603065,6.0,12.222222222222221,0.6911877272727273
5,Google Ads,104,3,2.862485,2.0,2.8846153846153846,0.9541616666666667
5,Google Ads,87,8,3.946898,3.0,9.195402298850574,0.49336225
5,Google Ads,39,4,0.56,5.0,10.256410256410255,0.14
5,Google Ads,18,0,0.0,0.0,0.0,0.0
