localizacao,plataforma,impressoes,cliques,custo,conversoes,ctr,cpa
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,245,0,0.543065,0.0,0.0,0.0
,Google Ads,66,0,0.175081,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,6,0,0.016805,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,65,2,1.473413,1.0,3.076923076923077,1.473413
,Google Ads,48,4,2.224653,3.0,8.333333333333332,0.741551
,Google Ads,83,8,3.185588,1.0,9.63855421686747,3.185588
,Google Ads,1,0,0.001893,0.0,0.0,0.0
,Google Ads,4,0,0.008362,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,9,2,0.02,1.0,22.22222222222222,0.02
,Google Ads,9,0,0.0,0.0,0.0,0.0
,Google Ads,34,6,2.701089,0.0,17.647058823529413,0.0
,Google Ads,1,0,0.007101,0.0,0.0,0.0
,Google Ads,5,0,0.021573,0.0,0.0,0.0
,Google Ads,15,0,0.093428,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,5,1,0.02,0.0,20.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.002952,0.0,0.0,0.0
,Google Ads,96,0,0.272717,0.0,0.0,0.0
,Google Ads,6,0,0.0,0.0,0.0,0.0
,Google Ads,31,0,0.035967,0.0,0.0,0.0
,Google Ads,11,0,0.042288,3.0,0.0,0.014096
,Google Ads,12,0,0.031606,1.0,0.0,0.031606
,Google Ads,29,0,0.043255,0.0,0.0,0.0
,Google Ads,54,0,0.149464,0.0,0.0,0.0
,Google Ads,99,0,0.208975,0.0,0.0,0.0
,Google Ads,41,0,0.113225,1.0,0.0,0.113225
,Google Ads,1,0,0.006169,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,13,1,0.498767,0.0,7.6923076923076925,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.012044,0.0,0.0,0.0
,Google Ads,5,0,0.025968,0.0,0.0,0.0
,Google Ads,37,6,0.81,10.0,16.216216216216218,0.081
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,9,4,1.283033,1.0,44.44444444444444,1.283033
,Google Ads,2,1,0.537065,1.0,50.0,0.537065
,Google Ads,6,0,0.0284,0.0,0.0,0.0
,Google Ads,6,0,0.0,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,67,0,0.170331,0.0,0.0,0.0
,Google Ads,34,0,0.107794,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,6,1,0.417208,1.0,16.666666666666664,0.417208
,Google Ads,1,0,0.001117,0.0,0.0,0.0
,Google Ads,67,0,0.153173,0.0,0.0,0.0
,Google Ads,18,6,0.21,2.0,33.33333333333333,0.105
,Google Ads,9,2,0.04,5.0,22.22222222222222,0.008
,Google Ads,41,6,3.519167,3.0,14.634146341463413,1.1730556666666667
,Google Ads,142,17,5.017359,5.0,11.971830985915492,1.0034718
,Google Ads,12,0,0.088223,0.0,0.0,0.0
,Google Ads,12,0,0.023565,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,35,0,0.226644,0.0,0.0,0.0
,Google Ads,4,1,0.01,0.0,25.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,55,6,2.810016,1.0,10.909090909090908,2.810016
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,68,0,0.174825,0.0,0.0,0.0
,Google Ads,39,7,4.77,7.0,17.94871794871795,0.6814285714285714
,Google Ads,9,2,4.49,1.0,22.22222222222222,4.49
,Google Ads,2,0,0.005179,0.0,0.0,0.0
,Google Ads,26,3,1.111599,2.0,11.538461538461538,0.5557995
,Google Ads,10,1,0.1,0.0,10.0,0.0
,Google Ads,23,7,0.68,10.0,30.434782608695656,0.068
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,9,0,0.043342,0.0,0.0,0.0
,Google Ads,11,0,0.012283,0.0,0.0,0.0
,Google Ads,263,0,0.664556,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,6,1,0.11,1.0,16.666666666666664,0.11
,Google Ads,15,0,0.015258,0.0,0.0,0.0
,Google Ads,15,1,0.01,2.0,6.666666666666667,0.005
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,3,1,0.063869,0.0,33.33333333333333,0.0
,Google Ads,19,0,0.046919,0.0,0.0,0.0
,Google Ads,2,0,0.001486,0.0,0.0,0.0
,Google Ads,9,4,0.04,0.0,44.44444444444444,0.0
,Google Ads,8,0,0.0,0.0,0.0,0.0
,Google Ads,2,1,0.364025,1.0,50.0,0.364025
,Google Ads,48,2,0.669231,2.0,4.166666666666666,0.3346155
,Google Ads,1,0,0.005076,0.0,0.0,0.0
,Google Ads,1,0,0.00051,0.0,0.0,0.0
,Google Ads,1,0,0.00491,0.0,0.0,0.0
,Google Ads,36,4,2.655158,2.0,11.11111111111111,1.327579
,Google Ads,15,3,1.160795,1.0,20.0,1.160795
,Google Ads,2,1,0.01,2.0,50.0,0.005
,Google Ads,1,1,0.01,1.09091,100.0,0.009166659027784144
,Google Ads,15,4,1.394977,0.0,26.666666666666668,0.0
,Google Ads,11,0,0.015683,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,15,0,0.126685,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,12,2,0.12,2.0,16.666666666666664,0.06
,Google Ads,12,2,0.3,3.0,16.666666666666664,0.09999999999999999
,Google Ads,28,3,1.069701,1.0,10.714285714285714,1.069701
,Google Ads,17,1,1.15,0.0,5.88235294117647,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,50,0,0.156035,0.0,0.0,0.0
,Google Ads,1,1,0.08,1.0,100.0,0.08
,Google Ads,12,0,0.024885,0.0,0.0,0.0
,Google Ads,2,2,0.14,2.0,100.0,0.07
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,12,1,0.317056,0.0,8.333333333333332,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,24,2,0.607661,1.0,8.333333333333332,0.607661
,Google Ads,225,0,0.556796,0.0,0.0,0.0
,Google Ads,54,12,1.88,13.5,22.22222222222222,0.13925925925925925
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,12,1,0.405809,0.0,8.333333333333332,0.0
,Google Ads,137,14,4.697122,6.0,10.218978102189782,0.7828536666666667
,Google Ads,18,2,1.19829,1.0,11.11111111111111,1.19829
,Google Ads,181,23,6.062376,5.0,12.70718232044199,1.2124752
,Google Ads,3,1,0.62,0.0,33.33333333333333,0.0
,Google Ads,8,0,0.033707,0.0,0.0,0.0
,Google Ads,2,0,0.001101,0.0,0.0,0.0
,Google Ads,2602,4,6.254673,0.0,0.15372790161414296,0.0
,Google Ads,68,0,0.380389,0.0,0.0,0.0
,Google Ads,62,2,1.034851,3.0,3.225806451612903,0.3449503333333333
,Google Ads,11,0,0.023289,0.0,0.0,0.0
,Google Ads,165,2,0.514456,5.0,1.2121212121212122,0.1028912
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,60,0,0.26337,0.0,0.0,0.0
,Google Ads,389,1,1.05894,7.0,0.2570694087403599,0.15127714285714286
,Google Ads,19,0,0.14004,0.0,0.0,0.0
,Google Ads,24,0,0.041933,0.0,0.0,0.0
,Google Ads,2,0,0.003042,0.0,0.0,0.0
,Google Ads,686,5,6.437881,16.0,0.7288629737609329,0.4023675625
,Google Ads,225,0,0.853166,2.0,0.0,0.426583
,Google Ads,4,1,0.17,0.0,25.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,16,0,0.003241,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,18,1,1.033096,1.0,5.555555555555555,1.033096
,Google Ads,19,2,2.98,0.0,10.526315789473683,0.0
,Google Ads,8,1,0.49,0.0,12.5,0.0
,Google Ads,50,0,0.150546,0.0,0.0,0.0
,Google Ads,120,0,0.456295,0.0,0.0,0.0
,Google Ads,43,7,0.81,4.0,16.27906976744186,0.2025
,Google Ads,9,2,0.12,1.0,22.22222222222222,0.12
,Google Ads,12,0,0.004796,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,16,1,0.097912,0.0,6.25,0.0
,Google Ads,193,0,0.491742,1.0,0.0,0.491742
,Google Ads,3,1,0.057129,0.0,33.33333333333333,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,1,0.09,0.0,50.0,0.0
,Google Ads,10,5,0.32,2.0,50.0,0.16
,Google Ads,13,1,0.335055,1.0,7.6923076923076925,0.335055
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,6,1,0.21,2.0,16.666666666666664,0.105
,Google Ads,3,1,0.75665,0.0,33.33333333333333,0.0
,Google Ads,35,3,1.505751,1.0,8.571428571428571,1.505751
,Google Ads,9,0,0.0,0.0,0.0,0.0
,Google Ads,26,1,0.227453,0.0,3.8461538461538463,0.0
,Google Ads,481,0,1.149143,1.0,0.0,1.149143
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.003971,0.0,0.0,0.0
,Google Ads,2,0,0.009891,0.0,0.0,0.0
,Google Ads,23,0,0.078036,0.0,0.0,0.0
,Google Ads,2443,685,15.870754,284.408334,28.039295947605403,0.05580270372808414
,Google Ads,96,25,0.63,13.5,26.041666666666668,0.04666666666666667
,Google Ads,1,1,0.468427,1.0,100.0,0.468427
,Google Ads,218,17,4.405914,6.0,7.79816513761468,0.734319
,Google Ads,18,0,0.0,0.0,0.0,0.0
,Google Ads,3090,2,8.824585,3.0,0.06472491909385113,2.9415283333333337
,Google Ads,140,15,23.822127,9.5,10.714285714285714,2.5075923157894735
,Google Ads,15,1,1.28,0.0,6.666666666666667,0.0
,Google Ads,3106,11,9.848158,39.0,0.3541532517707663,0.2525168717948718
,Google Ads,126,2,0.559716,11.0,1.5873015873015872,0.05088327272727273
,Google Ads,1052,4,4.854559,25.0,0.38022813688212925,0.19418236
,Google Ads,1752,17,7.634302,52.0,0.9703196347031963,0.14681349999999999
,Google Ads,16,2,0.111217,3.0,12.5,0.03707233333333333
,Google Ads,22,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,2281,5,7.301413,0.0,0.21920210434020165,0.0
,Google Ads,8777,48,51.484762,152.0,0.5468839011051613,0.3387155394736842
,Google Ads,2221,3,5.126638,19.0,0.13507429085997297,0.26982305263157896
,Google Ads,86,21,3.609682,2.0,24.418604651162788,1.804841
,Google Ads,78,13,1.91,2.0,16.666666666666664,0.955
,Google Ads,22,3,0.077644,0.0,13.636363636363635,0.0
,Google Ads,658,146,18.571088,139.916666,22.188449848024316,0.13272963493855694
,Google Ads,199,30,2.58,26.166667,15.07537688442211,0.09859872485861497
,Google Ads,7,2,1.294296,1.0,28.57142857142857,1.294296
,Google Ads,85,8,3.697554,1.0,9.411764705882353,3.697554
,Google Ads,5,3,2.025263,1.0,60.0,2.025263
,Google Ads,84,10,3.958999,1.0,11.904761904761903,3.958999
,Google Ads,1270,0,3.057449,3.0,0.0,1.0191496666666666
,Google Ads,1119,21,5.643577,68.0,1.876675603217158,0.0829937794117647
,Google Ads,100,9,0.820015,17.0,9.0,0.04823617647058824
,Google Ads,59,3,2.94,2.0,5.084745762711865,1.47
,Google Ads,29,1,0.54,2.0,3.4482758620689653,0.27
,Google Ads,2084,8,6.990446,70.0,0.3838771593090211,0.09986351428571429
,Google Ads,31,7,0.722308,10.0,22.58064516129032,0.0722308
,Google Ads,39,1,0.183005,0.0,2.564102564102564,0.0
,Google Ads,7702,94,123.594777,317.0,1.2204622176058166,0.3898888864353312
,Google Ads,609,25,12.687712,45.0,4.105090311986864,0.28194915555555555
,Google Ads,494,101,16.725763,58.499998,20.445344129554655,0.2859104884071962
,Google Ads,211,43,7.5,22.583338,20.379146919431278,0.33210325240670796
,Google Ads,3,0,0.006064,0.0,0.0,0.0
,Google Ads,496,66,2.123396,56.666667,13.306451612903224,0.037471693897225336
,Google Ads,441,57,1.81,36.5,12.925170068027212,0.049589041095890414
,Google Ads,37,2,1.090748,0.0,5.405405405405405,0.0
,Google Ads,179,7,4.145737,4.0,3.910614525139665,1.03643425
,Google Ads,65,1,0.353009,1.0,1.5384615384615385,0.353009
,Google Ads,267,18,4.627506,2.0,6.741573033707865,2.313753
,Google Ads,5970,13,16.96357,3.0,0.21775544388609713,5.654523333333334
,Google Ads,522,17,21.78,15.5,3.256704980842912,1.4051612903225807
,Google Ads,105,8,8.081405,2.0,7.6190476190476195,4.0407025
,Google Ads,1145,9,2.811667,13.0,0.7860262008733625,0.2162820769230769
,Google Ads,9,1,0.15813,1.0,11.11111111111111,0.15813
,Google Ads,4,0,0.010886,0.0,0.0,0.0
,Google Ads,317,4,1.425137,4.0,1.2618296529968454,0.35628425
,Google Ads,803,3,1.914218,3.0,0.37359900373599003,0.6380726666666666
,Google Ads,22,2,0.33,0.0,9.090909090909092,0.0
,Google Ads,32,2,2.04,1.0,6.25,2.04
,Google Ads,22,2,2.9,0.0,9.090909090909092,0.0
,Google Ads,4568,19,15.462033,0.0,0.4159369527145359,0.0
,Google Ads,2950,13,10.237812,24.0,0.4406779661016949,0.4265755
,Google Ads,381,1,0.908598,2.0,0.26246719160104987,0.454299
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,9,1,0.34,0.0,11.11111111111111,0.0
,Google Ads,2,0,0.001973,0.0,0.0,0.0
,Google Ads,2,0,0.008899,0.0,0.0,0.0
,Google Ads,4,2,0.1,3.0,50.0,0.03333333333333333
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,17,0,0.00919,0.0,0.0,0.0
,Google Ads,22,2,0.211012,1.0,9.090909090909092,0.211012
,Google Ads,192,1,0.687991,0.0,0.5208333333333333,0.0
,Google Ads,12,2,2.76,2.0,16.666666666666664,1.38
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.010649,0.0,0.0,0.0
,Google Ads,1,0,0.001375,0.0,0.0,0.0
,Google Ads,3,0,0.014653,0.0,0.0,0.0
,Google Ads,5,0,0.016657,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,114,0,0.352653,0.0,0.0,0.0
,Google Ads,9,0,0.01599,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,8,0,0.002011,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,27,2,0.817447,0.0,7.4074074074074066,0.0
,Google Ads,74,0,0.261631,0.0,0.0,0.0
,Google Ads,31,1,0.6,0.0,3.225806451612903,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,134,0,0.442823,0.0,0.0,0.0
,Google Ads,2,1,0.01,0.0,50.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,2,1,0.16,0.0,50.0,0.0
,Google Ads,1,1,0.15,0.0,100.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.010896,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,5,0,0.005109,0.0,0.0,0.0
,Google Ads,80,0,0.191124,0.0,0.0,0.0
,Google Ads,2,0,0.005099,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,29,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.003533,1.0,0.0,0.003533
,Google Ads,255,0,0.644962,0.0,0.0,0.0
,Google Ads,3,3,0.77,1.0,100.0,0.77
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,5,0,0.007336,0.0,0.0,0.0
,Google Ads,23,0,0.025638,0.0,0.0,0.0
,Google Ads,6,0,0.0,0.0,0.0,0.0
,Google Ads,18,6,0.58,2.0,33.33333333333333,0.29
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,14,0,0.019613,0.0,0.0,0.0
,Google Ads,161,0,0.727849,5.0,0.0,0.1455698
,Google Ads,1,0,0.004049,0.0,0.0,0.0
,Google Ads,52,1,0.309185,3.0,1.9230769230769231,0.10306166666666666
,Google Ads,3,1,0.28086,0.0,33.33333333333333,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,304,2,2.700831,17.0,0.6578947368421052,0.15887241176470587
,Google Ads,157,1,0.938836,1.0,0.6369426751592357,0.938836
,Google Ads,13,3,0.21,1.0,23.076923076923077,0.21
,Google Ads,13,0,0.008021,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,20,2,0.343322,0.0,10.0,0.0
,Google Ads,114,0,0.281602,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,10,2,0.951336,1.0,20.0,0.951336
,Google Ads,1,1,0.770956,1.0,100.0,0.770956
,Google Ads,12,1,0.287254,0.0,8.333333333333332,0.0
,Google Ads,22,1,0.95,0.0,4.545454545454546,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,299,0,0.764955,0.0,0.0,0.0
,Google Ads,103,0,0.338126,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,35,4,1.530639,2.0,11.428571428571429,0.7653195
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,16,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,102,0,0.432521,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.005661,0.0,0.0,0.0
,Google Ads,2,0,0.007201,0.0,0.0,0.0
,Google Ads,625,202,16.117347,146.80083,32.32,0.10979057134758706
,Google Ads,69,8,0.64,7.5,11.594202898550725,0.08533333333333333
,Google Ads,339,63,19.172247,66.5,18.58407079646018,0.2883044661654135
,Google Ads,159,25,4.81813,31.0,15.723270440251572,0.15542354838709677
,Google Ads,267,39,25.003388,14.0,14.606741573033707,1.7859562857142859
,Google Ads,107,11,4.87006,1.0,10.2803738317757,4.87006
,Google Ads,69,5,2.683767,3.0,7.246376811594203,0.894589
,Google Ads,286,13,7.100381,5.0,4.545454545454546,1.4200762
,Google Ads,20,8,4.597231,2.0,40.0,2.2986155
,Google Ads,96,5,3.773399,5.0,5.208333333333334,0.7546798
,Google Ads,5,0,0.020448,0.0,0.0,0.0
,Google Ads,120,0,2.150371,5.0,0.0,0.43007419999999996
,Google Ads,21980,8,56.142,255.0,0.03639672429481347,0.22016470588235296
,Google Ads,1866,4,4.437387,4.0,0.21436227224008575,1.10934675
,Google Ads,53,0,0.229636,0.0,0.0,0.0
,Google Ads,1106,0,3.113102,6.0,0.0,0.5188503333333333
,Google Ads,3552,18,33.548523,73.0,0.5067567567567568,0.4595688082191781
,Google Ads,1587,10,6.406757,12.0,0.630119722747322,0.5338964166666667
,Google Ads,157,0,0.952817,4.0,0.0,0.23820425
,Google Ads,105,1,0.356474,0.0,0.9523809523809524,0.0
,Google Ads,4,0,0.029265,0.0,0.0,0.0
,Google Ads,1,0,0.000663,0.0,0.0,0.0
,Google Ads,23,1,1.06,0.0,4.3478260869565215,0.0
,Google Ads,18,2,2.7,1.0,11.11111111111111,2.7
,Google Ads,28,5,5.11,4.0,17.857142857142858,1.2775
,Google Ads,22,1,3.6,0.0,4.545454545454546,0.0
,Google Ads,1188,7,12.243776,21.0,0.5892255892255892,0.5830369523809524
,Google Ads,6,0,0.024979,0.0,0.0,0.0
,Google Ads,15,0,0.017566,0.0,0.0,0.0
,Google Ads,8341,96,312.051238,186.0,1.1509411341565758,1.6776948279569892
,Google Ads,9133,15,258.262181,57.0,0.164239570787255,4.530915456140351
,Google Ads,10667,433,38.316986,64.0,4.05924814849536,0.59870290625
,Google Ads,11086,94,521.519551,333.0,0.847916290817247,1.5661247777777778
,Google Ads,87800,14,581.057737,525.0,0.015945330296127564,1.1067766419047618
,Google Ads,34,0,0.251126,0.0,0.0,0.0
,Google Ads,304,57,35.07,35.63727,18.75,0.9840821140339875
,Google Ads,265,39,27.76,16.166667,14.716981132075471,1.7171133666574565
,Google Ads,3530,106,16.643638,14.0,3.002832861189802,1.1888312857142858
,Google Ads,97,0,1.225068,0.0,0.0,0.0
,Google Ads,6,0,0.165541,0.0,0.0,0.0
,Google Ads,589,120,31.71,67.085282,20.37351443123939,0.47268192149807164
,Google Ads,423,56,22.867657,32.000001,13.238770685579196,0.7146142589183045
,Google Ads,17,0,0.0,0.0,0.0,0.0
,Google Ads,16,2,0.789278,0.0,12.5,0.0
,Google Ads,1498,702,21.014044,344.512965,46.86248331108144,0.060996380789326746
,Google Ads,120,33,1.52,10.818181,27.500000000000004,0.14050421230704127
,Google Ads,19,3,1.525984,1.0,15.789473684210526,1.525984
,Google Ads,421,27,11.60338,9.0,6.413301662707839,1.2892644444444443
,Google Ads,1395,9,11.113284,35.0,0.6451612903225806,0.3175224
,Google Ads,26,0,0.061976,0.0,0.0,0.0
,Google Ads,252,16,4.385947,24.0,6.349206349206349,0.18274779166666666
,Google Ads,7,2,0.6,4.0,28.57142857142857,0.15
,Google Ads,45,4,4.830113,1.0,8.88888888888889,4.830113
,Google Ads,21,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.007428,0.0,0.0,0.0
,Google Ads,2767,109,16.664492,8.0,3.939284423563426,2.0830615
,Google Ads,4943,51,172.92659,165.0,1.0317620878009306,1.0480399393939395
,Google Ads,12229,10,421.931915,114.0,0.08177283506419167,3.7011571491228072
,Google Ads,1,0,0.004225,0.0,0.0,0.0
,Google Ads,678,204,20.508151,68.78333,30.08849557522124,0.29815583223435094
,Google Ads,378,89,11.58,33.011655,23.544973544973544,0.3507851999543798
,Google Ads,16,1,0.03,2.0,6.25,0.015
,Google Ads,22,10,0.23,6.21131,45.45454545454545,0.03702922571889022
,Google Ads,44,8,6.670996,4.0,18.181818181818183,1.667749
,Google Ads,8,1,0.878996,0.0,12.5,0.0
,Google Ads,171,13,7.526482,6.0,7.602339181286549,1.2544136666666665
,Google Ads,9,0,0.0,0.0,0.0,0.0
,Google Ads,29,0,0.06317,0.0,0.0,0.0
,Google Ads,13,0,0.0,0.0,0.0,0.0
,Google Ads,33,0,0.097381,0.0,0.0,0.0
,Google Ads,2,0,0.005428,0.0,0.0,0.0
,Google Ads,2,0,0.002,0.0,0.0,0.0
,Google Ads,11,0,0.100079,0.0,0.0,0.0
,Google Ads,19,0,0.048975,0.0,0.0,0.0
,Google Ads,1,0,0.003762,0.0,0.0,0.0
,Google Ads,13,0,0.041233,0.0,0.0,0.0
,Google Ads,16,1,0.020172,0.0,6.25,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.02279,0.0,0.0,0.0
,Google Ads,7,0,0.032722,0.0,0.0,0.0
,Google Ads,169,0,0.503481,0.0,0.0,0.0
,Google Ads,6,0,0.265864,0.0,0.0,0.0
,Google Ads,9,0,0.184644,0.0,0.0,0.0
,Google Ads,287,0,2.323456,0.0,0.0,0.0
,Google Ads,1435,0,9.175915,5.0,0.0,1.835183
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,124,4,0.267956,0.0,3.225806451612903,0.0
,Google Ads,126,0,1.612935,0.0,0.0,0.0
,Google Ads,4,0,0.011622,0.0,0.0,0.0
,Google Ads,43,8,0.9,12.0,18.6046511627907,0.075
,Google Ads,8,1,0.680311,1.0,12.5,0.680311
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,4,1,1.227603,1.0,25.0,1.227603
,Google Ads,2,1,0.760437,0.0,50.0,0.0
,Google Ads,2,0,0.003839,0.0,0.0,0.0
,Google Ads,13,0,0.03463,0.0,0.0,0.0
,Google Ads,6,0,0.030195,0.0,0.0,0.0
,Google Ads,51,0,0.227855,0.0,0.0,0.0
,Google Ads,6,1,0.19,1.0,16.666666666666664,0.19
,Google Ads,88,0,0.252968,2.0,0.0,0.126484
,Google Ads,2,0,0.036678,0.0,0.0,0.0
,Google Ads,16,0,0.475206,0.0,0.0,0.0
,Google Ads,17,0,0.074851,0.0,0.0,0.0
,Google Ads,925,9,17.55987,23.0,0.9729729729729729,0.7634726086956521
,Google Ads,325,0,1.958589,6.0,0.0,0.3264315
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2176,732,22.574832,290.754339,33.63970588235294,0.07764228756703094
,Google Ads,525,102,3.047628,45.916668,19.428571428571427,0.06637302166611915
,Google Ads,176,16,9.562991,7.0,9.090909090909092,1.3661415714285714
,Google Ads,399,34,20.082071,11.0,8.521303258145362,1.825642818181818
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,23,0,0.134863,0.0,0.0,0.0
,Google Ads,776,7,6.230525,28.0,0.902061855670103,0.22251875000000002
,Google Ads,124,0,0.338429,0.0,0.0,0.0
,Google Ads,6,0,0.019592,0.0,0.0,0.0
,Google Ads,880,29,13.364914,64.0,3.295454545454545,0.20882678125
,Google Ads,15,6,1.85,5.0,40.0,0.37
,Google Ads,19,0,0.040546,0.0,0.0,0.0
,Google Ads,2,0,0.005428,0.0,0.0,0.0
,Google Ads,20,1,2.537565,1.0,5.0,2.537565
,Google Ads,20,3,6.937659,0.0,15.0,0.0
,Google Ads,56,1,3.894828,2.0,1.7857142857142856,1.947414
,Google Ads,1099,297,44.465819,68.633333,27.024567788899002,0.6478749764345556
,Google Ads,923,97,22.22,24.5,10.509209100758396,0.9069387755102041
,Google Ads,18,0,0.590048,0.0,0.0,0.0
,Google Ads,8370,307,38.890594,14.0,3.6678614097968936,2.7778995714285712
,Google Ads,111,0,1.669309,0.0,0.0,0.0
,Google Ads,1,0,0.024795,0.0,0.0,0.0
,Google Ads,13175,140,451.64608,296.0,1.0626185958254268,1.5258313513513513
,Google Ads,6706,19,210.700523,47.0,0.2833283626603042,4.48298985106383
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,161,13,8.24738,4.0,8.074534161490684,2.061845
,Google Ads,32,2,1.676268,1.0,6.25,1.676268
,Google Ads,7,0,0.026098,0.0,0.0,0.0
,Google Ads,1,0,0.003099,0.0,0.0,0.0
,Google Ads,2,0,0.005486,0.0,0.0,0.0
,Google Ads,4,0,0.071135,0.0,0.0,0.0
,Google Ads,1,0,0.028238,0.0,0.0,0.0
,Google Ads,2,1,0.130253,0.0,50.0,0.0
,Google Ads,1,0,0.000838,0.0,0.0,0.0
