campaign_id,stat_time_day,video_views_p75,video_views_p50,average_video_play_per_user,video_watched_2s,video_watched_6s,video_views_p25,total_complete_payment_rate,cost_per_conversion,engaged_view,clicks,conversion_rate,impressions,cpc,engaged_view_15s,video_views_p100,video_play_actions,ctr,average_video_play,conversion,spend,cpm,shopping,shopping_sigla,campaign_name,objective_type
1844352110838818,2025-10-20 00:00:00,4,11,1.44,399,75,25,0.0,0.0,73,0,0.0,6262,0.0,20,1,6217,0.0,1.1,0,13.99,2.23,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1844350458030129,2025-10-24 00:00:00,14,28,1.34,316,47,64,0.0,0.0,51,0,0.0,4644,0.0,18,9,4618,0.0,1.12,0,10.9,2.35,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1810109298355250,2025-10-25 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Promo Natura 2024 - Tráfego,TRAFFIC
1847431562326049,2025-11-02 00:00:00,10,19,1.38,421,162,55,0.0,0.0,164,0,0.0,4602,0.0,61,3,4571,0.0,1.36,0,8.95,1.94,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847429807403074,2025-11-05 00:00:00,477,761,4.86,3522,1845,1980,0.0,0.0,1658,0,0.0,6468,0.0,454,207,6399,0.0,4.7,0,21.43,3.31,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1847431181554881,2025-11-02 00:00:00,120,173,3.64,1408,365,335,0.0,0.0,330,0,0.0,3063,0.0,140,78,3047,0.0,3.48,0,12.04,3.93,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-09 00:00:00,4,10,1.23,264,93,27,0.0,0.0,95,0,0.0,3588,0.0,29,1,3565,0.0,1.22,0,8.79,2.45,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1844352110838818,2025-10-21 00:00:00,3,8,1.39,380,59,18,0.0,0.0,58,0,0.0,5492,0.0,16,2,5454,0.0,1.08,0,13.47,2.45,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1848504928619618,2025-11-11 00:00:00,2133,2327,14.91,2826,2314,2811,0.0,0.0,2836,864,0.0,7978,0.05,2237,1759,4350,10.83,7.7,0,45.26,5.67,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431714944034,2025-11-05 00:00:00,9,20,1.19,675,52,43,0.0,0.0,57,15,0.0,5821,0.89,25,7,5762,0.26,1.18,0,13.28,2.28,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-10 00:00:00,8,14,1.15,269,51,30,0.0,0.0,48,0,0.0,3520,0.0,18,2,3493,0.0,1.13,0,8.48,2.41,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431181554881,2025-11-09 00:00:00,82,111,3.48,1022,243,212,0.0,0.0,222,0,0.0,2464,0.0,98,53,2449,0.0,3.39,0,10.36,4.2,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-16 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1844352110838818,2025-10-18 00:00:00,9,21,1.54,394,93,33,0.0,0.0,89,0,0.0,7316,0.0,33,7,7274,0.0,1.14,0,15.53,2.12,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1847431714944034,2025-11-07 00:00:00,12,19,1.18,547,59,44,0.0,0.0,63,8,0.0,5286,1.54,23,6,5237,0.15,1.15,0,12.33,2.33,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847429807403074,2025-11-09 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1847431181554881,2025-11-11 00:00:00,39,50,3.8,358,99,84,0.0,0.0,85,0,0.0,853,0.0,44,24,839,0.0,3.76,0,5.31,6.23,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-03 00:00:00,10,25,1.46,431,158,46,0.0,0.0,159,0,0.0,4371,0.0,48,5,4337,0.0,1.45,0,9.45,2.16,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504928619618,2025-11-13 00:00:00,2779,2974,19.5,3553,3055,3590,0.0,0.0,3919,1213,0.0,7338,0.04,3074,2306,5591,16.53,8.53,0,49.3,6.72,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847432144410706,2025-11-08 00:00:00,8,18,1.14,299,55,41,0.0,0.0,54,0,0.0,4298,0.0,22,5,4273,0.0,1.12,0,9.63,2.24,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847432144410706,2025-11-14 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-11-14 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1844350458030129,2025-10-21 00:00:00,11,19,1.32,386,51,67,0.0,0.0,53,0,0.0,5547,0.0,15,8,5512,0.0,1.09,0,13.71,2.47,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1844352110838818,2025-10-25 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1847431562326049,2025-11-10 00:00:00,6,17,1.4,297,107,35,0.0,0.0,107,0,0.0,3539,0.0,36,5,3506,0.0,1.39,0,9.15,2.59,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847432144410706,2025-11-01 00:00:00,18,27,1.11,443,100,70,0.0,0.0,95,0,0.0,6393,0.0,32,4,6336,0.0,1.09,0,12.75,1.99,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1848504162177105,2025-11-16 00:00:00,85,139,1.11,507,109,374,0.0,0.0,112,20,0.0,9942,1.8,61,56,9884,0.2,1.0,0,36.08,3.63,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847429807403074,2025-11-03 00:00:00,583,934,5.76,3997,2105,2307,0.0,0.0,1905,0,0.0,6921,0.0,568,260,6880,0.0,5.48,0,23.01,3.32,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1848504928619618,2025-11-12 00:00:00,1927,2056,14.1,2545,2120,2548,0.0,0.0,2773,916,0.0,7092,0.05,2287,1699,4706,12.92,7.09,0,41.89,5.91,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431181554881,2025-11-10 00:00:00,95,144,3.53,1002,267,252,0.0,0.0,259,0,0.0,2644,0.0,118,65,2592,0.0,3.38,0,11.47,4.34,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1844352110838818,2025-10-19 00:00:00,11,22,1.61,451,99,40,0.0,0.0,100,0,0.0,6989,0.0,37,4,6938,0.0,1.21,0,14.85,2.12,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1847432144410706,2025-11-02 00:00:00,19,30,1.23,554,116,81,0.0,0.0,107,0,0.0,6275,0.0,34,12,6243,0.0,1.21,0,11.68,1.86,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847429807403074,2025-11-10 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1847431714944034,2025-11-13 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1844350458030129,2025-10-22 00:00:00,11,22,1.33,292,41,55,0.0,0.0,41,0,0.0,4890,0.0,13,10,4849,0.0,1.12,0,12.64,2.58,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
1847431562326049,2025-11-04 00:00:00,5,14,1.42,450,171,50,0.0,0.0,164,0,0.0,4060,0.0,48,0,4007,0.0,1.4,0,9.55,2.35,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504162177105,2025-11-15 00:00:00,83,132,1.14,467,110,347,0.0,0.0,117,15,0.0,9752,2.41,64,56,9665,0.15,1.02,0,36.17,3.71,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1844352110838818,2025-10-26 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
1847431714944034,2025-10-31 00:00:00,7,18,1.15,631,58,41,0.0,0.0,58,9,0.0,6016,1.58,19,4,5968,0.15,1.11,0,14.24,2.37,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-15 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431181554881,2025-11-04 00:00:00,123,203,3.74,1627,433,375,0.0,0.0,400,0,0.0,3810,0.0,168,81,3744,0.0,3.6,0,11.71,3.07,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1848504162177105,2025-11-28 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849887841738834,2025-12-14 00:00:00,56,101,1.54,1253,249,278,0.0,0.0,268,36,0.0,16563,1.12,100,34,14810,0.22,1.19,0,40.22,2.43,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1847431714944034,2025-11-22 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1849887841738834,2025-12-07 00:00:00,5,9,0.2,145,31,31,0.0,0.0,39,3,0.0,13120,13.36,19,3,1617,0.02,1.14,0,40.07,3.05,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849768886744178,2025-12-10 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1847432144410706,2025-12-03 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431562326049,2025-12-08 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847431562326049,2025-11-18 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504928619618,2025-11-28 00:00:00,293,473,16.57,1285,1159,1113,0.0,0.0,1568,702,0.0,4420,0.05,806,238,3241,15.88,5.2,0,32.24,7.29,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1850600369247313,2025-12-15 00:00:00,59,98,1.95,1122,395,199,0.0,0.0,386,0,0.0,6906,0.0,145,26,6846,0.0,1.92,0,14.58,2.11,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1847432144410706,2025-11-19 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-11-29 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1849887841738834,2025-11-30 00:00:00,34,65,1.4,494,99,179,0.0,0.0,100,18,0.0,10657,2.13,35,25,10745,0.17,0.96,0,38.39,3.6,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1848504928619618,2025-12-05 00:00:00,439,671,9.44,1996,1840,1635,0.0,0.0,2389,902,0.0,7348,0.04,1204,339,3706,12.28,7.85,0,37.77,5.14,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1849768886744178,2025-12-03 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1847431562326049,2025-12-15 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847432144410706,2025-11-26 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1850600369247313,2025-12-08 00:00:00,88,132,2.39,1338,502,284,0.0,0.0,497,0,0.0,6726,0.0,203,42,6660,0.0,2.35,0,16.83,2.5,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504162177105,2025-11-21 00:00:00,76,131,1.12,458,103,339,0.0,0.0,108,19,0.0,9186,1.74,58,51,9112,0.21,1.03,0,33.01,3.59,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1848504162177105,2025-12-11 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849887841738834,2025-12-08 00:00:00,35,56,0.85,630,133,169,0.0,0.0,150,30,0.0,15027,1.4,53,18,7504,0.2,1.16,0,41.95,2.79,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1848504928619618,2025-11-27 00:00:00,523,722,18.57,1621,1386,1423,0.0,0.0,1816,680,0.0,4308,0.05,1049,430,3154,15.78,7.06,0,31.17,7.24,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847432144410706,2025-11-27 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1848504928619618,2025-12-04 00:00:00,513,740,9.96,2258,2053,1878,0.0,0.0,2668,1022,0.0,9297,0.04,1316,405,4506,10.99,7.22,0,42.63,4.59,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1849768886744178,2025-12-11 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1847431562326049,2025-11-19 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1849768886744178,2025-11-27 00:00:00,25,47,1.61,1229,255,139,0.0,0.0,255,0,0.0,19972,0.0,79,20,19751,0.0,1.12,0,61.99,3.1,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1848504162177105,2025-11-20 00:00:00,83,137,1.07,469,113,337,0.0,0.0,119,18,0.0,10174,1.98,67,57,10095,0.18,0.97,0,35.65,3.5,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1848504162177105,2025-12-10 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1850600369247313,2025-12-09 00:00:00,93,154,2.4,1497,584,336,0.0,0.0,581,0,0.0,6852,0.0,238,33,6765,0.0,2.36,0,16.08,2.35,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504928619618,2025-11-21 00:00:00,1426,1747,13.5,2176,1720,2158,0.0,0.0,2245,810,0.0,5820,0.04,1614,1130,3573,13.92,7.1,0,32.76,5.63,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504162177105,2025-11-27 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1848504928619618,2025-12-11 00:00:00,313,514,8.05,1365,1258,1174,0.0,0.0,1731,725,0.0,6175,0.05,952,246,2709,11.74,7.66,0,36.93,5.98,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847432144410706,2025-11-20 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-12-05 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1849887841738834,2025-12-01 00:00:00,41,79,1.4,555,103,240,0.0,0.0,110,22,0.0,12487,1.79,42,25,12426,0.18,0.97,0,39.48,3.16,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849768886744178,2025-12-04 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1848504162177105,2025-12-03 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849887841738834,2025-12-09 00:00:00,63,106,1.48,1127,248,305,0.0,0.0,257,24,0.0,16266,1.68,97,34,13329,0.15,1.25,0,40.28,2.48,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1847431714944034,2025-12-07 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847431714944034,2025-11-17 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1849887841738834,2025-12-02 00:00:00,68,142,1.21,708,158,349,0.0,0.0,168,33,0.0,13708,1.25,67,43,13437,0.24,1.04,0,41.3,3.01,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1847432144410706,2025-11-18 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847432144410706,2025-12-08 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1850600369247313,2025-12-16 00:00:00,58,87,1.98,1011,344,193,0.0,0.0,341,0,0.0,6022,0.0,137,22,5958,0.0,1.95,0,13.01,2.16,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1847431562326049,2025-12-03 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504928619618,2025-11-23 00:00:00,2069,2521,16.72,2973,2477,2954,0.0,0.0,3051,882,0.0,7148,0.04,2034,1502,4217,12.34,7.95,0,33.32,4.66,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504928619618,2025-12-13 00:00:00,379,597,10.8,1713,1557,1397,0.0,0.0,2174,902,0.0,7241,0.04,1213,301,3952,12.46,6.66,0,36.31,5.01,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1850600369247313,2025-12-10 00:00:00,87,144,2.43,1380,526,313,0.0,0.0,530,0,0.0,6417,0.0,229,40,6325,0.0,2.38,0,15.6,2.43,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1847431714944034,2025-11-24 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1848504928619618,2025-11-30 00:00:00,224,331,14.31,956,838,791,0.0,0.0,1458,997,0.0,5644,0.03,913,182,4744,17.66,2.84,0,31.57,5.59,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1849768886744178,2025-11-28 00:00:00,21,52,1.61,1156,230,136,0.0,0.0,226,0,0.0,17930,0.0,77,15,17797,0.0,1.19,0,61.37,3.42,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1847431562326049,2025-12-10 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847431562326049,2025-11-20 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1849887841738834,2025-12-15 00:00:00,53,98,1.64,1231,239,282,0.0,0.0,251,44,0.0,16599,0.9,104,28,14842,0.27,1.28,0,39.76,2.4,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1847432144410706,2025-12-01 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-12-01 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1848504162177105,2025-11-26 00:00:00,42,68,1.2,185,55,138,0.0,0.0,54,1,0.0,3427,12.73,32,31,3400,0.03,1.14,0,12.73,3.71,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849887841738834,2025-12-03 00:00:00,129,213,1.05,767,195,524,0.0,0.0,204,31,0.0,16939,1.36,103,83,16599,0.18,1.0,0,42.08,2.48,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1848504928619618,2025-12-12 00:00:00,384,595,13.03,1555,1358,1267,0.0,0.0,2049,1224,0.0,7310,0.04,1234,313,4812,16.74,4.95,0,44.89,6.14,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431562326049,2025-11-27 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504928619618,2025-11-22 00:00:00,1358,1652,14.52,2053,1602,2034,0.0,0.0,2122,830,0.0,5712,0.04,1587,1099,3317,14.53,7.07,0,31.86,5.58,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847432144410706,2025-12-02 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1849768886744178,2025-12-06 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1848504162177105,2025-11-19 00:00:00,81,135,1.15,492,100,357,0.0,0.0,101,16,0.0,9969,2.23,56,50,9898,0.16,1.01,0,35.73,3.58,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1848504162177105,2025-12-09 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847431562326049,2025-12-04 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1849887841738834,2025-12-16 00:00:00,30,63,0.98,725,149,162,0.0,0.0,155,25,0.0,14066,1.46,54,22,8619,0.18,1.18,0,36.58,2.6,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1847432144410706,2025-12-15 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1849768886744178,2025-12-12 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1848504162177105,2025-11-25 00:00:00,53,82,1.0,311,65,218,0.0,0.0,74,14,0.0,7031,1.87,40,29,6961,0.2,0.95,0,26.2,3.73,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1848504928619618,2025-11-29 00:00:00,175,298,12.53,983,838,745,0.0,0.0,1279,864,0.0,5497,0.04,681,143,3894,15.72,3.19,0,33.17,6.03,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504162177105,2025-12-15 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1850600369247313,2025-12-04 00:00:00,65,105,2.33,904,408,244,0.0,0.0,406,0,0.0,4457,0.0,169,28,4418,0.0,2.34,0,8.45,1.9,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504162177105,2025-12-02 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1848504928619618,2025-12-06 00:00:00,488,694,9.23,1854,1680,1535,0.0,0.0,2273,1016,0.0,7114,0.04,1205,381,3349,14.28,7.99,0,41.71,5.86,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847432144410706,2025-11-25 00:00:00,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1849887841738834,2025-11-26 00:00:00,11,21,1.62,219,52,58,0.0,0.0,54,5,0.0,4780,2.55,19,6,4738,0.1,0.98,0,12.75,2.67,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849768886744178,2025-11-29 00:00:00,31,57,2.02,1112,230,142,0.0,0.0,218,0,0.0,17967,0.0,77,15,17797,0.0,1.4,0,58.66,3.26,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
