stat_time_day,campaign_id,impressions,total_complete_payment_rate,shares,follows,clicks_on_music_disc,cpm,conversion,conversion_rate,cpc,profile_visits,likes,clicks,ctr,spend,cost_per_conversion,comments,shopping,shopping_sigla,campaign_name,objective_type
2025-07-28 00:00:00,1837827299194945,7973,0.0,1,1,0,2.12,0,0.0,0.0,21,18,0,0.0,16.93,0.0,1,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-07-26 00:00:00,1836365551154273,6571,0.0,0,3,0,2.29,0,0.0,0.0,11,4,0,0.0,15.05,0.0,2,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-08-16 00:00:00,1839172523773954,8732,0.0,0,0,0,2.08,0,0.0,0.0,23,7,0,0.0,18.16,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-26 00:00:00,1837827299194945,8714,0.0,1,1,0,2.26,0,0.0,0.0,18,16,0,0.0,19.69,0.0,0,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-07-26 00:00:00,1837825011433617,4878,0.0,0,0,0,2.15,0,0.0,0.0,12,3,0,0.0,10.5,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-07-30 00:00:00,1836365551154273,3952,0.0,0,0,0,2.13,0,0.0,0.0,3,1,0,0.0,8.42,0.0,1,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-24 00:00:00,1837825955991570,596,0.0,1,3,0,9.18,0,0.0,0.0,2,8,0,0.0,5.47,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-08-17 00:00:00,1839171851594785,8164,0.0,2,4,0,2.01,0,0.0,0.0,28,15,0,0.0,16.4,0.0,0,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-24 00:00:00,1837986374341105,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Tres porquinhos ,REACH
2025-08-03 00:00:00,1837823875988513,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-08-04 00:00:00,1839171851594785,9470,0.0,0,4,0,1.94,0,0.0,0.0,38,24,0,0.0,18.38,0.0,6,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-08-03 00:00:00,1839172523773954,10507,0.0,0,0,0,1.83,0,0.0,0.0,15,13,0,0.0,19.28,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-08-10 00:00:00,1839172523773954,9143,0.0,0,0,0,2.05,0,0.0,0.0,18,10,0,0.0,18.7,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-08-01 00:00:00,1837827299194945,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-07-31 00:00:00,1837825955991570,104,0.0,0,0,0,17.02,0,0.0,0.0,0,3,0,0.0,1.77,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-07-26 00:00:00,1836365112269874,6736,0.0,0,1,0,2.27,0,0.0,0.0,12,15,0,0.0,15.32,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-27 00:00:00,1837823875988513,4596,0.0,0,2,0,2.07,0,0.0,0.0,5,4,0,0.0,9.53,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-08-11 00:00:00,1839171851594785,8514,0.0,0,4,0,2.06,0,0.0,0.0,26,11,0,0.0,17.51,0.0,1,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-23 00:00:00,1837986374341105,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Tres porquinhos ,REACH
2025-08-03 00:00:00,1839171851594785,10564,0.0,1,8,0,1.86,0,0.0,0.0,35,29,0,0.0,19.67,0.0,4,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-24 00:00:00,1836365551154273,7637,0.0,0,2,0,2.15,0,0.0,0.0,11,3,0,0.0,16.4,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-08-02 00:00:00,1839172523773954,10685,0.0,0,0,0,1.88,0,0.0,0.0,15,10,0,0.0,20.08,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-28 00:00:00,1837823875988513,3862,0.0,0,1,0,2.09,0,0.0,0.0,5,1,0,0.0,8.08,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-08-10 00:00:00,1839171851594785,8929,0.0,0,7,0,2.06,0,0.0,0.0,20,10,0,0.0,18.39,0.0,1,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-25 00:00:00,1836365112269874,7137,0.0,0,2,0,2.21,0,0.0,0.0,10,11,0,0.0,15.78,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-07-27 00:00:00,1837825011433617,4463,0.0,0,0,0,2.06,0,0.0,0.0,11,2,0,0.0,9.19,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-08-09 00:00:00,1839172523773954,8689,0.0,0,1,0,2.15,0,0.0,0.0,13,4,0,0.0,18.71,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-08-02 00:00:00,1837827299194945,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-07-25 00:00:00,1837825955991570,621,0.0,0,6,0,10.82,0,0.0,0.0,1,10,0,0.0,6.72,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-07-31 00:00:00,1836365551154273,541,0.0,0,0,0,2.29,0,0.0,0.0,2,0,0,0.0,1.24,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-31 00:00:00,1837827299194945,1900,0.0,0,0,0,2.23,0,0.0,0.0,4,6,0,0.0,4.23,0.0,0,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-07-27 00:00:00,1836365112269874,6498,0.0,0,3,0,2.18,0,0.0,0.0,12,11,0,0.0,14.15,0.0,1,Nacoes Shopping,NS,ALC - planet games,REACH
2025-08-11 00:00:00,1839172523773954,8426,0.0,0,1,0,2.03,0,0.0,0.0,8,4,0,0.0,17.08,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-26 00:00:00,1837823875988513,4567,0.0,0,0,0,2.17,0,0.0,0.0,4,2,0,0.0,9.91,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-07-31 00:00:00,1837825011433617,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-08-02 00:00:00,1839171851594785,10520,0.0,0,1,0,1.92,0,0.0,0.0,29,24,0,0.0,20.18,0.0,5,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-29 00:00:00,1837825955991570,137,0.0,0,1,0,9.56,0,0.0,0.0,1,2,0,0.0,1.31,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-07-24 00:00:00,1837825011433617,5333,0.0,0,0,0,1.94,0,0.0,0.0,5,4,0,0.0,10.34,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-08-03 00:00:00,1836365112269874,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-08-09 00:00:00,1839171851594785,8701,0.0,1,4,0,2.17,0,0.0,0.0,25,13,0,0.0,18.86,0.0,3,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-08-18 00:00:00,1839172523773954,7502,0.0,1,1,0,2.14,0,0.0,0.0,10,2,0,0.0,16.05,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-22 00:00:00,1836365551154273,8191,0.0,0,1,0,2.05,0,0.0,0.0,16,7,0,0.0,16.77,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-07-24 00:00:00,1837827299194945,10013,0.0,1,1,0,2.06,0,0.0,0.0,17,12,0,0.0,20.62,0.0,0,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-08-01 00:00:00,1837823875988513,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC -  tendência athleisure ,REACH
2025-08-05 00:00:00,1839172523773954,8915,0.0,0,2,0,2.03,0,0.0,0.0,6,8,0,0.0,18.13,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-08-16 00:00:00,1839171851594785,8547,0.0,0,1,0,2.08,0,0.0,0.0,15,12,0,0.0,17.81,0.0,2,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-25 00:00:00,1837825011433617,5264,0.0,0,1,0,2.07,0,0.0,0.0,5,5,0,0.0,10.92,0.0,0,Nacoes Shopping,NS,Alcance - Copo smurf ,REACH
2025-08-02 00:00:00,1836365112269874,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - planet games,REACH
2025-08-08 00:00:00,1839171851594785,8616,0.0,0,1,0,2.19,0,0.0,0.0,11,10,0,0.0,18.86,0.0,1,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-07-25 00:00:00,1837827299194945,9411,0.0,2,2,0,2.18,0,0.0,0.0,22,19,0,0.0,20.49,0.0,0,Nacoes Shopping,NS,ALC - Cafés ,REACH
2025-07-23 00:00:00,1837825955991570,761,0.0,0,4,0,9.55,0,0.0,0.0,3,10,0,0.0,7.27,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-07-29 00:00:00,1836365551154273,5904,0.0,0,1,0,2.0,0,0.0,0.0,9,6,0,0.0,11.8,0.0,0,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-08-17 00:00:00,1839172523773954,8397,0.0,0,0,0,2.02,0,0.0,0.0,14,7,0,0.0,16.97,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-23 00:00:00,1836365551154273,7949,0.0,0,0,0,2.13,0,0.0,0.0,18,10,0,0.0,16.9,0.0,2,Nacoes Shopping,NS,ALC - Villa - Vinicius Camilo ,REACH
2025-08-15 00:00:00,1839171851594785,8408,0.0,1,0,0,2.08,0,0.0,0.0,17,10,0,0.0,17.47,0.0,8,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-08-04 00:00:00,1839172523773954,10002,0.0,0,2,0,1.9,0,0.0,0.0,14,9,0,0.0,19.03,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-07-30 00:00:00,1837825955991570,94,0.0,0,0,0,14.79,0,0.0,0.0,0,0,0,0.0,1.39,0.0,0,Nacoes Shopping,NS,Interação com a comunidade - Festa junina pet,ENGAGEMENT
2025-09-06 00:00:00,1841798413913185,19322,0.0,2,10,0,2.17,0,0.0,0.0,46,43,0,0.0,41.96,0.0,5,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-08-26 00:00:00,1839172523773954,4971,0.0,0,1,0,2.33,0,0.0,0.0,8,3,0,0.0,11.57,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-08-27 00:00:00,1839171851594785,5354,0.0,0,0,0,2.46,0,0.0,0.0,9,5,0,0.0,13.16,0.0,0,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-09-12 00:00:00,1842808228610226,27360,0.0,2,5,0,2.78,0,0.0,0.0,48,20,0,0.0,76.17,0.0,0,Nacoes Shopping,NS,ALC - Baby shark ,REACH
2025-08-30 00:00:00,1841798413913185,19748,0.0,1,14,0,2.26,0,0.0,0.0,53,61,0,0.0,44.6,0.0,4,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-09-03 00:00:00,1841798413913185,18475,0.0,4,15,0,2.29,0,0.0,0.0,58,61,0,0.0,42.37,0.0,1,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-08-24 00:00:00,1839171851594785,6338,0.0,0,2,0,2.1,0,0.0,0.0,15,8,0,0.0,13.29,0.0,3,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-09-03 00:00:00,1839171851594785,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-09-02 00:00:00,1839172523773954,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-08-23 00:00:00,1839172523773954,6604,0.0,0,0,0,2.26,0,0.0,0.0,5,7,0,0.0,14.9,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-09-10 00:00:00,1841798413913185,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-08-30 00:00:00,1839172523773954,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-08-31 00:00:00,1839171851594785,504,0.0,0,0,0,1.98,0,0.0,0.0,1,0,0,0.0,1.0,0.0,0,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-08-21 00:00:00,1839171851594785,6778,0.0,0,1,0,2.24,0,0.0,0.0,15,3,0,0.0,15.15,0.0,0,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-09-09 00:00:00,1842808228610226,17150,0.0,0,1,0,2.3,0,0.0,0.0,32,7,0,0.0,39.5,0.0,0,Nacoes Shopping,NS,ALC - Baby shark ,REACH
2025-09-16 00:00:00,1842808228610226,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Baby shark ,REACH
2025-09-07 00:00:00,1841798413913185,18881,0.0,2,10,0,2.22,0,0.0,0.0,46,37,0,0.0,42.0,0.0,1,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-08-23 00:00:00,1839171851594785,6356,0.0,0,2,0,2.27,0,0.0,0.0,24,5,0,0.0,14.45,0.0,7,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-08-22 00:00:00,1839172523773954,6350,0.0,0,1,0,2.3,0,0.0,0.0,16,3,0,0.0,14.6,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-09-02 00:00:00,1839171851594785,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-09-01 00:00:00,1839172523773954,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-08-29 00:00:00,1841798413913185,14069,0.0,1,4,0,2.2,0,0.0,0.0,36,29,0,0.0,30.99,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-09-04 00:00:00,1841798413913185,17421,0.0,5,21,0,2.48,0,0.0,0.0,35,58,0,0.0,43.13,0.0,1,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-08-29 00:00:00,1839172523773954,1479,0.0,0,0,0,2.09,0,0.0,0.0,3,0,0,0.0,3.09,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-08-30 00:00:00,1839171851594785,3943,0.0,0,1,0,2.19,0,0.0,0.0,3,3,0,0.0,8.64,0.0,0,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-09-13 00:00:00,1842808228610226,10275,0.0,0,1,0,2.94,0,0.0,0.0,21,10,0,0.0,30.17,0.0,1,Nacoes Shopping,NS,ALC - Baby shark ,REACH
2025-09-18 00:00:00,1806749763596289,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,NSpromopais24,TRAFFIC
2025-09-11 00:00:00,1841798413913185,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-09-01 00:00:00,1841798413913185,21227,0.0,7,19,0,1.98,0,0.0,0.0,52,85,0,0.0,42.03,0.0,4,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-08-31 00:00:00,1839172523773954,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-08-21 00:00:00,1839172523773954,7081,0.0,1,1,0,2.16,0,0.0,0.0,7,5,0,0.0,15.26,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-09-01 00:00:00,1831563577497601,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Promo mães,REACH
2025-09-10 00:00:00,1842808228610226,30245,0.0,0,4,0,2.54,0,0.0,0.0,49,13,0,0.0,76.72,0.0,1,Nacoes Shopping,NS,ALC - Baby shark ,REACH
2025-09-01 00:00:00,1839171851594785,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-08-22 00:00:00,1839171851594785,6155,0.0,0,0,0,2.33,0,0.0,0.0,11,7,0,0.0,14.36,0.0,0,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-09-17 00:00:00,1842808228610226,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Baby shark ,REACH
2025-09-08 00:00:00,1841798413913185,18198,0.0,1,13,0,2.25,0,0.0,0.0,40,33,0,0.0,40.89,0.0,2,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-08-29 00:00:00,1839171851594785,5270,0.0,0,1,0,2.28,0,0.0,0.0,11,3,0,0.0,12.04,0.0,2,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-08-28 00:00:00,1839172523773954,5644,0.0,0,2,0,2.19,0,0.0,0.0,10,4,0,0.0,12.37,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-09-05 00:00:00,1841798413913185,20232,0.0,1,25,0,2.21,0,0.0,0.0,36,44,0,0.0,44.79,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-08-25 00:00:00,1839172523773954,5000,0.0,0,1,0,2.3,0,0.0,0.0,3,5,0,0.0,11.5,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-08-26 00:00:00,1839171851594785,4669,0.0,0,0,0,2.36,0,0.0,0.0,6,5,0,0.0,11.02,0.0,0,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-09-14 00:00:00,1842808228610226,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Baby shark ,REACH
2025-09-11 00:00:00,1842808228610226,28863,0.0,0,1,0,2.68,0,0.0,0.0,51,16,0,0.0,77.44,0.0,0,Nacoes Shopping,NS,ALC - Baby shark ,REACH
2025-08-31 00:00:00,1841798413913185,20248,0.0,1,11,0,2.2,0,0.0,0.0,52,50,0,0.0,44.57,0.0,3,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-09-12 00:00:00,1841798413913185,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-09-02 00:00:00,1841798413913185,20001,0.0,2,17,0,2.1,0,0.0,0.0,47,58,0,0.0,41.98,0.0,2,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-08-28 00:00:00,1839171851594785,5674,0.0,0,1,0,2.3,0,0.0,0.0,8,2,0,0.0,13.05,0.0,0,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-08-27 00:00:00,1839172523773954,5185,0.0,1,0,0,2.4,0,0.0,0.0,4,4,0,0.0,12.43,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-09-09 00:00:00,1841798413913185,7177,0.0,0,4,0,2.39,0,0.0,0.0,18,11,0,0.0,17.18,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Ago/Set ,REACH
2025-08-24 00:00:00,1839172523773954,6674,0.0,0,1,0,2.11,0,0.0,0.0,11,5,0,0.0,14.1,0.0,0,Nacoes Shopping,NS,ALC - Conteúdos  de Julho/Ago ,REACH
2025-08-25 00:00:00,1839171851594785,4838,0.0,0,0,0,2.33,0,0.0,0.0,7,2,0,0.0,11.29,0.0,0,Nacoes Shopping,NS,Alcance - Copo Stitch ,REACH
2025-09-15 00:00:00,1842808228610226,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,ALC - Baby shark ,REACH
2025-10-13 00:00:00,1844352110838818,8328,0.0,0,0,0,2.1,0,0.0,0.0,6,5,0,0.0,17.47,0.0,1,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-03 00:00:00,1844352110838818,9953,0.0,0,1,0,2.11,0,0.0,0.0,12,6,0,0.0,20.98,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-03 00:00:00,1844350458030129,9387,0.0,0,0,0,2.11,0,0.0,0.0,8,9,0,0.0,19.85,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-13 00:00:00,1844350458030129,7846,0.0,0,0,0,2.1,0,0.0,0.0,14,8,0,0.0,16.51,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-16 00:00:00,1844350458030129,6827,0.0,1,0,0,2.38,0,0.0,0.0,8,3,0,0.0,16.26,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-06 00:00:00,1844350458030129,8788,0.0,0,1,0,2.09,0,0.0,0.0,9,4,0,0.0,18.37,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-09-26 00:00:00,1844350458030129,4244,0.0,0,0,0,2.3,0,0.0,0.0,1,1,0,0.0,9.75,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-10 00:00:00,1844352110838818,9093,0.0,0,3,0,2.13,0,0.0,0.0,15,10,0,0.0,19.38,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-09-30 00:00:00,1844352110838818,8600,0.0,0,0,0,2.51,0,0.0,0.0,5,6,0,0.0,21.55,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-14 00:00:00,1844350458030129,7536,0.0,0,1,0,2.24,0,0.0,0.0,16,4,0,0.0,16.85,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-04 00:00:00,1844350458030129,9524,0.0,0,0,0,1.99,0,0.0,0.0,20,3,0,0.0,18.92,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-04 00:00:00,1844352110838818,9818,0.0,0,0,0,1.99,0,0.0,0.0,16,3,0,0.0,19.55,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-14 00:00:00,1844352110838818,7700,0.0,0,0,0,2.22,0,0.0,0.0,10,6,0,0.0,17.09,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-07 00:00:00,1844352110838818,8826,0.0,0,0,0,2.23,0,0.0,0.0,8,3,0,0.0,19.67,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-09-27 00:00:00,1844352110838818,8998,0.0,0,0,0,2.42,0,0.0,0.0,11,1,0,0.0,21.78,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-09-27 00:00:00,1811358948673554,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,Nacoes Shopping,NS,Tráfego - App instal - NS,TRAFFIC
2025-10-17 00:00:00,1844352110838818,7279,0.0,0,0,0,2.28,0,0.0,0.0,7,3,0,0.0,16.62,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-17 00:00:00,1844350458030129,7365,0.0,0,0,0,2.3,0,0.0,0.0,5,3,0,0.0,16.97,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-07 00:00:00,1844350458030129,8242,0.0,0,2,0,2.23,0,0.0,0.0,15,3,0,0.0,18.34,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-09-27 00:00:00,1844350458030129,8469,0.0,0,0,0,2.42,0,0.0,0.0,12,1,0,0.0,20.51,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-11 00:00:00,1844352110838818,8739,0.0,0,2,0,2.03,0,0.0,0.0,15,4,0,0.0,17.74,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-01 00:00:00,1844352110838818,9848,0.0,0,1,0,2.1,0,0.0,0.0,18,12,0,0.0,20.69,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-10 00:00:00,1844350458030129,8473,0.0,0,0,0,2.15,0,0.0,0.0,14,6,0,0.0,18.2,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-09-30 00:00:00,1844350458030129,7984,0.0,0,0,0,2.51,0,0.0,0.0,3,3,0,0.0,20.01,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-18 00:00:00,1844352110838818,7316,0.0,0,2,0,2.12,0,0.0,0.0,7,2,0,0.0,15.53,0.0,0,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-10-08 00:00:00,1844352110838818,8150,0.0,0,2,0,2.34,0,0.0,0.0,9,5,0,0.0,19.04,0.0,1,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-09-28 00:00:00,1844352110838818,9460,0.0,1,0,0,2.34,0,0.0,0.0,8,5,0,0.0,22.09,0.0,1,Nacoes Shopping,NS,Alcance - Conteúdos Set ,REACH
2025-09-28 00:00:00,1844350458030129,8821,0.0,0,0,0,2.35,0,0.0,0.0,6,4,0,0.0,20.69,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
2025-10-18 00:00:00,1844350458030129,7200,0.0,0,1,0,2.14,0,0.0,0.0,10,7,0,0.0,15.41,0.0,0,Nacoes Shopping,NS,Alcance - Giftcard ,REACH
