shopping,shopping_sigla,grupo_anuncio,keyword,match_type,quality_score,data,impressoes,cliques,ctr,cpc_medio,custo,conversoes,valor_conversoes
GERAL,GERAL,Grupo de anúncios 1,lojas Continente shopping,BROAD,3.0,2025-12-11,365,54,0.14794520547945206,0.4728389074074074,25.533301,65.0,0.0
GERAL,GERAL,Grupo de anúncios 1,neumarkt shopping,BROAD,7.0,2025-12-10,244,39,0.1598360655737705,0.6500403333333333,25.351573,71.278714,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurante no continente shopping,BROAD,7.0,2025-12-22,348,50,0.14367816091954022,0.5058115200000001,25.290576,33.0,0.0
GERAL,GERAL,Narbona - Alta intenção,shopping continente,BROAD,7.0,2026-02-13,56,17,0.30357142857142855,1.4840034117647058,25.228058,26.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping,BROAD,7.0,2026-01-17,452,90,0.19911504424778761,0.27934132222222224,25.140719,12.907407,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping,BROAD,8.0,2026-01-15,520,84,0.16153846153846155,0.2989765714285714,25.114032,15.333334,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,7.0,2026-01-11,729,73,0.10013717421124829,0.34396272602739725,25.109279,66.924244,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping criciuma,BROAD,8.0,2026-01-11,530,65,0.12264150943396226,0.38514575384615385,25.034474,54.5,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no Nações shopping,BROAD,3.0,2025-12-11,279,35,0.12544802867383512,0.7113193714285714,24.896178,36.0,0.0
GERAL,GERAL,Grupo de anúncios 1,Continente shopping,BROAD,8.0,2025-12-11,359,43,0.11977715877437325,0.5772813488372093,24.823098,59.166666,0.0
GERAL,GERAL,Grupo de anúncios 1,norte shopping,BROAD,6.0,2025-12-13,78,25,0.32051282051282054,0.98148128,24.537032,30.0,0.0
GERAL,GERAL,NS_Search,nações shopping,BROAD,10.0,2026-02-28,615,178,0.2894308943089431,0.13699371348314607,24.384881,77.14437,0.0
GERAL,GERAL,Narbona - Alta intenção,shopping continente são josé,BROAD,7.0,2026-01-16,96,23,0.23958333333333334,1.048695652173913,24.12,24.5,0.0
GERAL,GERAL,NS_Search,shopping,BROAD,8.0,2026-03-01,868,229,0.2638248847926267,0.10486173362445415,24.013337,82.384094,0.0
GERAL,GERAL,Grupo de anúncios 1,loja garten shopping,BROAD,6.0,2025-12-08,242,42,0.17355371900826447,0.570799619047619,23.973584,56.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping balneário camboriú,BROAD,8.0,2025-12-10,977,116,0.1187308085977482,0.2062535431034483,23.925411,133.375,0.0
GERAL,GERAL,Grupo de anúncios 1,Continente shopping,BROAD,8.0,2025-12-12,318,45,0.14150943396226415,0.5316151111111111,23.92268,68.0,0.0
GERAL,GERAL,Grupo de anúncios 1,loja garten shopping,BROAD,6.0,2025-12-10,307,33,0.10749185667752444,0.7214091818181818,23.806503,31.0,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes próximos a mim,BROAD,1.0,2025-12-27,743,33,0.04441453566621804,0.7170618484848486,23.663041,22.5,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes em florianópolis,BROAD,,2026-02-10,144,17,0.11805555555555555,1.3878931176470588,23.594183,13.0,0.0
GERAL,GERAL,Narbona - Genérico Awareness,shopping continente,BROAD,8.0,2026-02-26,75,15,0.2,1.5723250666666666,23.584876,17.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,7.0,2025-12-08,641,77,0.12012480499219969,0.3061098441558442,23.570458,81.043478,0.0
GERAL,GERAL,Grupo de anúncios 1,cinema,BROAD,10.0,2026-02-05,404,83,0.20544554455445543,0.2832214939759036,23.507384,31.5,0.0
GERAL,GERAL,Narbona - Genérico Awareness,continente shopping,BROAD,8.0,2026-02-28,162,37,0.22839506172839505,0.634614972972973,23.480754,16.822581,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes,BROAD,1.0,2026-02-07,523,26,0.0497131931166348,0.8961538461538461,23.3,15.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping balneário camboriú,BROAD,8.0,2025-12-11,854,91,0.10655737704918032,0.2558337362637363,23.28087,116.59091,0.0
GERAL,GERAL,Narbona - Genérico Awareness,continente shopping,BROAD,8.0,2026-02-21,132,26,0.19696969696969696,0.8952502692307692,23.276507,18.5,0.0
GERAL,GERAL,Grupo de anúncios 1,ingresso cinepolis,BROAD,5.0,2026-02-04,170,42,0.24705882352941178,0.5522429047619047,23.194202,13.775754,0.0
GERAL,GERAL,Narbona - Genérico Awareness,shopping continente,BROAD,8.0,2026-02-13,77,22,0.2857142857142857,1.0477201818181818,23.049844,27.185185,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes próximos a mim,BROAD,1.0,2025-12-28,687,40,0.05822416302765648,0.5736488000000001,22.945952,40.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping criciuma,BROAD,8.0,2025-12-09,207,43,0.20772946859903382,0.5325833953488373,22.901086,52.5,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,8.0,2026-01-10,564,68,0.12056737588652482,0.33666048529411763,22.892913,98.968148,0.0
GERAL,GERAL,Grupo de anúncios 1,filmes assistir,BROAD,,2026-02-07,1331,272,0.20435762584522915,0.08397643014705883,22.841589,75.533334,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurante no continente shopping,BROAD,7.0,2025-12-30,340,44,0.12941176470588237,0.5174925681818182,22.769673,51.95,0.0
GERAL,GERAL,Narbona - Genérico Awareness,shopping continente,BROAD,8.0,2026-02-20,96,20,0.20833333333333334,1.1350262,22.700524,22.5,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,8.0,2026-01-11,542,68,0.12546125461254612,0.33337710294117645,22.669643,64.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,7.0,2025-12-09,612,62,0.10130718954248366,0.3639053387096774,22.562131,75.986442,0.0
GERAL,GERAL,Narbona - Genérico Awareness,shopping continente,BROAD,8.0,2026-02-14,132,26,0.19696969696969696,0.8665346153846154,22.5299,24.666667,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,8.0,2025-12-16,444,56,0.12612612612612611,0.4017883214285714,22.500146,67.833335,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping,BROAD,8.0,2026-01-16,413,58,0.14043583535108958,0.3865152413793103,22.417884,17.833334,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurante no continente shopping,BROAD,7.0,2025-12-25,249,36,0.14457831325301204,0.6202020833333334,22.327275,14.0,0.0
GERAL,GERAL,Grupo de anúncios 1,cinema,BROAD,10.0,2026-02-05,561,230,0.40998217468805703,0.09655335652173913,22.207272,97.333332,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas Continente shopping,BROAD,3.0,2025-12-15,261,42,0.16091954022988506,0.528542,22.198764,58.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ingresso cinepolis,BROAD,5.0,2026-02-08,408,115,0.2818627450980392,0.1929828956521739,22.193033,44.416668,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping criciuma,BROAD,8.0,2025-12-28,550,106,0.19272727272727272,0.20887533962264151,22.140786,119.8125,0.0
GERAL,GERAL,Grupo de anúncios 1,Continente shopping,BROAD,8.0,2025-12-13,333,39,0.11711711711711711,0.567316641025641,22.125349,42.0,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes,BROAD,1.0,2026-02-01,592,27,0.04560810810810811,0.8188888888888889,22.11,8.5,0.0
GERAL,GERAL,Grupo de anúncios 1,neumarkt shopping,BROAD,7.0,2025-12-11,313,37,0.1182108626198083,0.5973911891891892,22.103474,49.5,0.0
GERAL,GERAL,Narbona - Genérico Awareness,shopping continente,BROAD,8.0,2026-03-07,130,28,0.2153846153846154,0.7891823214285715,22.097105,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,filmes assistir,BROAD,,2026-02-08,1490,266,0.17852348993288591,0.08238182330827067,21.913565,61.657137,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,7.0,2025-12-11,432,39,0.09027777777777778,0.5580614358974358,21.764396,32.435896,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,7.0,2025-12-16,486,63,0.12962962962962962,0.3431864603174603,21.620747,72.394343,0.0
GERAL,GERAL,Grupo de anúncios 1,cinema shopping nações criciuma,BROAD,8.0,2026-01-17,105,36,0.34285714285714286,0.6003065277777777,21.611035,9.0,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes,BROAD,1.0,2026-01-29,567,26,0.04585537918871252,0.8274667307692307,21.514135,12.0,0.0
GERAL,GERAL,Grupo de anúncios 1,filmes em cartaz norte shopping,BROAD,10.0,2026-02-08,398,139,0.3492462311557789,0.15337541726618706,21.319183,55.114935,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes,BROAD,1.0,2026-01-30,649,22,0.03389830508474576,0.9681818181818183,21.3,6.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no Nações shopping,BROAD,3.0,2025-12-14,237,40,0.16877637130801687,0.5323576750000001,21.294307,47.0,0.0
GERAL,GERAL,Narbona - Alta intenção,shopping continente são josé,BROAD,7.0,2026-01-22,130,23,0.17692307692307693,0.922608695652174,21.22,19.0,0.0
GERAL,GERAL,Narbona - Alta intenção,shopping continente são josé,BROAD,7.0,2026-01-30,58,14,0.2413793103448276,1.5085714285714287,21.12,11.5,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas no Nações shopping,BROAD,3.0,2025-12-15,193,40,0.20725388601036268,0.5278058,21.112232,40.999999,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes próximos a mim,BROAD,1.0,2026-01-09,796,28,0.035175879396984924,0.7487142142857143,20.963998,13.0,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurante no continente shopping,BROAD,7.0,2025-12-28,381,42,0.11023622047244094,0.4976833095238095,20.902699,31.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping criciuma,BROAD,8.0,2025-12-29,490,98,0.2,0.21241638775510205,20.816806,127.002976,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes,BROAD,1.0,2026-02-11,450,18,0.04,1.1522222222222223,20.74,9.666666,0.0
GERAL,GERAL,Grupo de anúncios 1,comprar presentes em joinville,BROAD,,2026-01-10,441,70,0.15873015873015872,0.2961872428571429,20.733107,71.145834,0.0
GERAL,GERAL,Grupo de anúncios 1,filmes em cartaz norte shopping,BROAD,10.0,2026-02-07,357,107,0.29971988795518206,0.19181469158878503,20.524172,37.800001,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes,BROAD,1.0,2026-01-28,558,21,0.03763440860215054,0.9771428571428572,20.52,6.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping criciuma,BROAD,8.0,2026-01-01,805,133,0.16521739130434782,0.15408967669172932,20.493927,101.002315,0.0
GERAL,GERAL,Narbona - Alta intenção,shopping continente,BROAD,8.0,2026-03-06,133,19,0.14285714285714285,1.074218157894737,20.410145,4.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ingresso cinepolis,BROAD,5.0,2026-02-03,126,27,0.21428571428571427,0.7551851851851852,20.39,12.833336,0.0
GERAL,GERAL,Narbona - Alta intenção,shopping continente,BROAD,8.0,2026-03-07,175,31,0.17714285714285713,0.6564244193548386,20.349157,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,cinema,BROAD,10.0,2026-02-04,334,94,0.281437125748503,0.2155411595744681,20.260869,42.76923,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping,BROAD,8.0,2026-01-13,1073,116,0.10810810810810811,0.17429814655172415,20.218585,51.645833,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping criciuma,BROAD,8.0,2025-12-15,269,43,0.15985130111524162,0.46893379069767444,20.164153,63.574074,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping criciuma,BROAD,8.0,2025-12-24,674,89,0.13204747774480713,0.22616750561797752,20.128908,71.59402,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping criciuma,BROAD,8.0,2025-12-19,296,53,0.17905405405405406,0.3768567358490566,19.973407,72.0,0.0
GERAL,GERAL,Narbona - Genérico Awareness,continente shopping,BROAD,8.0,2026-02-27,94,23,0.24468085106382978,0.8673181304347826,19.948317,14.5,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping,BROAD,8.0,2025-12-16,839,123,0.1466030989272944,0.1619652032520325,19.92172,146.020834,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,8.0,2025-12-13,591,45,0.07614213197969544,0.44257593333333334,19.915917,73.094907,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,7.0,2025-12-15,617,73,0.11831442463533225,0.27262680821917806,19.901757,63.833333,0.0
GERAL,GERAL,Grupo de anúncios 1,loja nova no garten shopping,BROAD,,2026-01-18,240,21,0.0875,0.941129380952381,19.763717,7.166666,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping,BROAD,8.0,2025-12-13,928,119,0.12823275862068967,0.16589274789915967,19.741237,128.907407,0.0
GERAL,GERAL,Narbona - Genérico Awareness,shopping continente,BROAD,8.0,2026-02-22,139,22,0.15827338129496402,0.895047,19.691034,25.0,0.0
GERAL,GERAL,Grupo de anúncios 1,filmes assistir,BROAD,,2026-02-08,727,114,0.15680880330123798,0.1714938947368421,19.550304,39.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,8.0,2025-12-14,502,50,0.099601593625498,0.39034272,19.517136,49.5,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping criciuma,BROAD,8.0,2025-12-26,472,81,0.1716101694915254,0.24051330864197532,19.481578,92.21131,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes continente shopping,BROAD,8.0,2026-01-12,147,23,0.1564625850340136,0.8430434782608696,19.39,36.0,0.0
GERAL,GERAL,Narbona - Genérico Awareness,continente shopping,BROAD,8.0,2026-02-22,149,16,0.10738255033557047,1.2012959375,19.220735,10.0,0.0
GERAL,GERAL,Grupo de anúncios 1,cinema no cinema,BROAD,,2026-02-03,152,34,0.2236842105263158,0.5638235294117647,19.17,21.970601,0.0
GERAL,GERAL,Grupo de anúncios 1,Cinema Garten Shopping,BROAD,9.0,2026-02-07,703,174,0.24751066856330015,0.10971344252873563,19.090139,46.590911,0.0
GERAL,GERAL,Grupo de anúncios 1,Continente shopping,BROAD,8.0,2025-12-16,286,36,0.1258741258741259,0.5297903611111111,19.072453,43.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,8.0,2025-12-28,894,135,0.15100671140939598,0.14122042222222222,19.064757,132.789854,0.0
GERAL,GERAL,Narbona - Alta intenção,restaurantes próximos a mim,BROAD,1.0,2025-12-14,182,17,0.09340659340659341,1.1182695294117648,19.010582,5.0,0.0
GERAL,GERAL,Grupo de anúncios 1,Nações shopping,BROAD,7.0,2025-12-11,209,24,0.11483253588516747,0.7903766666666666,18.96904,33.0,0.0
GERAL,GERAL,Narbona - Genérico Awareness,shopping continente,BROAD,8.0,2026-02-28,126,28,0.2222222222222222,0.6767116071428572,18.947925,21.5,0.0
GERAL,GERAL,Grupo de anúncios 1,loja garten shopping,BROAD,6.0,2025-12-16,196,31,0.15816326530612246,0.6109662580645161,18.939954,47.02381,0.0
GERAL,GERAL,Narbona - Alta intenção,shopping continente restaurantes,BROAD,7.0,2025-12-23,213,29,0.13615023474178403,0.6526729655172414,18.927516,27.0,0.0
GERAL,GERAL,Grupo de anúncios 1,ingresso cinepolis,BROAD,5.0,2026-02-07,396,81,0.20454545454545456,0.23197504938271604,18.789979,28.333334,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping criciuma,BROAD,8.0,2025-12-25,601,99,0.16472545757071547,0.1894618282828283,18.756721,54.956522,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping blumenau,BROAD,8.0,2025-12-23,859,110,0.1280558789289872,0.17047811818181818,18.752593,144.98178,0.0
GERAL,GERAL,Narbona - Genérico Awareness,restaurantes,BROAD,1.0,2026-02-20,710,20,0.028169014084507043,0.9325,18.65,7.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping,BROAD,8.0,2026-01-18,433,49,0.11316397228637413,0.38017671428571426,18.628659,19.141706,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping criciuma,BROAD,8.0,2025-12-13,233,29,0.12446351931330472,0.6420746206896552,18.620164,34.6875,0.0
