shopping,shopping_sigla,hora,dia_semana,impressoes,cliques,ctr,custo,conversoes,valor_conversoes
GERAL,GERAL,8,MONDAY,1116,257,0.2302867383512545,16.054773,268.067831,1.0
GERAL,GERAL,9,MONDAY,1817,398,0.2190423775454045,25.553658,350.412321,1.0
GERAL,GERAL,10,MONDAY,2402,558,0.23230641132389676,37.525326,560.415806,4.0
GERAL,GERAL,11,MONDAY,2624,567,0.21608231707317074,36.578022,478.500003,0.0
GERAL,GERAL,12,MONDAY,3139,735,0.23415100350430074,47.125839,597.891672,5.0
GERAL,GERAL,13,MONDAY,3032,712,0.23482849604221637,44.442878,591.395629,3.0
GERAL,GERAL,14,MONDAY,2816,628,0.22301136363636365,40.948105,450.639187,1.0
GERAL,GERAL,15,MONDAY,2850,640,0.22456140350877193,40.50524,565.73805,7.0
GERAL,GERAL,16,MONDAY,2974,649,0.21822461331540013,43.255504,506.837952,0.0
GERAL,GERAL,17,MONDAY,3132,722,0.2305236270753512,51.527637,654.798136,5.0
GERAL,GERAL,18,MONDAY,3016,719,0.23839522546419098,50.712781,685.444969,5.0
GERAL,GERAL,19,MONDAY,2478,537,0.21670702179176757,34.915184,517.721852,3.0
GERAL,GERAL,20,MONDAY,1901,450,0.23671751709626512,26.425297,353.025756,2.0
GERAL,GERAL,21,MONDAY,1305,267,0.2045977011494253,17.624076,187.483332,5.0
GERAL,GERAL,22,MONDAY,856,172,0.20093457943925233,10.508333,100.574803,0.0
GERAL,GERAL,23,MONDAY,498,100,0.20080321285140562,6.382722,93.562501,1.0
GERAL,GERAL,0,TUESDAY,326,92,0.2822085889570552,5.509632,67.007936,0.0
GERAL,GERAL,1,TUESDAY,145,32,0.2206896551724138,2.338256,13.75,0.0
GERAL,GERAL,2,TUESDAY,67,15,0.22388059701492538,1.151271,6.333333,0.0
GERAL,GERAL,3,TUESDAY,78,22,0.28205128205128205,1.462088,20.166666,2.0
GERAL,GERAL,4,TUESDAY,50,10,0.2,0.59446,6.5,0.0
GERAL,GERAL,5,TUESDAY,125,33,0.264,2.614162,31.519047,0.0
GERAL,GERAL,6,TUESDAY,354,80,0.22598870056497175,5.594261,64.145834,3.0
GERAL,GERAL,7,TUESDAY,849,203,0.23910482921083628,15.154682,127.904762,1.0
GERAL,GERAL,8,TUESDAY,1461,356,0.243668720054757,22.664028,240.497186,0.0
GERAL,GERAL,9,TUESDAY,2291,485,0.21169794849410736,32.609709,382.090007,2.0
GERAL,GERAL,10,TUESDAY,2596,622,0.23959938366718028,42.467562,509.423899,3.0
GERAL,GERAL,11,TUESDAY,2965,689,0.2323777403035413,43.502694,512.550877,4.0
GERAL,GERAL,12,TUESDAY,3492,768,0.21993127147766323,54.711489,549.395417,3.0
GERAL,GERAL,13,TUESDAY,3170,717,0.22618296529968454,51.834083,602.028702,5.0
GERAL,GERAL,14,TUESDAY,2984,638,0.21380697050938338,48.448852,472.65205,4.0
GERAL,GERAL,15,TUESDAY,3135,668,0.21307814992025517,46.83975,431.239485,0.0
GERAL,GERAL,16,TUESDAY,3029,609,0.2010564542753384,47.729716,462.454277,4.0
GERAL,GERAL,17,TUESDAY,3193,650,0.20357031005324147,51.60347,513.883053,4.0
GERAL,GERAL,18,TUESDAY,2995,701,0.2340567612687813,54.664266,550.922537,3.0
GERAL,GERAL,19,TUESDAY,2307,589,0.2553099263112267,42.703858,565.880036,9.0
GERAL,GERAL,20,TUESDAY,1618,376,0.2323856613102596,26.082197,312.734844,3.0
GERAL,GERAL,21,TUESDAY,1073,235,0.2190121155638397,12.88074,163.738109,0.0
GERAL,GERAL,22,TUESDAY,842,195,0.23159144893111638,11.678403,135.004073,3.0
GERAL,GERAL,23,TUESDAY,493,113,0.22920892494929007,7.17105,88.743589,0.0
GERAL,GERAL,0,WEDNESDAY,320,79,0.246875,4.417059,47.272982,0.0
GERAL,GERAL,1,WEDNESDAY,155,40,0.25806451612903225,2.342991,21.0,0.0
GERAL,GERAL,2,WEDNESDAY,67,14,0.208955223880597,1.120066,8.697222,0.0
GERAL,GERAL,3,WEDNESDAY,53,12,0.22641509433962265,1.030201,7.09091,0.0
GERAL,GERAL,4,WEDNESDAY,63,9,0.14285714285714285,0.519659,6.0,0.0
GERAL,GERAL,5,WEDNESDAY,113,31,0.2743362831858407,3.026084,25.0,0.0
GERAL,GERAL,6,WEDNESDAY,368,92,0.25,7.133247,39.595837,0.0
GERAL,GERAL,7,WEDNESDAY,876,190,0.21689497716894976,13.589392,126.13723,3.0
GERAL,GERAL,8,WEDNESDAY,1374,328,0.23871906841339155,23.79086,230.455117,1.0
GERAL,GERAL,9,WEDNESDAY,1931,411,0.21284308648368722,31.121097,351.877488,2.0
GERAL,GERAL,10,WEDNESDAY,2386,534,0.22380553227158423,40.186883,379.996551,4.0
GERAL,GERAL,11,WEDNESDAY,2656,582,0.2191265060240964,43.696432,409.558945,3.0
GERAL,GERAL,12,WEDNESDAY,3100,687,0.22161290322580646,60.039068,478.948962,2.0
GERAL,GERAL,13,WEDNESDAY,2948,666,0.2259158751696065,52.442494,517.923218,4.0
GERAL,GERAL,14,WEDNESDAY,2800,597,0.21321428571428572,47.118746,422.208379,0.0
GERAL,GERAL,15,WEDNESDAY,2980,676,0.22684563758389262,54.67954,506.968287,6.0
GERAL,GERAL,16,WEDNESDAY,2963,662,0.2234222072224097,51.133622,478.368245,4.0
GERAL,GERAL,17,WEDNESDAY,3004,654,0.21770972037283623,54.354544,534.284122,4.0
GERAL,GERAL,18,WEDNESDAY,2747,663,0.241354204586822,52.642907,576.327565,7.0
GERAL,GERAL,19,WEDNESDAY,2063,447,0.2166747455162385,32.075729,367.414122,1.0
GERAL,GERAL,20,WEDNESDAY,1581,305,0.19291587602783047,23.445435,234.169046,0.0
GERAL,GERAL,21,WEDNESDAY,1024,180,0.17578125,11.755429,116.494025,1.0
GERAL,GERAL,22,WEDNESDAY,705,133,0.18865248226950354,9.477235,90.098332,0.0
GERAL,GERAL,23,WEDNESDAY,368,83,0.22554347826086957,5.486727,58.366341,0.0
GERAL,GERAL,0,THURSDAY,343,79,0.2303206997084548,5.937904,90.269876,2.0
GERAL,GERAL,1,THURSDAY,152,34,0.2236842105263158,2.283646,25.5,0.0
GERAL,GERAL,2,THURSDAY,79,16,0.20253164556962025,0.805256,12.109091,0.0
GERAL,GERAL,3,THURSDAY,52,9,0.17307692307692307,0.87803,8.0,0.0
GERAL,GERAL,4,THURSDAY,78,16,0.20512820512820512,1.11,12.333333,1.0
GERAL,GERAL,5,THURSDAY,117,32,0.27350427350427353,2.241209,36.0,2.0
GERAL,GERAL,6,THURSDAY,352,77,0.21875,5.282026,50.666667,1.0
GERAL,GERAL,7,THURSDAY,917,208,0.2268266085059978,16.238641,143.628496,5.0
GERAL,GERAL,8,THURSDAY,1415,323,0.2282685512367491,24.331908,230.22753,3.0
GERAL,GERAL,9,THURSDAY,1987,458,0.23049823855057877,34.322403,336.215439,0.0
GERAL,GERAL,10,THURSDAY,2462,529,0.2148659626320065,36.18685,398.43783,1.0
GERAL,GERAL,11,THURSDAY,2736,642,0.23464912280701755,50.318277,501.786347,2.0
GERAL,GERAL,12,THURSDAY,3270,730,0.22324159021406728,51.856689,623.795044,6.0
GERAL,GERAL,13,THURSDAY,3025,709,0.2343801652892562,52.201565,577.505624,9.0
GERAL,GERAL,14,THURSDAY,2846,644,0.22628250175685172,49.734733,502.354221,5.0
GERAL,GERAL,15,THURSDAY,2924,702,0.24008207934336526,54.39492,592.171402,4.0
GERAL,GERAL,16,THURSDAY,2951,630,0.2134869535750593,50.276246,535.760769,7.0
GERAL,GERAL,17,THURSDAY,2606,575,0.22064466615502687,43.865938,428.710925,5.0
GERAL,GERAL,18,THURSDAY,2294,529,0.23060156931124673,40.223387,415.041957,2.0
GERAL,GERAL,19,THURSDAY,2114,402,0.1901608325449385,31.23409,294.016398,1.0
GERAL,GERAL,20,THURSDAY,1617,337,0.20841063698206555,25.659484,266.64432,1.0
GERAL,GERAL,21,THURSDAY,1191,271,0.22753988245172124,18.975808,171.107576,0.0
GERAL,GERAL,22,THURSDAY,718,158,0.2200557103064067,10.836776,91.500001,0.0
GERAL,GERAL,23,THURSDAY,402,85,0.21144278606965175,6.265578,60.742424,0.0
GERAL,GERAL,0,FRIDAY,349,94,0.2693409742120344,6.860173,74.53801,0.0
GERAL,GERAL,1,FRIDAY,146,27,0.18493150684931506,1.915379,18.333334,0.0
GERAL,GERAL,2,FRIDAY,96,22,0.22916666666666666,1.775239,13.291585,0.0
GERAL,GERAL,3,FRIDAY,72,17,0.2361111111111111,0.967628,12.833334,0.0
GERAL,GERAL,4,FRIDAY,85,18,0.21176470588235294,1.205337,15.75,0.0
GERAL,GERAL,5,FRIDAY,127,27,0.2125984251968504,2.374982,14.000001,0.0
GERAL,GERAL,6,FRIDAY,409,98,0.2396088019559902,9.848954,65.747623,0.0
GERAL,GERAL,7,FRIDAY,882,188,0.21315192743764172,13.095465,128.34188,1.0
GERAL,GERAL,8,FRIDAY,1510,343,0.2271523178807947,25.021315,275.182972,1.0
GERAL,GERAL,9,FRIDAY,2041,440,0.21558059774620283,33.512778,341.615992,4.0
GERAL,GERAL,10,FRIDAY,2517,564,0.22407628128724671,42.651361,457.176831,1.0
GERAL,GERAL,11,FRIDAY,2733,589,0.21551408708379072,42.422737,432.604986,2.0
GERAL,GERAL,12,FRIDAY,3256,756,0.2321867321867322,59.968322,578.957234,6.0
GERAL,GERAL,13,FRIDAY,3041,727,0.2390660966787241,54.662895,564.804463,5.0
GERAL,GERAL,14,FRIDAY,2989,674,0.22549347607895617,52.434887,554.196071,5.0
GERAL,GERAL,15,FRIDAY,3112,686,0.22043701799485863,58.669564,554.100964,5.0
GERAL,GERAL,16,FRIDAY,3270,711,0.21743119266055047,59.099024,554.554114,4.0
GERAL,GERAL,17,FRIDAY,3188,659,0.20671267252195735,53.607804,532.152,6.0
GERAL,GERAL,18,FRIDAY,3155,737,0.2335974643423138,55.520423,575.51561,6.0
GERAL,GERAL,19,FRIDAY,2344,516,0.22013651877133106,39.636723,479.525637,4.0
GERAL,GERAL,20,FRIDAY,1719,378,0.2198952879581152,27.982003,294.842253,0.0
GERAL,GERAL,21,FRIDAY,1178,240,0.2037351443123939,16.777011,143.232705,0.0
GERAL,GERAL,22,FRIDAY,783,177,0.2260536398467433,12.005932,92.313852,0.0
GERAL,GERAL,23,FRIDAY,484,106,0.2190082644628099,6.374971,62.690909,0.0
GERAL,GERAL,0,SATURDAY,527,125,0.23719165085388993,8.554303,97.583335,1.0
GERAL,GERAL,1,SATURDAY,232,62,0.2672413793103448,4.587049,47.25,0.0
GERAL,GERAL,2,SATURDAY,166,36,0.21686746987951808,2.570547,23.416667,0.0
GERAL,GERAL,3,SATURDAY,87,26,0.2988505747126437,1.621177,13.1,0.0
GERAL,GERAL,4,SATURDAY,82,19,0.23170731707317074,2.473405,21.0,0.0
GERAL,GERAL,5,SATURDAY,114,24,0.21052631578947367,1.499859,23.075758,0.0
GERAL,GERAL,6,SATURDAY,314,67,0.21337579617834396,7.06838,54.1964,1.0
GERAL,GERAL,7,SATURDAY,914,182,0.19912472647702406,14.393075,137.353496,2.0
GERAL,GERAL,8,SATURDAY,1953,398,0.20378904249871993,33.358838,282.119533,1.0
GERAL,GERAL,9,SATURDAY,3143,670,0.21317212853961184,53.793805,590.010708,5.0
GERAL,GERAL,10,SATURDAY,3962,929,0.23447753659767795,72.935283,687.419875,3.0
GERAL,GERAL,11,SATURDAY,4587,1053,0.22956180510137345,83.297388,807.609882,2.0
GERAL,GERAL,12,SATURDAY,5036,1291,0.25635424940428914,97.73162,976.281345,4.0
GERAL,GERAL,13,SATURDAY,5086,1255,0.2467558002359418,95.524594,969.52662,9.0
GERAL,GERAL,14,SATURDAY,4434,1142,0.2575552548488949,84.343892,933.134883,11.0
GERAL,GERAL,15,SATURDAY,4206,1027,0.24417498811222063,74.09042,838.849358,5.0
GERAL,GERAL,16,SATURDAY,3777,992,0.2626423087106169,69.732549,815.958863,8.0
GERAL,GERAL,17,SATURDAY,3512,929,0.2645216400911162,60.884532,756.492831,5.0
GERAL,GERAL,18,SATURDAY,2874,783,0.27244258872651356,46.815961,627.953813,2.0
GERAL,GERAL,19,SATURDAY,2237,564,0.2521233795261511,30.808447,465.213715,4.0
GERAL,GERAL,20,SATURDAY,1371,349,0.25455871626549964,22.05908,282.090153,2.0
GERAL,GERAL,21,SATURDAY,654,149,0.22782874617737003,9.197696,118.678495,1.0
GERAL,GERAL,22,SATURDAY,398,76,0.19095477386934673,4.101348,38.220269,1.0
GERAL,GERAL,23,SATURDAY,164,37,0.22560975609756098,2.301197,22.0,0.0
GERAL,GERAL,0,SUNDAY,946,404,0.427061310782241,10.467692,147.902431,3.0
GERAL,GERAL,1,SUNDAY,590,248,0.42033898305084744,6.511861,108.214721,2.0
GERAL,GERAL,2,SUNDAY,305,121,0.39672131147540984,3.698567,36.416666,1.0
GERAL,GERAL,3,SUNDAY,162,72,0.4444444444444444,2.082206,22.500001,0.0
GERAL,GERAL,4,SUNDAY,156,67,0.42948717948717946,2.199527,25.023809,0.0
GERAL,GERAL,5,SUNDAY,155,67,0.432258064516129,1.539934,21.024543,0.0
GERAL,GERAL,6,SUNDAY,303,113,0.37293729372937295,3.409703,33.157443,0.0
GERAL,GERAL,7,SUNDAY,822,303,0.3686131386861314,10.523946,133.982035,4.0
GERAL,GERAL,8,SUNDAY,2301,857,0.37244676227727075,29.035656,328.676191,4.0
GERAL,GERAL,9,SUNDAY,4683,1826,0.3899209908178518,61.84381,672.001094,2.0
GERAL,GERAL,10,SUNDAY,6625,2580,0.38943396226415095,91.143956,1045.15139,9.0
GERAL,GERAL,11,SUNDAY,8111,3234,0.3987177906546665,109.83465,1289.73374,10.0
GERAL,GERAL,12,SUNDAY,9239,3595,0.38911137569000975,120.599168,1456.260658,8.0
GERAL,GERAL,13,SUNDAY,9545,3752,0.39308538501833423,134.193855,1534.180086,9.0
GERAL,GERAL,14,SUNDAY,8042,3082,0.3832380004973887,113.491949,1289.025708,8.0
GERAL,GERAL,15,SUNDAY,6939,2613,0.3765672287073065,88.216917,1147.296685,11.0
GERAL,GERAL,16,SUNDAY,6316,2411,0.38172894236858773,91.780884,969.193947,7.0
GERAL,GERAL,17,SUNDAY,5826,2159,0.3705801579128047,88.829403,953.487094,11.0
GERAL,GERAL,18,SUNDAY,5018,1810,0.360701474691112,63.649539,783.909226,6.0
GERAL,GERAL,19,SUNDAY,4030,1382,0.34292803970223323,49.758118,530.167968,2.0
GERAL,GERAL,20,SUNDAY,2978,1017,0.3415043653458697,30.759502,319.671699,2.0
GERAL,GERAL,21,SUNDAY,2233,801,0.3587102552619794,25.045057,293.273244,4.0
GERAL,GERAL,22,SUNDAY,1420,459,0.3232394366197183,17.267228,162.059052,2.0
GERAL,GERAL,23,SUNDAY,742,242,0.3261455525606469,7.993408,81.819914,0.0
GERAL,GERAL,0,MONDAY,626,291,0.46485623003194887,9.774918,100.277873,0.0
GERAL,GERAL,1,MONDAY,277,147,0.5306859205776173,3.836487,55.204091,1.0
GERAL,GERAL,2,MONDAY,159,83,0.5220125786163522,1.672708,29.2,2.0
GERAL,GERAL,3,MONDAY,89,45,0.5056179775280899,1.688382,19.075756,0.0
GERAL,GERAL,4,MONDAY,67,27,0.40298507462686567,0.427364,11.404761,1.0
GERAL,GERAL,5,MONDAY,101,49,0.48514851485148514,1.578066,20.125,0.0
GERAL,GERAL,6,MONDAY,339,140,0.41297935103244837,4.721505,57.202614,1.0
GERAL,GERAL,7,MONDAY,857,359,0.41890315052508753,11.103414,134.94316,1.0
GERAL,GERAL,8,MONDAY,1637,632,0.3860720830788027,18.786814,217.587887,2.0
GERAL,GERAL,9,MONDAY,2889,1036,0.35860159224645205,33.055121,390.384912,0.0
GERAL,GERAL,10,MONDAY,3664,1306,0.3564410480349345,41.442987,546.991167,7.0
GERAL,GERAL,11,MONDAY,4532,1568,0.34598411297440423,45.925703,613.682668,4.0
GERAL,GERAL,12,MONDAY,5638,2058,0.3650230578219227,61.462027,801.622491,6.0
GERAL,GERAL,13,MONDAY,4840,1716,0.35454545454545455,52.323453,701.661978,4.0
GERAL,GERAL,14,MONDAY,4497,1535,0.3413386702245942,47.630438,723.56683,2.0
GERAL,GERAL,15,MONDAY,4553,1568,0.3443883153964419,52.07602,659.020981,7.0
GERAL,GERAL,16,MONDAY,4838,1596,0.329888383629599,47.7825,622.617019,5.0
GERAL,GERAL,17,MONDAY,5128,1768,0.34477379095163807,54.206596,735.127581,9.0
GERAL,GERAL,18,MONDAY,5378,1810,0.3365563406470807,58.570317,858.237067,7.0
GERAL,GERAL,19,MONDAY,4732,1596,0.33727810650887574,49.623796,670.767082,4.0
GERAL,GERAL,20,MONDAY,3833,1330,0.3469866944951735,40.756776,535.017991,3.0
GERAL,GERAL,21,MONDAY,3190,1113,0.34890282131661443,29.220118,406.569227,5.0
GERAL,GERAL,22,MONDAY,2331,805,0.34534534534534533,20.970755,304.243992,5.0
GERAL,GERAL,23,MONDAY,1332,453,0.3400900900900901,12.935026,194.667588,4.0
GERAL,GERAL,0,TUESDAY,688,290,0.42151162790697677,7.067212,88.380158,0.0
GERAL,GERAL,1,TUESDAY,335,146,0.43582089552238806,3.825726,56.951959,1.0
GERAL,GERAL,2,TUESDAY,142,58,0.4084507042253521,1.070909,13.595238,0.0
GERAL,GERAL,3,TUESDAY,97,35,0.36082474226804123,0.998515,17.0,0.0
GERAL,GERAL,4,TUESDAY,115,45,0.391304347826087,1.540792,17.413492,0.0
GERAL,GERAL,5,TUESDAY,190,67,0.3526315789473684,1.748571,21.535987,0.0
GERAL,GERAL,6,TUESDAY,574,223,0.3885017421602787,5.67945,82.078322,1.0
GERAL,GERAL,7,TUESDAY,1257,520,0.41368337311058073,13.489684,190.182112,1.0
GERAL,GERAL,8,TUESDAY,2140,838,0.39158878504672895,22.346393,298.428937,2.0
GERAL,GERAL,9,TUESDAY,3085,1108,0.3591572123176661,34.358839,419.629393,2.0
GERAL,GERAL,10,TUESDAY,3708,1384,0.3732470334412082,41.968898,547.578022,2.0
GERAL,GERAL,11,TUESDAY,4591,1709,0.37225005445436726,50.350517,750.707807,5.0
GERAL,GERAL,12,TUESDAY,5547,2158,0.38903912024517756,67.868996,893.245604,5.0
GERAL,GERAL,13,TUESDAY,4666,1694,0.3630518645520789,50.433044,709.215353,10.0
GERAL,GERAL,14,TUESDAY,4422,1506,0.3405698778833107,48.520913,663.881754,2.0
GERAL,GERAL,15,TUESDAY,4822,1614,0.33471588552467857,49.655096,672.657005,3.0
GERAL,GERAL,16,TUESDAY,5281,1780,0.33705737549706494,55.430546,696.850296,9.0
GERAL,GERAL,17,TUESDAY,5593,1933,0.34561058465939565,64.497755,713.904533,3.0
GERAL,GERAL,18,TUESDAY,5627,1959,0.3481428825306558,62.273955,807.621105,7.0
GERAL,GERAL,19,TUESDAY,4894,1654,0.3379648549243972,51.910898,699.749639,11.0
GERAL,GERAL,20,TUESDAY,4037,1428,0.35372801585335645,42.082651,601.461826,9.0
GERAL,GERAL,21,TUESDAY,3185,1125,0.3532182103610675,36.909749,430.28192,8.0
GERAL,GERAL,22,TUESDAY,2170,799,0.36820276497695853,23.727769,288.244281,2.0
GERAL,GERAL,23,TUESDAY,1113,381,0.3423180592991914,10.454702,100.451466,0.0
GERAL,GERAL,0,WEDNESDAY,780,330,0.4230769230769231,7.13396,124.843263,3.0
GERAL,GERAL,1,WEDNESDAY,331,128,0.3867069486404834,3.668881,40.290045,0.0
GERAL,GERAL,2,WEDNESDAY,190,77,0.4052631578947368,1.925571,15.183768,0.0
GERAL,GERAL,3,WEDNESDAY,89,32,0.3595505617977528,0.820188,12.0,0.0
GERAL,GERAL,4,WEDNESDAY,87,47,0.5402298850574713,0.935813,19.23167,0.0
GERAL,GERAL,5,WEDNESDAY,195,72,0.36923076923076925,1.79606,21.525692,0.0
GERAL,GERAL,6,WEDNESDAY,501,202,0.4031936127744511,6.30383,70.663671,1.0
GERAL,GERAL,7,WEDNESDAY,1315,505,0.3840304182509506,15.240998,258.59363,3.0
GERAL,GERAL,8,WEDNESDAY,2321,868,0.3739767341663076,25.577935,393.488155,4.0
GERAL,GERAL,9,WEDNESDAY,3182,1182,0.3714644877435575,36.662206,454.066843,3.0
GERAL,GERAL,10,WEDNESDAY,3684,1338,0.36319218241042345,43.484404,542.446285,6.0
GERAL,GERAL,11,WEDNESDAY,4352,1596,0.36672794117647056,49.584135,656.401297,2.0
GERAL,GERAL,12,WEDNESDAY,5705,2220,0.38913234005258546,64.030795,942.36934,9.0
GERAL,GERAL,13,WEDNESDAY,4534,1665,0.3672254080282311,52.348113,678.636756,2.0
GERAL,GERAL,14,WEDNESDAY,4334,1537,0.35463774803876325,49.55613,619.866779,3.0
GERAL,GERAL,15,WEDNESDAY,4500,1530,0.34,46.278003,620.940495,3.0
GERAL,GERAL,16,WEDNESDAY,5121,1731,0.3380199179847686,57.501419,682.657062,2.0
GERAL,GERAL,17,WEDNESDAY,5541,1925,0.3474102147626782,60.466211,768.12598,5.0
GERAL,GERAL,18,WEDNESDAY,5529,2042,0.36932537529390486,62.428627,780.644022,5.0
GERAL,GERAL,19,WEDNESDAY,4557,1586,0.348035988588984,47.101652,637.160373,7.0
GERAL,GERAL,20,WEDNESDAY,3795,1246,0.32832674571805004,36.242895,513.348585,3.0
GERAL,GERAL,21,WEDNESDAY,3058,1065,0.3482668410725965,29.652128,380.528825,2.0
GERAL,GERAL,22,WEDNESDAY,2276,765,0.336115992970123,19.494953,249.63121,2.0
GERAL,GERAL,23,WEDNESDAY,1245,423,0.3397590361445783,12.551409,302.791257,3.0
GERAL,GERAL,0,THURSDAY,744,331,0.44489247311827956,8.412758,145.369155,1.0
GERAL,GERAL,1,THURSDAY,308,132,0.42857142857142855,2.624927,40.318589,0.0
GERAL,GERAL,2,THURSDAY,205,85,0.4146341463414634,2.352291,34.166668,0.0
GERAL,GERAL,3,THURSDAY,111,51,0.4594594594594595,1.648913,22.103895,0.0
GERAL,GERAL,4,THURSDAY,95,37,0.3894736842105263,1.361587,11.533334,1.0
GERAL,GERAL,5,THURSDAY,184,71,0.3858695652173913,1.982237,30.801949,0.0
GERAL,GERAL,6,THURSDAY,617,248,0.4019448946515397,5.184164,84.254064,1.0
GERAL,GERAL,7,THURSDAY,1366,545,0.3989751098096633,15.237967,212.432065,1.0
GERAL,GERAL,8,THURSDAY,2224,825,0.37095323741007197,25.72498,318.242438,2.0
GERAL,GERAL,9,THURSDAY,3146,1187,0.37730451366815004,32.24353,538.828094,9.0
GERAL,GERAL,10,THURSDAY,3808,1402,0.36817226890756305,43.889443,550.434059,4.0
GERAL,GERAL,11,THURSDAY,4473,1633,0.36507936507936506,52.544978,612.004736,5.0
GERAL,GERAL,12,THURSDAY,5514,2109,0.382480957562568,59.583242,860.604984,11.0
GERAL,GERAL,13,THURSDAY,4460,1614,0.3618834080717489,48.532749,697.801649,6.0
GERAL,GERAL,14,THURSDAY,4077,1387,0.34020112828059845,48.614737,623.48543,4.0
GERAL,GERAL,15,THURSDAY,4107,1421,0.3459946432919406,44.02284,586.300973,5.0
GERAL,GERAL,16,THURSDAY,4413,1562,0.3539542261500113,49.465922,590.28821,0.0
GERAL,GERAL,17,THURSDAY,4874,1697,0.3481739844070579,55.013108,646.947496,6.0
GERAL,GERAL,18,THURSDAY,5048,1739,0.3444928684627575,56.597765,746.789336,9.0
GERAL,GERAL,19,THURSDAY,4637,1577,0.34009057580332114,52.266714,612.415547,6.0
GERAL,GERAL,20,THURSDAY,4014,1391,0.346537120079721,42.524086,525.221939,5.0
GERAL,GERAL,21,THURSDAY,3299,1125,0.3410124280084874,30.596567,433.286765,5.0
GERAL,GERAL,22,THURSDAY,2284,779,0.3410683012259194,23.784758,281.886635,4.0
GERAL,GERAL,23,THURSDAY,1285,434,0.3377431906614786,13.047802,162.412205,1.0
GERAL,GERAL,0,FRIDAY,782,311,0.3976982097186701,9.248613,159.03888,2.0
GERAL,GERAL,1,FRIDAY,322,121,0.37577639751552794,3.387555,47.071527,0.0
GERAL,GERAL,2,FRIDAY,170,69,0.40588235294117647,1.294837,24.90341,0.0
GERAL,GERAL,3,FRIDAY,132,48,0.36363636363636365,1.247659,33.90909,0.0
GERAL,GERAL,4,FRIDAY,110,41,0.37272727272727274,1.259805,15.380953,0.0
GERAL,GERAL,5,FRIDAY,213,86,0.40375586854460094,3.237051,29.63187,0.0
GERAL,GERAL,6,FRIDAY,674,261,0.38724035608308605,8.407547,91.724368,1.0
GERAL,GERAL,7,FRIDAY,1401,562,0.4011420413990007,17.7091,194.677605,2.0
GERAL,GERAL,8,FRIDAY,2296,824,0.3588850174216028,26.850604,272.394639,5.0
GERAL,GERAL,9,FRIDAY,3198,1173,0.36679174484052535,37.089618,438.859454,2.0
GERAL,GERAL,10,FRIDAY,3776,1364,0.361228813559322,40.276994,548.447713,4.0
GERAL,GERAL,11,FRIDAY,4496,1566,0.34830960854092524,51.553537,669.405481,6.0
GERAL,GERAL,12,FRIDAY,5921,2124,0.3587231886505658,73.146899,809.248733,3.0
GERAL,GERAL,13,FRIDAY,4690,1743,0.3716417910447761,59.539327,720.835256,4.0
GERAL,GERAL,14,FRIDAY,4387,1578,0.3596991110098017,59.72841,685.189203,8.0
GERAL,GERAL,15,FRIDAY,4455,1636,0.3672278338945006,54.550578,696.572696,3.0
GERAL,GERAL,16,FRIDAY,4758,1734,0.3644388398486759,58.66929,667.50934,5.0
GERAL,GERAL,17,FRIDAY,5274,1946,0.3689799014031096,68.939594,819.046681,8.0
GERAL,GERAL,18,FRIDAY,5721,2163,0.37808075511274253,73.131425,964.385017,12.0
GERAL,GERAL,19,FRIDAY,5156,1848,0.3584173778122576,62.918052,764.272384,8.0
GERAL,GERAL,20,FRIDAY,4491,1668,0.37140948563794257,62.877661,711.531355,10.0
GERAL,GERAL,21,FRIDAY,3296,1256,0.38106796116504854,41.762985,416.741541,1.0
GERAL,GERAL,22,FRIDAY,2092,711,0.3398661567877629,26.038568,254.117437,0.0
GERAL,GERAL,23,FRIDAY,1219,422,0.34618539786710417,14.729373,138.83485,0.0
GERAL,GERAL,0,SATURDAY,979,425,0.4341164453524004,14.497817,142.948812,1.0
GERAL,GERAL,1,SATURDAY,500,218,0.436,5.760238,87.379308,2.0
GERAL,GERAL,2,SATURDAY,234,84,0.358974358974359,3.066848,30.289856,0.0
GERAL,GERAL,3,SATURDAY,165,68,0.4121212121212121,1.769874,29.5,1.0
GERAL,GERAL,4,SATURDAY,118,48,0.4067796610169492,1.241921,33.98853,0.0
GERAL,GERAL,5,SATURDAY,195,67,0.3435897435897436,2.435676,23.833333,0.0
GERAL,GERAL,6,SATURDAY,452,174,0.38495575221238937,7.341227,64.135282,0.0
GERAL,GERAL,7,SATURDAY,1222,468,0.3829787234042553,15.983538,183.252714,2.0
GERAL,GERAL,8,SATURDAY,2632,981,0.37272036474164133,36.001193,381.344811,2.0
GERAL,GERAL,9,SATURDAY,4340,1701,0.3919354838709677,59.466205,676.436935,10.0
GERAL,GERAL,10,SATURDAY,5655,2306,0.40778072502210433,80.36756,1012.87892,7.0
GERAL,GERAL,11,SATURDAY,6837,2853,0.41728828433523474,105.974831,1226.82049,6.0
GERAL,GERAL,12,SATURDAY,7969,3537,0.4438448989835613,117.517934,1522.951576,8.0
GERAL,GERAL,13,SATURDAY,7949,3475,0.4371619071581331,112.862799,1520.310546,17.0
GERAL,GERAL,14,SATURDAY,7229,3164,0.43768156038179556,98.391368,1462.571849,19.0
GERAL,GERAL,15,SATURDAY,6995,3058,0.43716940671908505,104.63089,1460.597979,8.0
GERAL,GERAL,16,SATURDAY,7199,3104,0.43117099597166275,99.685304,1333.607719,15.0
