shopping,shopping_sigla,conversion_action_name,categoria,data,conversoes,valor_conversoes
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-11-20,170.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-11-21,182.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-11-22,198.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-11-23,308.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-11-24,179.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-11-25,129.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-11-26,162.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-11-27,128.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-11-28,122.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-11-29,170.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-11-30,203.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-01,180.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-02,145.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-03,180.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-04,130.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-05,134.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-06,169.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-07,155.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-08,164.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-09,153.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-10,116.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-11,102.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-12,114.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-13,181.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-14,214.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-15,138.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-16,141.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-17,133.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-18,134.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-19,116.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-20,244.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-21,208.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-22,239.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-23,211.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-24,216.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-25,140.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-26,125.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-27,202.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-28,114.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-29,171.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-30,228.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2025-12-31,175.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-01,157.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-02,1.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-03,2.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-06,135.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-07,188.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-08,246.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-09,252.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-10,250.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-11,234.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-12,180.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-13,168.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-14,123.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-15,167.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-16,163.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-17,183.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-18,169.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-19,148.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-20,168.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-21,172.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-22,162.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-23,160.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-24,158.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-25,199.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-26,145.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-27,139.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-28,152.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-29,173.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-30,151.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-01-31,244.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-01,215.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-02,198.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-03,183.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-04,182.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-05,56.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-06,1.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-07,134.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-08,83.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-09,76.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-10,73.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-11,46.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-12,64.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-13,46.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-14,91.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-15,74.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-16,65.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-17,107.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-18,62.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-19,40.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-21,3.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-22,2.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-02-23,1.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-03-07,1.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-03-08,2.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) First open,DOWNLOAD,2026-03-09,1.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-16,161.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-17,154.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-18,117.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-19,79.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-20,125.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-21,97.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-22,125.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-23,149.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-24,127.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-25,102.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-26,115.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-27,111.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-28,158.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-29,159.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-30,219.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-03-31,87.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-01,120.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-02,163.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-03,163.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-04,164.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-05,267.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-06,141.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-07,362.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-08,378.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-09,366.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-10,309.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-11,409.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-12,383.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-13,563.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-14,380.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-15,260.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-16,327.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-17,197.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-18,214.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-19,224.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-20,137.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-21,108.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-22,107.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-23,173.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-24,192.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-25,153.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-26,275.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-27,112.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-28,133.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-29,132.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-04-30,228.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-01,238.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-02,285.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-03,306.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-04,460.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-05,310.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-06,273.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-07,340.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-08,300.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-09,268.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-10,460.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-11,616.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-12,293.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-13,175.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-14,279.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-15,185.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-16,143.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-28,330.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-29,232.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-30,191.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-05-31,148.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-01,360.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-02,287.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-03,171.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-04,224.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-05,210.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-06,312.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-07,281.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-08,411.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-09,231.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-10,233.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-11,156.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-12,203.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-13,117.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-14,158.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-15,203.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-16,126.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-17,154.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-18,213.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-19,149.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-20,178.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-21,124.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-22,151.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-23,81.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-24,78.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-25,74.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-26,118.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-27,107.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-28,126.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-29,62.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-06-30,275.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-01,95.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-02,191.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-03,125.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-04,97.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-05,102.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-06,125.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-07,106.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-08,177.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-09,141.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-10,277.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-11,196.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-12,160.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-13,264.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-14,171.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-15,430.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-16,222.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-17,283.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-18,499.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-19,378.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-20,275.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-21,249.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-22,154.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-23,255.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-24,355.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-25,316.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-26,190.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-27,268.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-28,294.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-29,324.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-30,274.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-07-31,282.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-08-01,221.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-08-02,251.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-08-03,231.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-08-04,143.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-08-05,258.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-08-06,107.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-08-07,182.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-08-08,207.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-08-09,260.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-08-10,347.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-08-11,217.0,0.0
GERAL,GERAL,Almeida-Junior-Apps - AJFans (Android) session_start,PAGE_VIEW,2025-08-12,237.0,0.0
