shopping,shopping_sigla,campanha,audiencia,data,impressoes,cliques,custo,conversoes,valor_conversoes
GERAL,GERAL,[SEARCH - AJFANS - GS],55963842637,2026-02-21,28,10,0.220799,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565457,2026-02-21,10,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565577,2026-02-21,19,4,0.1,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565697,2026-02-21,36,17,0.305154,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565817,2026-02-21,22,12,0.284157,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],75957715300,2026-02-21,72,28,0.612835,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],124892052055,2026-02-21,54,32,0.55,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],202838584871,2026-02-21,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],282636819801,2026-02-21,9,7,0.09,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],298229924760,2026-02-21,117,48,1.113644,14.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],326804463039,2026-02-21,149,58,1.190823,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],345904698375,2026-02-21,102,43,1.101956,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],345911565263,2026-02-21,109,49,0.782121,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],374556130747,2026-02-21,41,21,0.46,13.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],791139245467,2026-02-21,93,29,0.769128,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],919315162762,2026-02-21,5,2,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],958956277844,2026-02-21,33,17,0.447628,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],1086950275831,2026-02-21,113,49,0.68724,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],1964009779373,2026-02-21,19,9,0.267628,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],1965616527726,2026-02-21,114,60,1.260928,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2062563601327,2026-02-21,33,10,0.160153,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2218890748310,2026-02-21,1,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2270416872147,2026-02-21,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2330944976154,2026-02-21,106,52,0.960791,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2366257488666,2026-02-21,216,114,2.687028,15.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2464571653423,2026-02-21,37,29,0.657031,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],45786871609,2026-02-21,13,1,0.15,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],47984196266,2026-02-21,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668101375,2026-02-21,21,6,1.022508,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668101615,2026-02-21,3,3,0.5,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668102215,2026-02-21,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668102335,2026-02-21,8,1,0.25,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668102455,2026-02-21,9,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103415,2026-02-21,2,1,0.3,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103655,2026-02-21,17,5,0.91,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103775,2026-02-21,8,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103895,2026-02-21,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],55963842637,2026-02-21,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565457,2026-02-21,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565577,2026-02-21,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565697,2026-02-21,3,1,0.89,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565817,2026-02-21,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56976469418,2026-02-21,13,3,0.7,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56976469538,2026-02-21,7,2,0.19,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],59213574491,2026-02-21,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],63253025299,2026-02-21,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],75957715300,2026-02-21,11,2,0.22,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],75957715540,2026-02-21,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],124892052055,2026-02-21,7,2,0.309148,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],298229924760,2026-02-21,16,7,0.967962,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],326804463039,2026-02-21,17,5,0.871775,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],326804463079,2026-02-21,7,3,0.16,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],334585072960,2026-02-21,16,4,1.06,13.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345904698375,2026-02-21,12,4,0.11,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345911565103,2026-02-21,15,6,0.559484,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345911565263,2026-02-21,14,4,0.396286,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345911565303,2026-02-21,13,4,1.249507,10.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],369713565055,2026-02-21,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],369713565095,2026-02-21,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],369713566295,2026-02-21,2,2,0.08,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],374556130747,2026-02-21,6,1,0.34,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],791139245467,2026-02-21,14,3,0.4,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],958956277844,2026-02-21,3,1,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1086950275831,2026-02-21,22,3,1.02,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1964009779373,2026-02-21,9,3,2.612,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1965616527286,2026-02-21,7,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1965616527486,2026-02-21,1,1,0.3,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2062563601327,2026-02-21,14,1,0.01,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2330944976114,2026-02-21,9,2,1.474314,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2366257488666,2026-02-21,60,16,6.880176,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2463454508054,2026-02-21,11,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],45786871609,2026-02-21,191,53,2.465296,18.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],47984193746,2026-02-21,20,2,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],47984196266,2026-02-21,28,9,0.448242,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51239918202,2026-02-21,9,1,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668102455,2026-02-21,146,50,1.840315,12.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668103415,2026-02-21,45,6,0.191738,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668103655,2026-02-21,102,23,1.007534,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668103895,2026-02-21,73,12,0.46,12.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668104015,2026-02-21,74,21,0.56919,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668104495,2026-02-21,79,19,0.759513,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],53925721391,2026-02-21,190,46,1.638823,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],56923565457,2026-02-21,12,6,0.239674,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],56923565577,2026-02-21,28,5,0.20693,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],63253025299,2026-02-21,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],69812249207,2026-02-21,4,1,0.06,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],70176679368,2026-02-21,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],71107332891,2026-02-21,13,1,0.05,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],71231449590,2026-02-21,4,1,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],73240937376,2026-02-21,10,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],75957715300,2026-02-21,110,23,1.080338,13.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],75957715540,2026-02-21,37,10,0.599638,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],92281256703,2026-02-21,6,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],103997905950,2026-02-21,98,22,0.913849,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],298229924760,2026-02-21,133,30,0.917552,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],326804463039,2026-02-21,170,35,1.53,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],334585072040,2026-02-21,86,25,0.899029,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],344031553889,2026-02-21,107,28,1.356971,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],791139245467,2026-02-21,114,36,1.643313,13.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],792196383962,2026-02-21,38,4,0.24,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],1965616527766,2026-02-21,169,57,2.657258,15.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],1965616527966,2026-02-21,79,33,1.396967,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],1965616528006,2026-02-21,85,33,1.757426,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],1995566740696,2026-02-21,2,2,0.04,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],2307998249215,2026-02-21,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],2366257488666,2026-02-21,264,73,3.232593,5.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2026-02-21,116,13,12.91,6.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2026-02-21,85,8,8.032368,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2026-02-21,44,3,4.65,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2026-02-21,235,12,11.129427,9.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2026-02-21,238,18,18.391039,9.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2026-02-21,43,5,4.41,6.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2026-02-21,107,12,13.950159,7.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2026-02-21,10,2,2.31,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2026-02-21,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2026-02-21,29,1,2.41,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],45786871609,2026-02-22,63,15,1.999525,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],47984196266,2026-02-22,10,2,0.34,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668099935,2026-02-22,13,3,0.14,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101375,2026-02-22,38,7,0.18,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101495,2026-02-22,29,7,0.578685,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101615,2026-02-22,24,3,0.538422,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101735,2026-02-22,27,5,0.19,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102215,2026-02-22,12,1,0.06,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102335,2026-02-22,18,4,0.128644,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102455,2026-02-22,30,4,0.423884,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103415,2026-02-22,9,3,0.399859,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103535,2026-02-22,27,11,1.039394,14.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103655,2026-02-22,24,2,0.33,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103775,2026-02-22,22,5,0.49,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103895,2026-02-22,34,3,0.21,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],55963842637,2026-02-22,12,3,0.26,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565457,2026-02-22,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565577,2026-02-22,7,1,0.01,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565697,2026-02-22,16,1,0.22,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565817,2026-02-22,15,2,0.18,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56976469418,2026-02-22,45,4,0.53,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56976469538,2026-02-22,29,4,0.39,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],59213574491,2026-02-22,5,3,0.24,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],63253024219,2026-02-22,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75432192104,2026-02-22,11,3,0.31,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75957715300,2026-02-22,28,5,0.640345,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75957715540,2026-02-22,13,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],124892052055,2026-02-22,28,4,0.565844,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],282636819801,2026-02-22,2,1,0.25,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],283403926058,2026-02-22,22,4,0.43,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],298229924760,2026-02-22,54,8,0.870453,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],326804463039,2026-02-22,42,5,0.44,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],326804463079,2026-02-22,26,2,0.275792,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],334585072960,2026-02-22,46,8,0.73,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345904698375,2026-02-22,41,3,0.544126,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565103,2026-02-22,72,19,2.01,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565263,2026-02-22,47,6,0.467878,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565303,2026-02-22,40,15,1.568131,16.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713565055,2026-02-22,6,1,0.1,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713565095,2026-02-22,3,1,0.18,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713566295,2026-02-22,7,3,0.12,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],374556130747,2026-02-22,7,1,0.25,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],791139245467,2026-02-22,47,9,1.028758,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],919315162762,2026-02-22,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],958956277844,2026-02-22,23,2,0.07,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1964009779173,2026-02-22,3,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1964009779373,2026-02-22,20,3,0.39,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1965616527486,2026-02-22,9,4,0.33,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1965616527566,2026-02-22,73,19,2.119027,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],2218890748310,2026-02-22,2,1,0.202451,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],2270416872147,2026-02-22,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],2366257488666,2026-02-22,120,24,2.249433,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],45786871609,2026-02-22,56,8,0.51,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],47984196266,2026-02-22,17,2,0.1,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102215,2026-02-22,11,3,0.13,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102335,2026-02-22,15,2,0.04,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102455,2026-02-22,41,14,1.06,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103415,2026-02-22,16,6,0.324344,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103655,2026-02-22,34,7,0.939112,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103775,2026-02-22,27,8,0.591531,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103895,2026-02-22,19,4,0.52,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],55963842637,2026-02-22,8,2,0.13,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565457,2026-02-22,2,1,0.21,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565577,2026-02-22,15,1,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565697,2026-02-22,7,1,0.02,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565817,2026-02-22,6,2,0.21,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],124892052055,2026-02-22,23,3,0.22,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],298229924760,2026-02-22,46,14,1.02,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],326804463039,2026-02-22,67,10,0.615161,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],374556130747,2026-02-22,10,2,0.32,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],791139245467,2026-02-22,35,4,0.62,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],919315162762,2026-02-22,2,1,0.11,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],919909166775,2026-02-22,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],958956277844,2026-02-22,21,3,0.422365,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],1964009779173,2026-02-22,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],1964009779373,2026-02-22,20,5,1.730294,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],2366257488666,2026-02-22,163,40,4.009745,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],2464360181215,2026-02-22,14,4,0.725251,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],45786871609,2026-02-22,54,10,0.261369,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],47984196266,2026-02-22,5,4,0.12,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668101495,2026-02-22,21,6,0.22,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668101615,2026-02-22,20,6,0.32,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102215,2026-02-22,9,2,0.35,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102335,2026-02-22,19,5,0.1,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102455,2026-02-22,42,10,0.497628,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103415,2026-02-22,12,3,0.19,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103655,2026-02-22,21,6,0.15,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103775,2026-02-22,33,12,0.51,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103895,2026-02-22,11,3,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],55963842637,2026-02-22,15,4,0.19,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565457,2026-02-22,5,1,0.14,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565577,2026-02-22,10,2,0.12,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565697,2026-02-22,23,7,0.46,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565817,2026-02-22,13,4,0.38,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56976469418,2026-02-22,59,11,0.50991,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56976469538,2026-02-22,26,9,0.117628,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],63253025299,2026-02-22,1,1,0.13,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],75957715300,2026-02-22,30,11,0.377628,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],75957715540,2026-02-22,8,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],124892052055,2026-02-22,21,6,0.209224,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],282636819801,2026-02-22,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],298229924760,2026-02-22,56,17,0.378446,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],326804463039,2026-02-22,70,21,0.52,12.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],326804463079,2026-02-22,25,17,0.932699,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],334585072960,2026-02-22,54,15,0.561441,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345904698375,2026-02-22,38,12,0.207631,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345911565103,2026-02-22,52,16,0.587584,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345911565263,2026-02-22,42,12,0.53,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],369713565095,2026-02-22,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],369713566295,2026-02-22,3,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],374556130747,2026-02-22,14,1,0.05,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],791139245467,2026-02-22,39,12,0.356346,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],919315162762,2026-02-22,2,1,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],958956277844,2026-02-22,12,4,0.04,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],1086950275831,2026-02-22,108,42,1.091263,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],1964009779373,2026-02-22,25,7,0.56,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],1965616527326,2026-02-22,147,55,3.587185,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2062563601327,2026-02-22,63,22,0.779557,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2270416872147,2026-02-22,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2366257488666,2026-02-22,201,49,1.77838,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],45786871609,2026-02-22,127,48,1.179547,13.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],47984196266,2026-02-22,12,4,0.077628,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668101495,2026-02-22,26,6,0.117628,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668101615,2026-02-22,32,12,0.178776,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668102215,2026-02-22,15,8,0.11,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668102335,2026-02-22,32,13,0.21,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668102455,2026-02-22,85,37,1.474699,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103415,2026-02-22,19,13,0.28,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103655,2026-02-22,70,32,0.750403,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103775,2026-02-22,44,17,0.49,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103895,2026-02-22,31,11,0.328763,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],55963842637,2026-02-22,19,7,0.11,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565457,2026-02-22,6,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565577,2026-02-22,17,6,0.072884,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565697,2026-02-22,25,11,0.179997,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565817,2026-02-22,19,5,0.14935,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],63253025299,2026-02-22,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],75957715300,2026-02-22,55,16,0.352368,7.0,0.0
