date,pageTitle,pagePath,sessions,totalUsers,screenPageViews,bounceRate,averageSessionDuration,conversions,totalRevenue,engagementRate
20260407,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,5.0,5.0,0.8,83.9438176,0.0,0.0,0.2
20260407,Aniversário - Nações Shopping - Almeida Junior,/pt-br/nacoes-shopping/aniversario/,5.0,4.0,7.0,0.2,38.426159999999996,0.0,0.0,0.8
20260407,Aniversário - Neumarkt Shopping - Almeida Junior,/pt-br/neumarkt-shopping/aniversario/,5.0,4.0,8.0,0.0,912.9883526,2.0,0.0,1.0
20260408,AJFans Clientes - Almeida Junior,/pt-br/balneario-shopping/ajfans/,5.0,5.0,6.0,0.6,15.797366400000001,0.0,0.0,0.4
20260409,Politicas de Privacidade - Almeida Junior,/pt-br/politicas-de-privacidade/,5.0,5.0,5.0,0.4,20.7368876,0.0,0.0,0.6
20260410,Aniversário - Continente Shopping - Almeida Junior,/pt-br/continente-shopping/aniversario/,5.0,5.0,6.0,0.4,34.296864,0.0,0.0,0.6
20260411,Aniversário - Continente Shopping - Almeida Junior,/pt-br/continente-shopping/aniversario/,5.0,4.0,6.0,0.2,210.2761954,0.0,0.0,0.8
20260412,AJ Mídia – Almeida Junior | Mídia Digital em Condomínios,/pt-br/ajmidia/,5.0,2.0,4.0,0.6,27.106502999999996,0.0,0.0,0.4
20260412,AJFans Clientes - Cadastro realizado com sucesso - Almeida Junior,/pt-br/app-ajfans-cadastrado/,5.0,5.0,5.0,0.0,30.471492599999998,0.0,0.0,1.0
20260412,Aniversário - Nações Shopping - Almeida Junior,/pt-br/nacoes-shopping/aniversario/,5.0,5.0,5.0,0.2,210.5163192,0.0,0.0,0.8
20260412,Oportunidades de negócio - Almeida Junior,/pt-br/oportunidades-de-negocio/,5.0,5.0,6.0,0.2,23.068265,0.0,0.0,0.8
20260413,AJ Mídia – Almeida Junior | Mídia Digital em Condomínios,/pt-br/ajmidia/,5.0,4.0,5.0,0.0,426.1133658,0.0,0.0,1.0
20260413,Aniversário - Continente Shopping - Almeida Junior,/pt-br/continente-shopping/aniversario/,5.0,3.0,4.0,0.6,35.3453484,1.0,0.0,0.4
20260414,Aniversário - Balneário Shopping - Almeida Junior,/pt-br/balneario-shopping/aniversario/,5.0,5.0,5.0,0.0,63.587827000000004,0.0,0.0,1.0
20260414,Aniversário - Neumarkt Shopping - Almeida Junior,/pt-br/neumarkt-shopping/aniversario/,5.0,4.0,4.0,0.2,26.569657999999997,0.0,0.0,0.8
20260415,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,5.0,5.0,0.4,75.2523922,0.0,0.0,0.6
20260415,AJFans Clientes - Almeida Junior,/pt-br/neumarkt-shopping/ajfans/,5.0,5.0,5.0,0.2,154.3726646,0.0,0.0,0.8
20260415,AJFans Clientes - Cadastro existente - Almeida Junior,/pt-br/app-ajfans-cadastrado-existe/,5.0,5.0,4.0,0.2,88.3045082,0.0,0.0,0.8
20260416,AJFans Clientes - Cadastro realizado com sucesso - Almeida Junior,/pt-br/app-ajfans-cadastrado/,5.0,5.0,5.0,0.4,13.4269402,0.0,0.0,0.6
20260416,Aniversário - Continente Shopping - Almeida Junior,/pt-br/continente-shopping/aniversario/,5.0,5.0,5.0,0.0,42.332449600000004,0.0,0.0,1.0
20260416,Balneário Shopping - Franquias - Almeida Junior,/pt-br/franquias/balneario-shopping/,5.0,5.0,7.0,0.4,12.527733000000001,0.0,0.0,0.6
20260417,Nossa história - Almeida Junior,/pt-br/nossa-historia/,5.0,5.0,5.0,0.2,57.9620034,0.0,0.0,0.8
20260418,AJFans Clientes - Almeida Junior,/pt-br/norte-shopping/ajfans/,5.0,5.0,6.0,0.6,25.7997926,0.0,0.0,0.4
20260419,Almeida Junior sorteia iPhones de última geração nos shoppings da rede em Santa Catarina - Almeida Junior,/pt-br/campanha-iphone/,5.0,3.0,4.0,0.6,16.3506828,0.0,0.0,0.4
20260419,Aniversário - Continente Shopping - Almeida Junior,/pt-br/continente-shopping/aniversario/,5.0,4.0,6.0,0.4,269.9598624,0.0,0.0,0.6
20260419,Aniversário - Nações Shopping - Almeida Junior,/pt-br/nacoes-shopping/aniversario/,5.0,4.0,5.0,0.2,317.8846408,1.0,0.0,0.8
20260419,Nossa história - Almeida Junior,/pt-br/nossa-historia/,5.0,5.0,5.0,0.0,79.8051648,0.0,0.0,1.0
20260420,Oportunidades de negócio - Almeida Junior,/pt-br/oportunidades-de-negocio/,5.0,5.0,7.0,0.0,66.94062360000001,0.0,0.0,1.0
20260421,AJFans Clientes - Almeida Junior,/pt-br/balneario-shopping/ajfans/,5.0,5.0,5.0,0.6,40.935913799999994,0.0,0.0,0.4
20260421,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,5.0,5.0,0.4,36.0812844,0.0,0.0,0.6
20260421,AJFans Clientes - Cadastro existente - Almeida Junior,/pt-br/app-ajfans-cadastrado-existe/,5.0,5.0,5.0,0.0,158.059393,0.0,0.0,1.0
20260421,Aniversário - Balneário Shopping - Almeida Junior,/pt-br/balneario-shopping/aniversario/,5.0,5.0,5.0,0.0,108.61662679999999,2.0,0.0,1.0
20260421,Oportunidades de negócio - Almeida Junior,/pt-br/oportunidades-de-negocio/,5.0,5.0,6.0,0.0,67.8580928,0.0,0.0,1.0
20260422,AJ Mídia – Almeida Junior | Mídia Digital em Condomínios,/pt-br/ajmidia/,5.0,5.0,7.0,0.0,226.18517860000003,0.0,0.0,1.0
20260422,Aniversário - Balneário Shopping - Almeida Junior,/pt-br/balneario-shopping/aniversario/,5.0,4.0,6.0,0.4,139.3884056,0.0,0.0,0.6
20260423,AJFans Clientes - Almeida Junior,/pt-br/neumarkt-shopping/ajfans/,5.0,5.0,5.0,0.6,12.0619218,0.0,0.0,0.4
20260423,Premiações - Almeida Junior,/pt-br/premiacoes/,5.0,5.0,5.0,0.0,9.5015784,0.0,0.0,1.0
20260425,AJFans Clientes - Almeida Junior,/pt-br/nacoes-shopping/ajfans/,5.0,5.0,5.0,0.8,25.2061774,0.0,0.0,0.2
20260425,Aniversário - Balneário Shopping - Almeida Junior,/pt-br/balneario-shopping/aniversario/,5.0,5.0,5.0,0.4,18.7667792,0.0,0.0,0.6
20260425,Aniversário - Neumarkt Shopping - Almeida Junior,/pt-br/neumarkt-shopping/aniversario/,5.0,4.0,5.0,0.6,18.421414,0.0,0.0,0.4
20260426,Almeida Junior sorteia seis carros híbridos para o Dia das Mães - Almeida Junior,/pt-br/campanha-dia-das-maes-e-namorados-jaecoo-7-luxury/,5.0,5.0,5.0,0.2,156.4241244,0.0,0.0,0.8
20260426,Oportunidades de negócio - Almeida Junior,/pt-br/oportunidades-de-negocio/,5.0,5.0,6.0,0.0,280.4096444,0.0,0.0,1.0
20260427,Aniversário - Nações Shopping - Almeida Junior,/pt-br/nacoes-shopping/aniversario/,5.0,5.0,5.0,0.4,45.336523,0.0,0.0,0.6
20260427,Imprensa e notícias - Almeida Junior,/pt-br/imprensa-e-noticias/,5.0,4.0,4.0,0.2,14.983007,0.0,0.0,0.8
20260429,AJFans Clientes - Almeida Junior,/pt-br/norte-shopping/ajfans/,5.0,5.0,7.0,0.0,144.640659,0.0,0.0,1.0
20260429,Aniversário - Balneário Shopping - Almeida Junior,/pt-br/balneario-shopping/aniversario/,5.0,5.0,6.0,0.2,22.557413399999998,0.0,0.0,0.8
20260501,Aniversário - Balneário Shopping - Almeida Junior,/pt-br/balneario-shopping/aniversario/,5.0,5.0,6.0,0.0,158.6972548,0.0,0.0,1.0
20260501,Aniversário - Continente Shopping - Almeida Junior,/pt-br/continente-shopping/aniversario/,5.0,4.0,5.0,0.4,80.7999898,0.0,0.0,0.6
20260501,Nossa história - Almeida Junior,/pt-br/nossa-historia/,5.0,5.0,5.0,0.0,8.3497114,0.0,0.0,1.0
20260502,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,5.0,5.0,0.4,37.1101318,0.0,0.0,0.6
20260502,AJFans Clientes - Almeida Junior,/pt-br/garten-shopping/ajfans/,5.0,5.0,7.0,0.2,72.10286620000001,0.0,0.0,0.8
20260502,Aniversário - Norte Shopping - Almeida Junior,/pt-br/norte-shopping/aniversario/,5.0,5.0,5.0,0.6,28.2889432,0.0,0.0,0.4
20260502,Contato - Almeida Junior,/pt-br/contato/,5.0,5.0,4.0,0.2,201.16339599999998,3.0,0.0,0.8
20260502,Oportunidades de negócio - Almeida Junior,/pt-br/oportunidades-de-negocio/,5.0,5.0,5.0,0.0,17.6347772,0.0,0.0,1.0
20260503,AJFans Clientes - Almeida Junior,/pt-br/norte-shopping/ajfans/,5.0,5.0,5.0,0.6,9.9242606,0.0,0.0,0.4
20260503,AJFans Clientes - Cadastro realizado com sucesso - Almeida Junior,/pt-br/app-ajfans-cadastrado/,5.0,5.0,5.0,0.0,13.7613178,0.0,0.0,1.0
20260503,Aniversário - Balneário Shopping - Almeida Junior,/pt-br/balneario-shopping/aniversario/,5.0,4.0,7.0,0.6,187.3761018,0.0,0.0,0.4
20260504,AJFans Clientes - Almeida Junior,/pt-br/nacoes-shopping/ajfans/,5.0,5.0,5.0,0.4,276.3852464,0.0,0.0,0.6
20260504,Politicas de Privacidade - Almeida Junior,/pt-br/politicas-de-privacidade/,5.0,5.0,5.0,0.8,20.6443844,1.0,0.0,0.2
20260505,AJ Mídia – Almeida Junior | Mídia Digital em Condomínios,/pt-br/ajmidia/,5.0,5.0,5.0,0.2,46.313938199999996,0.0,0.0,0.8
20260505,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,5.0,6.0,0.2,47.479764800000005,0.0,0.0,0.8
20260505,AJFans Clientes - Almeida Junior,/pt-br/norte-shopping/ajfans/,5.0,3.0,5.0,0.8,101.863549,0.0,0.0,0.2
20260505,AJFans Clientes - Cadastro existente - Almeida Junior,/pt-br/app-ajfans-cadastrado-existe/,5.0,5.0,6.0,0.0,55.626381200000004,0.0,0.0,1.0
20260505,Garten Shopping - Franquias - Almeida Junior,/pt-br/franquias/garten-shopping/,5.0,5.0,5.0,0.6,80.3239848,0.0,0.0,0.4
20260505,"Grupo Almeida Junior traz a marca de luxo Tania Bulhões para Blumenau, no Neumarkt Shopping - Almeida Junior",/pt-br/grupo-almeida-junior-tania-bulhoes-neumarkt-shopping-blumenau/,5.0,5.0,9.0,0.4,133.886856,0.0,0.0,0.6
20260505,Neumarkt Shopping - Franquias - Almeida Junior,/pt-br/franquias/neumarkt-shopping/,5.0,4.0,4.0,0.4,22.250709800000003,1.0,0.0,0.6
20260506,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,4.0,10.0,0.2,366.248016,0.0,0.0,0.8
20260506,AJFans Clientes - Almeida Junior,/pt-br/garten-shopping/ajfans/,5.0,5.0,5.0,0.6,11.493085,0.0,0.0,0.4
20260506,Aniversário - Nações Shopping - Almeida Junior,/pt-br/nacoes-shopping/aniversario/,5.0,3.0,5.0,0.6,14.028771600000002,0.0,0.0,0.4
20260507,Aniversário - Continente Shopping - Almeida Junior,/pt-br/continente-shopping/aniversario/,5.0,5.0,5.0,0.4,16.781179,0.0,0.0,0.6
20260507,Aniversário - Nações Shopping - Almeida Junior,/pt-br/nacoes-shopping/aniversario/,5.0,5.0,5.0,0.0,39.2794916,0.0,0.0,1.0
20260508,Aniversário - Balneário Shopping - Almeida Junior,/pt-br/balneario-shopping/aniversario/,5.0,4.0,5.0,0.4,35.713193000000004,0.0,0.0,0.6
20260508,Aniversário - Continente Shopping - Almeida Junior,/pt-br/continente-shopping/aniversario/,5.0,5.0,5.0,0.8,5.958532,0.0,0.0,0.2
20260508,Dress To - Almeida Junior,/pt-br/franquias/garten-shopping/dress-to/,5.0,5.0,10.0,0.2,215.82139619999998,0.0,0.0,0.8
20260509,AJFans Clientes - Almeida Junior,/pt-br/garten-shopping/ajfans/,5.0,5.0,5.0,0.2,81.95280360000001,0.0,0.0,0.8
20260510,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,5.0,5.0,0.4,41.440855,1.0,0.0,0.6
20260510,Imprensa e notícias - Almeida Junior,/pt-br/imprensa-e-noticias/,5.0,5.0,10.0,0.0,37.526662800000004,0.0,0.0,1.0
20260510,Neumarkt Shopping - Franquias - Almeida Junior,/pt-br/franquias/neumarkt-shopping/,5.0,5.0,5.0,1.0,1.1646866,0.0,0.0,0.0
20260511,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,5.0,5.0,0.0,88.1181922,0.0,0.0,1.0
20260511,AJFans Clientes - Almeida Junior,/pt-br/neumarkt-shopping/ajfans/,5.0,4.0,4.0,0.4,41.5480954,0.0,0.0,0.6
20260511,Garten Shopping - Franquias - Almeida Junior,/pt-br/franquias/garten-shopping/,5.0,5.0,5.0,0.8,61.99633600000001,0.0,0.0,0.2
20260511,Neumarkt Shopping - Franquias - Almeida Junior,/pt-br/franquias/neumarkt-shopping/,5.0,5.0,5.0,0.8,5.6490814,0.0,0.0,0.2
20260512,AJFans Clientes - Almeida Junior,/pt-br/balneario-shopping/ajfans/,5.0,4.0,5.0,0.4,309.12482,1.0,0.0,0.6
20260512,Aniversário - Continente Shopping - Almeida Junior,/pt-br/continente-shopping/aniversario/,5.0,5.0,5.0,0.4,151.2530252,0.0,0.0,0.6
20260513,AJFans Clientes - Almeida Junior,/pt-br/nacoes-shopping/ajfans/,5.0,5.0,5.0,0.0,336.3304134,0.0,0.0,1.0
20260514,AJFans Clientes - Almeida Junior,/pt-br/garten-shopping/ajfans/,5.0,5.0,5.0,0.4,74.6982366,1.0,0.0,0.6
20260514,Programa de integridade - Almeida Junior,/pt-br/programa-de-integridade/,5.0,5.0,6.0,0.0,174.07446339999998,0.0,0.0,1.0
20260515,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,5.0,4.0,0.2,30.1537686,0.0,0.0,0.8
20260515,Aniversário - Nações Shopping - Almeida Junior,/pt-br/nacoes-shopping/aniversario/,5.0,5.0,5.0,0.2,57.095346600000006,0.0,0.0,0.8
20260515,Imprensa e notícias - Almeida Junior,/pt-br/imprensa-e-noticias/,5.0,5.0,7.0,0.2,37.874417799999996,0.0,0.0,0.8
20260516,AJFans Clientes - Almeida Junior,/pt-br/balneario-shopping/ajfans/,5.0,5.0,5.0,0.4,14.695272600000001,0.0,0.0,0.6
20260516,AJFans Clientes - Almeida Junior,/pt-br/garten-shopping/ajfans/,5.0,4.0,5.0,0.4,37.0379404,0.0,0.0,0.6
20260516,Aniversário - Balneário Shopping - Almeida Junior,/pt-br/balneario-shopping/aniversario/,5.0,3.0,5.0,0.6,13.1370396,0.0,0.0,0.4
20260518,AJFans Clientes - Almeida Junior,/pt-br/balneario-shopping/ajfans/,5.0,5.0,5.0,0.0,79.4672936,0.0,0.0,1.0
20260518,AJFans Clientes - Almeida Junior,/pt-br/garten-shopping/ajfans/,5.0,5.0,6.0,0.0,134.859356,0.0,0.0,1.0
20260519,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,5.0,5.0,0.2,150.451055,0.0,0.0,0.8
20260519,AJFans Clientes - Cadastro realizado com sucesso - Almeida Junior,/pt-br/app-ajfans-cadastrado/,5.0,5.0,5.0,0.0,17.2881422,0.0,0.0,1.0
20260519,Aniversário - Neumarkt Shopping - Almeida Junior,/pt-br/neumarkt-shopping/aniversario/,5.0,3.0,3.0,0.6,6.6550786,0.0,0.0,0.4
20260520,AJFans Clientes - Almeida Junior,/pt-br/norte-shopping/ajfans/,5.0,5.0,5.0,0.6,23.788953799999998,0.0,0.0,0.4
20260520,Politicas de Privacidade - Almeida Junior,/pt-br/politicas-de-privacidade/,5.0,5.0,5.0,0.8,24.924954000000003,0.0,0.0,0.2
20260521,AJFans Clientes - Almeida Junior,/pt-br/balneario-shopping/ajfans/,5.0,3.0,4.0,0.4,169.2754976,0.0,0.0,0.6
20260521,AJFans Clientes - Almeida Junior,/pt-br/nacoes-shopping/ajfans/,5.0,5.0,5.0,0.6,37.590929,0.0,0.0,0.4
20260521,AJFans Clientes - Almeida Junior,/pt-br/neumarkt-shopping/ajfans/,5.0,5.0,5.0,0.2,20.004606799999998,0.0,0.0,0.8
20260522,Aniversário - Continente Shopping - Almeida Junior,/pt-br/continente-shopping/aniversario/,5.0,3.0,5.0,0.4,21.629427,0.0,0.0,0.6
20260524,Oportunidades de negócio - Almeida Junior,/pt-br/oportunidades-de-negocio/,5.0,5.0,5.0,0.2,10.544873599999999,0.0,0.0,0.8
20260525,AJ Mídia – Almeida Junior | Mídia Digital em Condomínios,/pt-br/ajmidia/,5.0,4.0,4.0,0.4,136.6599006,0.0,0.0,0.6
20260526,AJFans Clientes - Almeida Junior,/pt-br/nacoes-shopping/ajfans/,5.0,5.0,5.0,0.4,6.828989,0.0,0.0,0.6
20260526,Aniversário - Nações Shopping - Almeida Junior,/pt-br/nacoes-shopping/aniversario/,5.0,4.0,4.0,0.6,22.472083599999998,0.0,0.0,0.4
20260527,AJ Mídia – Almeida Junior | Mídia Digital em Condomínios,/pt-br/ajmidia/,5.0,4.0,4.0,0.6,29.3274942,0.0,0.0,0.4
20260527,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,4.0,4.0,0.4,33.4805932,0.0,0.0,0.6
20260527,Almeida Junior sorteia seis carros híbridos para o Dia das Mães - Almeida Junior,/pt-br/campanha-dia-das-maes-e-namorados-jaecoo-7-luxury/,5.0,4.0,7.0,0.4,137.87061920000002,2.0,0.0,0.6
20260527,Aniversário - Continente Shopping - Almeida Junior,/pt-br/continente-shopping/aniversario/,5.0,5.0,5.0,0.2,24.0422944,0.0,0.0,0.8
20260528,AJFans Clientes - Almeida Junior,/pt-br/norte-shopping/ajfans/,5.0,4.0,4.0,0.6,60.19367999999999,3.0,0.0,0.4
20260530,AJFans Clientes - Almeida Junior,/pt-br/neumarkt-shopping/ajfans/,5.0,5.0,5.0,0.4,83.5022182,1.0,0.0,0.6
20260531,Aniversário - Norte Shopping - Almeida Junior,/pt-br/norte-shopping/aniversario/,5.0,4.0,5.0,1.0,4.4040848,0.0,0.0,0.0
20260601,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,5.0,5.0,0.6,74.7546708,0.0,0.0,0.4
20260601,Almeida Junior sorteia seis carros híbridos em campanha de Dia dos Namorados - Almeida Junior,/pt-br/almeida-junior-sorteia-seis-carros-hibridos-em-campanha-de-dia-dos-namorados/,5.0,5.0,6.0,0.0,97.6907348,0.0,0.0,1.0
20260601,Aniversário - Balneário Shopping - Almeida Junior,/pt-br/balneario-shopping/aniversario/,5.0,3.0,8.0,0.2,559.2995892,0.0,0.0,0.8
20260602,Imprensa e notícias - Almeida Junior,/pt-br/imprensa-e-noticias/,5.0,5.0,5.0,0.0,7.9597549999999995,0.0,0.0,1.0
20260603,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,5.0,5.0,0.6,16.7843038,0.0,0.0,0.4
20260604,Almeida Junior sorteia seis carros híbridos em campanha de Dia dos Namorados - Almeida Junior,/pt-br/almeida-junior-sorteia-seis-carros-hibridos-em-campanha-de-dia-dos-namorados/,5.0,3.0,3.0,0.4,31.6608922,0.0,0.0,0.6
20260604,Contato - Almeida Junior,/pt-br/contato/,5.0,5.0,7.0,0.0,136.68767580000002,2.0,0.0,1.0
20260604,Oportunidades de negócio - Almeida Junior,/pt-br/oportunidades-de-negocio/,5.0,5.0,6.0,0.0,104.42913860000002,1.0,0.0,1.0
20260605,Oportunidades de negócio - Almeida Junior,/pt-br/oportunidades-de-negocio/,5.0,5.0,5.0,0.0,9.262371400000001,0.0,0.0,1.0
20260606,AJFans Clientes - Almeida Junior,/pt-br/norte-shopping/ajfans/,5.0,5.0,5.0,0.2,47.6915328,1.0,0.0,0.8
20260606,Aniversário - Balneário Shopping - Almeida Junior,/pt-br/balneario-shopping/aniversario/,5.0,5.0,10.0,0.2,269.49782719999996,0.0,0.0,0.8
20260606,Oportunidades de negócio - Almeida Junior,/pt-br/oportunidades-de-negocio/,5.0,5.0,5.0,0.2,25.4209538,0.0,0.0,0.8
20260607,Nossa história - Almeida Junior,/pt-br/nossa-historia/,5.0,5.0,8.0,0.0,46.3220258,0.0,0.0,1.0
20260607,Oportunidades de negócio - Almeida Junior,/pt-br/oportunidades-de-negocio/,5.0,5.0,5.0,0.2,18.3509536,0.0,0.0,0.8
20260608,AJFans Clientes - Almeida Junior,/pt-br/norte-shopping/ajfans/,5.0,5.0,6.0,0.0,159.3595788,0.0,0.0,1.0
20260608,AJFans Clientes - Cadastro existente - Almeida Junior,/pt-br/app-ajfans-cadastrado-existe/,5.0,5.0,6.0,0.0,59.5688614,0.0,0.0,1.0
20260608,Almeida Junior sorteia seis carros híbridos em campanha de Dia dos Namorados - Almeida Junior,/pt-br/almeida-junior-sorteia-seis-carros-hibridos-em-campanha-de-dia-dos-namorados/,5.0,5.0,5.0,0.2,51.8269004,0.0,0.0,0.8
20260608,Aniversário - Balneário Shopping - Almeida Junior,/pt-br/balneario-shopping/aniversario/,5.0,5.0,7.0,0.2,92.72800520000001,1.0,0.0,0.8
20260608,Imprensa e notícias - Almeida Junior,/pt-br/imprensa-e-noticias/,5.0,5.0,6.0,0.2,34.1843792,0.0,0.0,0.8
20260609,AJFans Clientes - Almeida Junior,/pt-br/neumarkt-shopping/ajfans/,5.0,4.0,4.0,0.4,168.4623392,0.0,0.0,0.6
20260609,AJFans Clientes - Almeida Junior,/pt-br/norte-shopping/ajfans/,5.0,5.0,5.0,0.2,95.70185380000001,0.0,0.0,0.8
20260610,AJ Mídia – Almeida Junior | Mídia Digital em Condomínios,/pt-br/ajmidia/,5.0,4.0,4.0,0.4,118.543889,0.0,0.0,0.6
20260610,Aniversário - Neumarkt Shopping - Almeida Junior,/pt-br/neumarkt-shopping/aniversario/,5.0,5.0,5.0,0.6,12.37616,0.0,0.0,0.4
20260612,Aniversário - Norte Shopping - Almeida Junior,/pt-br/norte-shopping/aniversario/,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0
20260613,AJFans Clientes - Almeida Junior,/pt-br/nacoes-shopping/ajfans/,5.0,5.0,5.0,0.2,20.622418399999997,0.0,0.0,0.8
20260613,AJFans Clientes - Cadastro existente - Almeida Junior,/pt-br/app-ajfans-cadastrado-existe/,5.0,5.0,5.0,0.0,19.977269999999997,1.0,0.0,1.0
20260613,AJFans Clientes - Cadastro realizado com sucesso - Almeida Junior,/pt-br/app-ajfans-cadastrado/,5.0,5.0,5.0,0.0,12.801138599999998,0.0,0.0,1.0
20260613,Aniversário - Continente Shopping - Almeida Junior,/pt-br/continente-shopping/aniversario/,5.0,4.0,5.0,0.6,12.559984199999999,0.0,0.0,0.4
20260613,Politicas de Privacidade - Almeida Junior,/pt-br/politicas-de-privacidade/,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0
20260615,AJ Encanta — Reconhecimento que transforma experiências,/pt-br/aj-encanta/,5.0,3.0,20.0,0.0,1132.0541164,0.0,0.0,1.0
20260615,AJFans Clientes - Almeida Junior,/pt-br/nacoes-shopping/ajfans/,5.0,5.0,5.0,0.4,15.7516656,0.0,0.0,0.6
20260615,AJFans Clientes - Almeida Junior,/pt-br/norte-shopping/ajfans/,5.0,5.0,5.0,0.4,29.4986496,0.0,0.0,0.6
20260615,AJFans Clientes - Cadastro existente - Almeida Junior,/pt-br/app-ajfans-cadastrado-existe/,5.0,5.0,5.0,0.0,45.2853324,0.0,0.0,1.0
20260615,Aniversário - Nações Shopping - Almeida Junior,/pt-br/nacoes-shopping/aniversario/,5.0,4.0,4.0,0.2,37.425363,0.0,0.0,0.8
20260615,Garten Shopping - Franquias - Almeida Junior,/pt-br/franquias/garten-shopping/,5.0,4.0,5.0,0.0,66.1479252,1.0,0.0,1.0
20260615,Nações Shopping - Franquias - Almeida Junior,/pt-br/franquias/nacoes-shopping/,5.0,5.0,5.0,0.4,26.5099722,0.0,0.0,0.6
20260616,AJFans Clientes - Almeida Junior,/pt-br/norte-shopping/ajfans/,5.0,5.0,5.0,0.6,17.4417696,0.0,0.0,0.4
20260616,Aniversário - Neumarkt Shopping - Almeida Junior,/pt-br/neumarkt-shopping/aniversario/,5.0,4.0,6.0,0.0,539.6163008000001,0.0,0.0,1.0
20260616,Contato - Almeida Junior,/pt-br/contato/,5.0,5.0,4.0,0.4,30.152858199999997,1.0,0.0,0.6
20260616,Nações Shopping - Franquias - Almeida Junior,/pt-br/franquias/nacoes-shopping/,5.0,5.0,5.0,1.0,0.7572300000000001,0.0,0.0,0.0
20260616,Page not found - Almeida Junior,/pt-br/aj-encanta/,5.0,4.0,5.0,0.6,6.9450784,0.0,0.0,0.4
20260616,Programa de integridade - Almeida Junior,/pt-br/programa-de-integridade/,5.0,4.0,4.0,0.8,53.6012052,0.0,0.0,0.2
20260617,Inovação - Almeida Junior,/pt-br/inovacao/,5.0,5.0,5.0,0.6,22.9036364,0.0,0.0,0.4
20260617,Nações Shopping - Franquias - Almeida Junior,/pt-br/franquias/nacoes-shopping/,5.0,5.0,5.0,1.0,0.190544,0.0,0.0,0.0
20260617,Responsabilidade corporativa - Almeida Junior,/pt-br/responsabilidade-corporativa/,5.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0
20260618,Garten Shopping - Franquias - Almeida Junior,/pt-br/franquias/garten-shopping/,5.0,5.0,5.0,0.8,303.53021640000003,1.0,0.0,0.2
20260620,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,5.0,6.0,0.2,40.68646940000001,0.0,0.0,0.8
20260620,AJFans Clientes - Almeida Junior,/pt-br/garten-shopping/ajfans/,5.0,5.0,6.0,0.6,28.7730282,0.0,0.0,0.4
20260620,Almeida Junior sorteia seis carros híbridos em campanha de Dia dos Namorados - Almeida Junior,/pt-br/almeida-junior-sorteia-seis-carros-hibridos-em-campanha-de-dia-dos-namorados/,5.0,4.0,5.0,0.2,71.79813299999999,0.0,0.0,0.8
20260620,Almeida Junior sorteia seis carros híbridos para o Dia das Mães - Almeida Junior,/pt-br/campanha-dia-das-maes-e-namorados-jaecoo-7-luxury/,5.0,5.0,7.0,0.0,56.6689566,0.0,0.0,1.0
20260620,Aniversário - Neumarkt Shopping - Almeida Junior,/pt-br/neumarkt-shopping/aniversario/,5.0,5.0,5.0,0.2,296.32935200000003,0.0,0.0,0.8
20260621,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,5.0,5.0,0.4,75.2817304,0.0,0.0,0.6
20260621,Garten Shopping amplia seu mix de restaurantes com o Coco Bambu - Almeida Junior,/pt-br/garten-shopping-amplia-seu-mix-de-restaurantes-com-o-coco-bambu/,5.0,5.0,5.0,0.2,11.1089736,0.0,0.0,0.8
20260622,AJ Encanta — Reconhecimento que transforma experiências,/pt-br/aj-encanta/,5.0,3.0,6.0,0.4,157.20786479999998,0.0,0.0,0.6
20260622,AJFans Clientes - Almeida Junior,/pt-br/continente-shopping/ajfans/,5.0,4.0,6.0,0.2,105.970722,0.0,0.0,0.8
20260622,Aniversário - Norte Shopping - Almeida Junior,/pt-br/norte-shopping/aniversario/,5.0,5.0,5.0,0.2,27.4574528,0.0,0.0,0.8
20260622,Norte Shopping - Franquias - Almeida Junior,/pt-br/franquias/norte-shopping/,5.0,5.0,5.0,0.6,11.2581132,0.0,0.0,0.4
20260623,Norte Shopping - Franquias - Almeida Junior,/pt-br/franquias/norte-shopping/,5.0,5.0,5.0,0.6,4.9385444,0.0,0.0,0.4
